Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-7,3,1,-2,-7,4,-8,3,2,-1,-8,3,-6,3,5,1,-5,4,-8,-35,0,-3,-8,2,-7,0,0,-2,-6,3,-7,2,1,-1,-6,3,-3
1,-6,5,2,1,-6,4,-6,4,2,-2,-7,5,-8,3,0,-2,-7,3,-5,-32,1,-3,-6,4,-5,5,1,-2,-9,4,-9,3,0,-2,-6,4,-1
2,-7,3,-1,-1,-7,3,-7,4,2,0,-6,3,-4,3,2,-1,-7,4,-7,-32,-1,-2,-6,4,-7,3,3,0,-6,3,-6,4,2,-2,-4,2,-2
3,-6,2,2,0,-6,5,-6,2,2,0,-6,1,-7,3,1,-1,-7,4,-7,-31,0,-1,-6,5,-8,2,0,-1,-7,4,-7,1,0,-2,-6,3,-3
4,-5,2,3,0,-7,4,-5,3,0,-1,-8,5,-6,2,0,0,-7,2,-7,-33,0,-1,-7,4,-7,3,3,-2,-6,2,-5,4,2,-2,-6,4,-2
5,-7,3,0,0,-6,1,-5,3,0,-2,-6,4,-7,5,2,1,-6,5,-7,-32,0,-2,-8,2,-5,3,1,0,-7,2,-3,3,0,-2,-7,1,0
6,-7,3,0,-1,-6,4,-7,4,0,-2,-7,2,-7,2,3,1,-7,4,-5,-32,3,0,-6,4,-6,3,2,1,-6,3,-7,3,3,0,-6,4,-1
7,-5,3,3,0,-8,4,-4,4,1,1,-6,3,-6,3,2,-1,-7,1,-5,-32,0,1,-6,3,-6,2,0,-2,-8,4,-6,3,0,-1,-6,2,-2
8,-8,0,3,-1,-8,1,-6,1,0,1,-6,4,-4,6,0,-1,-5,5,-7,-32,0,1,-7,4,-7,3,0,-1,-5,2,-7,2,2,-1,-8,3,-2
9,-5,4,2,-2,-6,4,-6,4,0,-1,-7,4,-7,3,0,-1,-7,4,-5,-32,2,-2,-3,5,-5,3,1,0,-5,4,-9,6,2,-1,-7,4,-2
10,-6,3,1,-2,-6,3,-7,5,3,0,-6,2,-7,3,2,-2,-6,3,-6,-33,2,-1,-7,3,-5,3,3,-1,-6,0,-5,4,2,-2,-5,4,-2
11,-7,3,2,1,-5,2,-6,2,2,-1,-7,4,-5,4,0,0,-6,3,-4,-32,1,0,-6,4,-7,4,0,-2,-6,3,-6,5,0,-1,-7,4,-2
12,-5,3,2,-1,-5,3,-5,3,3,-2,-6,3,-7,2,0,-2,-6,4,-6,-34,0,-1,-7,1,-5,5,5,-2,-5,4,-5,3,2,-1,-8,3,2
13,-7,3,1,-1,-8,3,-6,3,3,0,-6,4,-8,1,4,0,-6,4,-7,-35,3,-1,-7,2,-6,6,2,-4,-8,4,-7,5,0,-1,-8,1,-1
14,-5,3,3,1,-5,4,-6,3,3,-1,-8,5,-6,3,1,1,-6,1,-6,-32,2,-1,-6,4,-9,4,3,-1,-7,3,-7,3,1,0,-7,1,-2
15,-6,3,1,0,-7,3,-7,5,2,0,-6,4,-5,3,2,-2,-5,4,-6,-32,0,-2,-9,2,-5,3,1,-2,-9,4,-6,5,2,0,-7,3,-1
16,-8,4,2,1,-5,1,-7,4,0,-2,-7,2,-5,3,2,-2,-7,2,-5,-32,2,1,-6,2,-8,3,2,1,-8,3,-7,1,1,-2,-7,1,-1
17,-5,3,3,0,-6,4,-4,3,0,0,-6,4,-6,3,1,1,-6,2,-6,-34,2,-3,-8,1,-6,3,2,1,-5,4,-4,3,2,1,-6,4,-1
18,-7,2,3,-1,-8,4,-7,3,1,0,-6,4,-5,5,0,0,-6,5,-5,-34,3,-1,-6,4,-8,3,0,-2,-7,3,-7,4,3,1,-7,4,-2
19,-5,3,2,-1,-6,4,-6,3,3,-3,-6,1,-7,1,0,0,-6,2,-3,-32,0,-1,-6,6,-7,2,0,1,-6,2,-7,2,2,-2,-6,1,0
20,-5,3,-1,1,-6,2,-7,4,4,-2,-4,2,-6,6,3,-3,-6,6,-6,-35,1,-2,-6,2,-5,3,2,-2,-7,4,-5,3,3,0,-5,6,-2
21,-9,3,3,0,-8,4,-6,3,1,-2,-7,4,-6,6,2,1,-6,6,-6,-33,2,1,-8,5,-8,3,0,-1,-6,1,-7,3,2,1,-6,2,0
22,-5,3,2,0,-6,2,-7,3,1,0,-5,3,-7,2,0,-2,-8,5,-6,-34,1,0,-7,4,-6,3,2,-1,-7,3,-7,5,0,0,-8,4,-2
23,-8,3,0,-2,-6,1,-6,3,3,0,-5,4,-6,0,2,-2,-6,5,-7,-34,-1,-2,-6,4,-5,1,1,0,-7,2,-5,4,1,-1,-9,5,-2
24,-7,3,1,0,-7,3,-6,3,1,-2,-6,5,-7,3,2,-2,-8,3,-4,-32,2,1,-6,4,-4,4,-1,1,-6,4,-6,2,0,-2,-7,3,-1
25,-7,3,0,1,-8,1,-10,2,0,-1,-7,3,-5,5,0,-1,-5,3,-5,-32,2,-1,-9,2,-6,3,2,2,-6,4,-5,2,1,-2,-7,3,0
26,-5,2,3,-2,-6,4,-6,2,2,-1,-6,4,-6,3,0,-2,-7,3,-6,-34,1,-2,-6,2,-5,3,0,0,-5,4,-4,4,3,0,-5,5,-2
27,-5,5,4,1,-6,4,-7,3,3,0,-8,4,-4,3,1,1,-6,4,-5,-33,3,1,-6,2,-10,1,0,0,-7,3,-6,3,1,-2,-5,3,-2
28,-7,2,2,-2,-7,4,-7,3,1,2,-6,3,-8,3,1,-2,-7,4,-6,-35,1,1,-6,4,-5,6,2,1,-7,5,-7,2,1,-2,-6,3,-3
29,-6,3,2,-1,-6,2,-7,4,1,0,-5,4,-6,6,3,1,-7,5,-6,-34,0,-3,-6,4,-7,3,0,-1,-8,3,-4,6,3,-1,-6,4,0
30,-6,4,0,-2,-7,3,-6,2,2,-1,-7,2,-5,3,0,-1,-6,4,-5,-32,3,1,-6,3,-7,4,2,-2,-4,4,-7,1,0,-2,-7,1,1
31,-8,2,1,-3,-6,2,-3,3,3,1,-6,4,-6,3,3,-4,-9,3,-6,-33,1,0,-6,4,-5,3,2,0,-6,6,-7,1,3,1,-6,2,-4
32,-5,3,0,-1,-3,2,-7,4,4,-2,-8,3,-6,2,3,-1,-6,5,-7,-32,0,-1,-6,3,-9,5,0,0,-6,4,-6,3,2,-4,-6,3,-2
33,-6,3,0,0,-6,4,-7,0,3,-2,-6,4,-5,3,2,-2,-6,1,-5,-34,-1,-2,-6,2,-5,5,2,-2,-6,4,-7,5,2,-2,-7,3,-1
34,-7,3,0,-2,-7,2,-7,3,3,-2,-6,4,-6,3,0,1,-8,4,-5,-34,2,-1,-8,1,-7,2,2,-2,-6,3,-7,6,2,0,-6,3,1
35,-6,2,2,-1,-9,4,-6,4,3,-4,-9,4,-7,3,0,-1,-9,1,-5,-32,1,-3,-6,5,-6,2,3,-1,-6,3,-6,3,3,1,-9,4,-3
36,-6,2,0,1,-6,4,-5,4,0,-1,-4,2,-5,5,-1,0,-6,4,-8,-30,2,-2,-7,1,-5,2,-1,1,-7,5,-6,4,3,-1,-7,3,-2
37,-7,3,3,-4,-6,4,-8,3,-1,-1,-6,4,-5,3,1,-2,-6,4,-5,-30,4,1,-7,2,-7,3,2,-2,-6,4,-7,1,2,-1,-6,3,-1
38,-6,3,2,0,-7,3,-9,3,1,-2,-6,3,-7,1,1,-1,-7,3,-7,-34,3,0,-5,5,-6,1,1,-2,-6,3,-7,4,2,-1,-6,2,-2
39,-8,2,3,1,-8,3,-7,3,0,-2,-7,2,-6,5,0,0,-6,3,-6,-31,1,3,-7,6,-9,2,2,-2,-6,2,-7,2,3,0,-7,3,-2
40,-6,3,2,0,-6,6,-7,3,0,-2,-5,3,-7,0,0,-2,-9,2,-6,-32,3,0,-6,3,-7,5,2,-1,-8,6,-9,3,0,1,-6,3,-2
41,-6,3,0,0,-7,1,-6,5,1,1,-4,1,-6,6,3,-1,-6,4,-6,-35,-1,-2,-7,3,-6,3,2,-1,-7,2,-6,4,1,1,-6,4,-3
42,-7,4,3,-4,-6,2,-8,5,0,-2,-6,4,-5,6,2,-1,-5,3,-5,-30,3,0,-6,4,-7,2,0,-2,-6,2,-8,4,1,-4,-8,2,-2
43,-5,4,2,-1,-6,6,-5,4,2,-1,-5,3,-7,2,0,0,-7,3,-7,-33,0,-3,-7,4,-4,3,2,-1,-6,7,-6,3,0,1,-6,1,-3
44,-7,3,3,1,-6,3,-7,3,1,1,-5,4,-8,2,2,0,-8,4,-5,-31,3,-2,-6,3,-8,3,0,1,-6,5,-5,3,2,-1,-6,3,1
45,-7,3,0,-2,-8,3,-6,3,3,-2,-6,3,-8,2,1,0,-7,4,-5,-35,1,-2,-7,5,-6,3,3,0,-6,2,-6,3,0,0,-7,6,-2
46,-6,3,2,0,-7,4,-6,2,3,-1,-7,4,-7,4,1,-3,-8,3,-7,-32,0,1,-4,4,-5,6,0,1,-7,4,-6,4,2,-2,-4,4,-1
47,-5,2,0,-2,-6,4,-7,2,1,1,-6,5,-6,2,1,-1,-8,4,-6,-32,1,-2,-5,3,-7,3,2,-2,-6,3,-6,2,0,-1,-6,5,0
48,-7,1,2,0,-7,1,-5,5,1,0,-5,3,-5,5,-1,1,-5,1,-7,-32,3,-2,-7,2,-7,3,2,0,-7,4,-7,4,0,-1,-9,5,0
49,-5,4,2,-2,-6,3,-8,4,0,-1,-5,0,-6,3,2,-2,-6,4,-5,-33,1,1,-6,2,-9,3,0,0,-6,2,-7,3,0,-1,-6,4,-2
50,-7,3,0,-2,-6,4,-6,3,3,-2,-6,4,-8,3,1,-2,-6,5,-5,-32,2,-1,-7,3,-6,4,2,-1,-5,4,-8,3,1,-2,-8,3,-2
51,-7,3,2,-1,-6,3,-6,4,3,0,-6,4,-6,3,2,1,-6,4,-6,-29,0,-3,-8,2,-7,3,3,1,-8,3,-5,4,2,-1,-5,1,-2
52,-6,4,3,-1,-6,4,-7,3,2,-2,-9,2,-5,2,0,1,-6,6,-5,-29,2,0,-7,5,-6,3,0,0,-6,3,-5,3,3,-1,-7,4,-1
53,-5,5,2,-2,-6,2,-5,3,3,0,-6,3,-7,4,4,-2,-5,5,-7,-29,0,-1,-7,2,-5,5,1,-1,-7,3,-5,1,0,-4,-9,1,-1
54,-7,4,0,-2,-6,4,-7,3,2,0,-5,2,-6,3,2,-2,-5,3,-5,-31,2,-1,-6,4,-7,2,0,0,-7,1,-2,4,1,-2,-3,3,-2
55,-5,5,2,-1,-5,1,-5,3,2,0,-8,6,-9,3,2,0,-8,4,-8,-30,1,1,-6,3,-4,3,3,-1,-6,4,-7,2,2,-1,-7,1,-3
56,-7,0,0,0,-7,4,-7,3,-2,-2,-7,4,-6,5,0,-2,-6,5,-7,-29,-1,1,-6,4,-5,2,1,-1,-8,4,-5,3,0,-1,-9,2,0
57,-7,3,2,1,-6,3,-6,3,2,0,-6,4,-5,4,1,-1,-6,1,-6,-29,2,1,-5,4,-6,4,3,-2,-6,2,-5,3,1,-2,-4,2,-2
58,-6,3,2,1,-6,2,-7,3,3,0,-7,4,-7,3,0,0,-7,4,-5,-28,3,-1,-7,-1,-7,3,1,-2,-6,4,-5,6,1,-2,-5,2,1
59,-6,1,1,0,-6,1,-7,6,0,-2,-8,6,-5,3,2,1,-6,4,-5,-28,1,1,-5,5,-7,3,2,-3,-8,4,-6,2,3,-2,-6,2,-3
60,-5,3,1,0,-9,4,-7,3,0,-1,-5,4,-7,5,1,-3,-5,3,-6,-29,0,-2,-6,3,-6,4,1,-1,-6,3,-5,3,2,-2,-8,2,-2
61,-7,2,2,-1,-8,4,-7,5,1,-1,-8,7,-5,3,3,-2,-5,1,-7,-32,-1,-1,-9,2,-7,1,3,-2,-6,4,-7,3,0,-2,-8,1,-3
62,-5,3,3,1,-6,4,-10,2,0,-2,-8,1,-7,3,2,-2,-6,4,-3,-28,1,-1,-7,4,-6,0,2,0,-8,2,-7,5,2,-2,-6,4,-2
63,-5,6,3,-1,-7,5,-7,4,0,1,-7,4,-8,3,0,-2,-6,4,-5,-28,3,0,-7,2,-5,4,2,0,-6,4,-8,0,0,-1,-9,4,-2
64,-8,3,0,-3,-7,4,-5,5,3,-2,-5,1,-7,3,2,1,-6,4,-7,-30,0,-2,-8,4,-8,3,0,-2,-6,6,-8,3,1,1,-7,4,-1
65,-5,6,0,1,-6,2,-7,1,1,-4,-7,5,-7,3,-2,-1,-6,2,-4,-29,0,-1,-5,2,-6,4,3,0,-9,2,-5,4,3,-1,-4,4,0
66,-6,5,1,0,-6,4,-6,4,4,2,-5,4,-7,3,1,1,-6,4,-8,-29,0,0,-7,2,-7,3,3,-2,-8,4,-8,3,0,-2,-6,3,-1
67,-5,4,-1,-1,-8,4,-7,1,0,-1,-7,4,-5,3,3,0,-6,4,-7,-29,3,0,-6,2,-7,3,3,-1,-6,4,-5,3,1,2,-6,2,-2
68,-5,3,0,-1,-5,4,-7,4,2,1,-8,3,-7,4,0,0,-6,6,-6,-21,1,-2,-6,1,-6,3,0,-2,-6,3,-6,6,3,-2,-6,4,-2
69,-7,5,2,0,-7,4,-6,4,3,-1,-5,4,-7,0,0,-3,-5,4,-4,-24,1,1,-8,5,-7,4,2,-2,-6,1,-5,4,3,-2,-5,4,-1
70,-7,3,2,-2,-6,4,-6,3,5,1,-6,4,-7,3,3,-2,-7,4,-5,-22,3,1,-6,1,-7,3,0,-2,-6,4,-10,2,2,-1,-7,4,-2
71,-7,3,3,0,-6,4,-7,3,1,1,-8,2,-7,3,1,-1,-6,4,-5,-21,2,-1,-5,3,-7,3,3,-2,-6,3,-5,3,1,-1,-6,4,-2
72,-5,3,0,-1,-7,3,-5,2,2,1,-6,4,-7,3,0,-1,-6,3,-5,-17,0,-1,-6,3,-6,3,0,-2,-7,5,-7,3,3,-2,-6,5,-2
73,-6,3,3,-2,-5,3,-7,4,0,-2,-9,3,-5,0,1,-1,-7,3,-6,-19,2,1,-6,5,-6,2,3,-1,-6,3,-6,1,3,-1,-6,4,0
74,-5,5,3,-1,-6,4,-7,4,1,0,-6,4,-5,2,0,-1,-7,4,-7,-23,3,2,-9,2,-7,5,1,1,-6,4,-8,2,1,-1,-8,1,-1
75,-7,5,1,-3,-7,2,-6,3,2,-1,-9,4,-4,3,2,-2,-8,3,-5,-18,2,-2,-6,2,-5,2,1,-2,-7,1,-9,3,3,0,-7,1,-2
76,-6,3,3,3,-6,4,-6,3,0,1,-6,4,-7,4,0,-1,-8,3,-5,-21,3,0,-6,4,-5,1,4,-2,-7,4,-7,3,0,-1,-7,2,1
77,-8,3,0,-2,-6,3,-5,2,1,1,-4,4,-7,4,3,-1,-6,4,-7,-22,2,0,-6,4,-7,2,3,1,-5,4,-5,3,1,-1,-6,4,-2
78,-7,3,2,-2,-6,3,-7,1,2,0,-6,3,-7,3,1,-4,-7,1,-7,-17,1,-1,-5,5,-5,4,2,-2,-5,4,-7,1,2,-2,-8,3,-2
79,-5,5,0,1,-6,2,-7,4,3,0,-6,2,-6,2,3,-2,-6,3,-7,-18,2,-1,-7,1,-5,4,2,0,-7,2,-5,2,2,-2,-6,1,-3
80,-6,4,2,-1,-8,4,-5,4,2,0,-5,4,-7,2,1,-1,-7,2,-7,-21,0,-2,-4,4,-5,4,2,0,-9,4,-5,1,3,1,-6,4,0
81,-7,4,0,-2,-9,6,-7,4,3,-1,-7,4,-6,3,2,1,-7,4,-7,-20,2,-2,-7,4,-7,3,3,0,-7,4,-5,3,3,0,-6,3,0
82,-7,3,1,0,-6,5,-7,2,3,-3,-5,3,-5,3,2,-1,-6,3,-6,-18,2,-1,-3,4,-7,3,0,1,-6,4,-7,3,3,0,-6,4,-2
83,-7,1,0,-1,-6,2,-5,3,1,0,-6,3,-7,3,0,1,-7,6,-5,-21,1,-1,-6,5,-5,1,3,0,-6,6,-8,3,2,-2,-6,5,-2
84,-7,3,3,-2,-7,4,-5,4,1,1,-6,2,-6,3,2,-2,-5,2,-7,-18,2,-3,-6,2,-6,3,2,-2,-6,3,-5,3,1,0,-8,4,-3
85,-3,3,2,1,-5,4,-7,1,3,-1,-8,2,-5,3,0,1,-7,3,-7,-18,0,-1,-6,3,-8,1,2,-2,-6,2,-7,3,1,-1,-7,4,0
86,-7,3,1,-2,-6,1,-6,3,3,1,-7,4,-10,3,3,-1,-6,3,-7,-18,2,-2,-6,3,-7,3,2,1,-6,6,-7,4,0,-2,-6,4,-2
87,-5,5,2,-2,-6,4,-7,3,0,1,-7,1,-5,3,2,0,-8,1,-7,-18,0,-1,-6,4,-7,4,0,-2,-9,5,-5,3,2,0,-5,4,-1
88,-7,3,1,-1,-6,3,-4,5,1,0,-6,6,-7,2,0,-1,-6,2,-4,-20,1,-1,-5,3,-5,3,3,-1,-6,4,-7,2,0,-1,-8,4,0
89,-7,3,0,-2,-9,4,-7,2,1,0,-6,4,-7,3,3,1,-7,3,-8,-20,0,-1,-7,5,-5,4,2,0,-5,2,-6,5,4,-2,-6,2,-1
90,-5,3,0,2,-7,7,-7,6,0,-1,-7,2,-6,3,1,-3,-8,5,-7,-17,3,-1,-5,2,-7,3,1,-2,-6,1,-9,3,1,-1,-6,3,-2
91,-6,2,2,-2,-9,3,-6,4,2,0,-7,4,-5,5,2,1,-7,4,-5,-16,0,0,-6,4,-5,5,3,-1,-6,3,-7,3,0,-2,-8,4,1
92,-5,5,3,0,-6,3,-7,4,3,-2,-6,3,-7,3,0,-2,-6,3,-7,-17,2,-1,-6,2,-7,2,-1,-2,-9,2,-7,2,2,-1,-6,3,-1
93,-6,2,1,-2,-5,5,-7,3,4,0,-6,2,-6,3,3,-2,-7,4,-5,-16,3,-2,-7,2,-6,4,1,1,-4,3,-9,2,3,-1,-9,4,1
94,-5,2,1,-1,-6,5,-6,1,1,0,-8,3,-5,3,3,-1,-8,4,-7,-19,-1,0,-6,4,-5,3,0,-1,-6,3,-5,3,1,0,-6,3,-1
95,-7,2,3,-1,-6,5,-7,3,2,1,-8,4,-7,2,3,1,-6,2,-5,-18,0,-1,-6,6,-7,4,2,-2,-7,2,-5,3,2,0,-6,5,-2
96,-5,3,3,-1,-7,3,-6,3,3,0,-6,2,-7,4,1,-2,-6,3,-6,-19,2,0,-9,2,-4,4,3,-1,-7,4,-7,6,0,0,-7,3,1
97,-9,3,3,-1,-6,1,-7,3,3,-2,-7,2,-6,4,2,-2,-7,3,-3,-19,3,-2,-7,2,-7,4,0,-1,-4,4,-5,3,0,-2,-7,4,-2
98,-7,3,0,1,-6,2,-5,3,0,-1,-7,4,-5,1,0,-1,-7,3,-5,-18,3,-1,-9,4,-7,1,1,0,-7,4,-7,6,3,-2,-6,3,0
99,-7,4,0,-1,-8,2,-6,3,2,-2,-5,4,-7,6,0,-1,-6,4,-5,-15,3,-1,-5,2,-5,3,3,0,-8,6,-7,1,1,-4,-6,4,-1
100,-3,4,2,-1,-5,4,-7,3,0,-1,-6,4,-5,3,0,-2,-6,3,-5,-18,1,-1,-5,4,-7,3,0,-2,-8,2,-6,2,2,-1,-6,3,-1
101,-9,0,0,-2,-6,3,-8,3,3,-2,-6,3,-7,4,2,0,-7,2,-7,-17,1,-2,-7,5,-5,4,3,-2,-7,2,-5,4,2,-2,-7,3,0
102,-5,4,3,0,-6,4,-6,2,0,-2,-9,2,-3,2,1,1,-6,5,-4,-17,0,0,-9,4,-7,0,0,0,-6,2,-6,3,3,-1,-6,3,0
103,-7,3,2,-1,-6,5,-7,3,2,1,-7,4,-5,2,0,0,-7,3,-7,-16,0,1,-5,4,-8,6,0,1,-7,5,-7,3,3,-2,-6,4,-1
104,-7,2,0,-2,-7,4,-8,3,0,-2,-6,3,-5,3,2,-1,-9,3,-7,-18,2,1,-5,3,-6,2,1,-1,-6,2,-7,2,1,-3,-6,3,-2
105,-7,3,1,-1,-6,3,-5,3,1,-1,-8,5,-8,3,1,-4,-7,2,-5,-18,2,0,-6,1,-7,3,1,-1,-6,5,-7,3,1,1,-6,3,-1
106,-5,2,0,0,-5,4,-7,4,0,-2,-6,3,-5,6,2,1,-6,4,-6,-18,2,-2,-7,1,-6,1,1,-2,-6,3,-7,3,3,-1,-4,5,-2
107,-7,3,4,-2,-6,4,-6,3,-1,1,-6,1,-7,3,0,-1,-8,3,-5,-17,1,-1,-4,4,-7,2,0,-1,-6,2,-7,3,0,0,-9,1,-1
