Index,Raw16,Visual_mV
0,2424,378.41796875
1,2456,383.30078125
2,2456,383.30078125
3,2424,378.41796875
4,2456,383.30078125
5,2456,383.30078125
6,2424,378.41796875
7,2440,380.859375
8,2456,383.30078125
9,2424,378.41796875
10,2456,383.30078125
11,2456,383.30078125
12,2424,378.41796875
13,2440,380.859375
14,2456,383.30078125
15,2424,378.41796875
16,2456,383.30078125
17,2456,383.30078125
18,2424,378.41796875
19,2456,383.30078125
20,2456,383.30078125
21,2424,378.41796875
22,2456,383.30078125
23,2456,383.30078125
24,2440,380.859375
25,2456,383.30078125
26,2456,383.30078125
27,2424,378.41796875
28,2456,383.30078125
29,2456,383.30078125
30,2424,378.41796875
31,2456,383.30078125
32,2456,383.30078125
33,2424,378.41796875
34,2456,383.30078125
35,2456,383.30078125
36,2424,378.41796875
37,2440,380.859375
38,2456,383.30078125
39,2424,378.41796875
40,2456,383.30078125
41,2456,383.30078125
42,2424,378.41796875
43,2456,383.30078125
44,2456,383.30078125
45,2424,378.41796875
46,2456,383.30078125
47,2456,383.30078125
48,2424,378.41796875
49,2456,383.30078125
50,2456,383.30078125
51,2424,378.41796875
52,2440,380.859375
53,2456,383.30078125
54,2424,378.41796875
55,2456,383.30078125
56,2456,383.30078125
57,2424,378.41796875
58,2440,380.859375
59,2456,383.30078125
60,2424,378.41796875
61,2456,383.30078125
62,2456,383.30078125
63,2424,378.41796875
64,2440,380.859375
65,2456,383.30078125
66,2424,378.41796875
67,2440,380.859375
68,2456,383.30078125
69,2424,378.41796875
70,2456,383.30078125
71,2456,383.30078125
72,2424,378.41796875
73,2440,380.859375
74,2456,383.30078125
75,2424,378.41796875
76,2456,383.30078125
77,2456,383.30078125
78,2408,375.9765625
79,2440,380.859375
80,2456,383.30078125
81,2424,378.41796875
82,2456,383.30078125
83,2456,383.30078125
84,2424,378.41796875
85,2440,380.859375
86,2456,383.30078125
87,2424,378.41796875
88,2456,383.30078125
89,2456,383.30078125
90,2424,378.41796875
91,2456,383.30078125
92,2456,383.30078125
93,2408,375.9765625
94,2456,383.30078125
95,2456,383.30078125
96,2424,378.41796875
97,2456,383.30078125
98,2456,383.30078125
99,2424,378.41796875
100,2456,383.30078125
101,2456,383.30078125
102,2424,378.41796875
103,2456,383.30078125
104,2440,380.859375
105,2424,378.41796875
106,2440,380.859375
107,2440,380.859375
108,2424,378.41796875
109,2456,383.30078125
110,2456,383.30078125
111,2424,378.41796875
112,2456,383.30078125
113,2456,383.30078125
114,2424,378.41796875
115,2440,380.859375
116,2456,383.30078125
117,2408,375.9765625
118,2440,380.859375
119,2456,383.30078125
120,2424,378.41796875
121,2440,380.859375
122,2440,380.859375
123,2424,378.41796875
124,2456,383.30078125
125,2456,383.30078125
126,2424,378.41796875
127,2440,380.859375
128,2456,383.30078125
129,2424,378.41796875
130,2440,380.859375
131,2456,383.30078125
132,2424,378.41796875
133,2440,380.859375
134,2440,380.859375
135,2424,378.41796875
136,2440,380.859375
137,2456,383.30078125
138,2424,378.41796875
139,2440,380.859375
140,2440,380.859375
141,2408,375.9765625
142,2440,380.859375
143,2456,383.30078125
144,2424,378.41796875
145,2440,380.859375
146,2440,380.859375
147,2424,378.41796875
148,2440,380.859375
149,2456,383.30078125
150,2424,378.41796875
151,2440,380.859375
152,2440,380.859375
153,2408,375.9765625
154,2456,383.30078125
155,2440,380.859375
156,2424,378.41796875
157,2440,380.859375
158,2440,380.859375
159,2424,378.41796875
160,2440,380.859375
161,2440,380.859375
162,2424,378.41796875
163,2440,380.859375
164,2440,380.859375
165,2424,378.41796875
166,2440,380.859375
167,2456,383.30078125
168,2424,378.41796875
169,2456,383.30078125
170,2456,383.30078125
171,2424,378.41796875
172,2440,380.859375
173,2440,380.859375
174,2424,378.41796875
175,2440,380.859375
176,2440,380.859375
177,2424,378.41796875
178,2440,380.859375
179,2440,380.859375
180,2424,378.41796875
181,2440,380.859375
182,2440,380.859375
183,2424,378.41796875
184,2440,380.859375
185,2440,380.859375
186,2424,378.41796875
187,2440,380.859375
188,2440,380.859375
189,2424,378.41796875
190,2440,380.859375
191,2440,380.859375
192,2424,378.41796875
193,2440,380.859375
194,2440,380.859375
195,2408,375.9765625
196,2456,383.30078125
