Index,Raw16,Visual_mV
0,264,48.828125
1,264,48.828125
2,264,48.828125
3,264,48.828125
4,264,48.828125
5,264,48.828125
6,264,48.828125
7,264,48.828125
8,264,48.828125
9,264,48.828125
10,264,48.828125
11,264,48.828125
12,264,48.828125
13,264,48.828125
14,264,48.828125
15,264,48.828125
16,264,48.828125
17,264,48.828125
18,264,48.828125
19,264,48.828125
20,264,48.828125
21,264,48.828125
22,264,48.828125
23,264,48.828125
24,264,48.828125
25,264,48.828125
26,264,48.828125
27,264,48.828125
28,264,48.828125
29,264,48.828125
30,264,48.828125
31,264,48.828125
32,264,48.828125
33,264,48.828125
34,264,48.828125
35,264,48.828125
36,264,48.828125
37,264,48.828125
38,264,48.828125
39,264,48.828125
40,264,48.828125
41,264,48.828125
42,264,48.828125
43,264,48.828125
44,264,48.828125
45,264,48.828125
46,264,48.828125
47,264,48.828125
48,264,48.828125
49,264,48.828125
50,264,48.828125
51,264,48.828125
52,264,48.828125
53,264,48.828125
54,264,48.828125
55,264,48.828125
56,264,48.828125
57,264,48.828125
58,264,48.828125
59,264,48.828125
60,264,48.828125
61,264,48.828125
62,264,48.828125
63,264,48.828125
64,264,48.828125
65,264,48.828125
66,264,48.828125
67,264,48.828125
68,264,48.828125
69,264,48.828125
70,264,48.828125
71,264,48.828125
72,264,48.828125
73,264,48.828125
74,264,48.828125
75,264,48.828125
76,264,48.828125
77,264,48.828125
78,264,48.828125
79,264,48.828125
80,264,48.828125
81,264,48.828125
82,264,48.828125
83,264,48.828125
84,264,48.828125
85,264,48.828125
86,264,48.828125
87,264,48.828125
88,264,48.828125
89,264,48.828125
90,264,48.828125
91,264,48.828125
92,264,48.828125
93,264,48.828125
94,264,48.828125
95,264,48.828125
96,264,48.828125
97,264,48.828125
98,264,48.828125
99,264,48.828125
100,264,48.828125
101,264,48.828125
102,264,48.828125
103,264,48.828125
104,264,48.828125
105,264,48.828125
106,264,48.828125
107,264,48.828125
108,264,48.828125
109,248,46.38671875
110,264,48.828125
111,264,48.828125
112,264,48.828125
113,264,48.828125
114,264,48.828125
115,264,48.828125
116,264,48.828125
117,264,48.828125
118,264,48.828125
119,264,48.828125
120,264,48.828125
121,264,48.828125
122,264,48.828125
123,264,48.828125
124,264,48.828125
125,264,48.828125
126,264,48.828125
127,264,48.828125
128,264,48.828125
129,264,48.828125
130,264,48.828125
131,264,48.828125
132,264,48.828125
133,264,48.828125
134,264,48.828125
135,264,48.828125
136,264,48.828125
137,264,48.828125
138,264,48.828125
139,264,48.828125
140,264,48.828125
141,264,48.828125
142,264,48.828125
143,264,48.828125
144,264,48.828125
145,264,48.828125
146,264,48.828125
147,264,48.828125
148,264,48.828125
149,264,48.828125
150,264,48.828125
151,264,48.828125
152,264,48.828125
153,264,48.828125
154,248,46.38671875
155,264,48.828125
156,264,48.828125
157,264,48.828125
158,264,48.828125
159,264,48.828125
160,248,46.38671875
161,248,46.38671875
162,264,48.828125
163,264,48.828125
164,264,48.828125
165,264,48.828125
166,264,48.828125
167,264,48.828125
168,264,48.828125
169,248,46.38671875
170,248,46.38671875
171,264,48.828125
172,248,46.38671875
173,264,48.828125
174,264,48.828125
175,248,46.38671875
176,248,46.38671875
177,264,48.828125
178,264,48.828125
179,248,46.38671875
180,264,48.828125
181,248,46.38671875
182,248,46.38671875
183,264,48.828125
184,264,48.828125
185,264,48.828125
186,264,48.828125
187,264,48.828125
188,264,48.828125
189,264,48.828125
190,264,48.828125
191,248,46.38671875
192,264,48.828125
193,264,48.828125
194,264,48.828125
195,264,48.828125
196,264,48.828125
197,264,48.828125
198,264,48.828125
199,264,48.828125
200,248,46.38671875
201,264,48.828125
202,248,46.38671875
203,264,48.828125
204,264,48.828125
205,264,48.828125
206,264,48.828125
207,264,48.828125
208,264,48.828125
209,264,48.828125
210,264,48.828125
211,264,48.828125
212,248,46.38671875
213,264,48.828125
214,264,48.828125
215,264,48.828125
216,264,48.828125
217,264,48.828125
218,264,48.828125
219,264,48.828125
220,264,48.828125
221,264,48.828125
222,264,48.828125
223,264,48.828125
224,264,48.828125
225,264,48.828125
226,264,48.828125
227,264,48.828125
228,264,48.828125
229,264,48.828125
230,248,46.38671875
231,264,48.828125
232,264,48.828125
233,248,46.38671875
234,264,48.828125
235,264,48.828125
236,248,46.38671875
237,264,48.828125
238,264,48.828125
239,264,48.828125
240,264,48.828125
241,248,46.38671875
242,264,48.828125
243,264,48.828125
244,264,48.828125
245,264,48.828125
246,264,48.828125
247,264,48.828125
248,248,46.38671875
249,264,48.828125
250,264,48.828125
251,264,48.828125
252,264,48.828125
253,264,48.828125
254,248,46.38671875
255,264,48.828125
256,264,48.828125
257,248,46.38671875
258,264,48.828125
259,264,48.828125
260,248,46.38671875
261,264,48.828125
262,264,48.828125
263,248,46.38671875
264,248,46.38671875
265,248,46.38671875
266,248,46.38671875
267,264,48.828125
268,264,48.828125
269,248,46.38671875
270,264,48.828125
271,264,48.828125
272,248,46.38671875
273,248,46.38671875
274,264,48.828125
275,248,46.38671875
276,248,46.38671875
277,264,48.828125
278,248,46.38671875
279,264,48.828125
280,264,48.828125
281,264,48.828125
282,248,46.38671875
283,264,48.828125
284,248,46.38671875
285,264,48.828125
286,264,48.828125
287,248,46.38671875
288,248,46.38671875
289,248,46.38671875
290,248,46.38671875
291,264,48.828125
292,248,46.38671875
293,248,46.38671875
294,264,48.828125
295,264,48.828125
296,264,48.828125
297,264,48.828125
298,264,48.828125
299,264,48.828125
300,264,48.828125
301,264,48.828125
302,264,48.828125
303,264,48.828125
304,264,48.828125
305,248,46.38671875
306,264,48.828125
307,264,48.828125
308,248,46.38671875
309,264,48.828125
310,264,48.828125
311,264,48.828125
312,264,48.828125
313,264,48.828125
314,264,48.828125
315,264,48.828125
316,264,48.828125
317,264,48.828125
318,264,48.828125
319,264,48.828125
320,264,48.828125
321,264,48.828125
322,264,48.828125
323,264,48.828125
324,264,48.828125
325,264,48.828125
326,264,48.828125
327,264,48.828125
328,264,48.828125
329,264,48.828125
330,264,48.828125
331,264,48.828125
332,264,48.828125
333,264,48.828125
334,264,48.828125
335,264,48.828125
336,264,48.828125
337,264,48.828125
338,264,48.828125
339,264,48.828125
340,264,48.828125
341,264,48.828125
342,264,48.828125
343,264,48.828125
344,264,48.828125
345,264,48.828125
346,264,48.828125
347,264,48.828125
348,264,48.828125
349,264,48.828125
350,264,48.828125
351,264,48.828125
352,264,48.828125
353,248,46.38671875
354,264,48.828125
355,264,48.828125
356,264,48.828125
357,264,48.828125
358,264,48.828125
359,248,46.38671875
360,264,48.828125
361,264,48.828125
362,264,48.828125
363,264,48.828125
364,264,48.828125
365,264,48.828125
366,264,48.828125
367,264,48.828125
368,264,48.828125
369,264,48.828125
370,264,48.828125
371,264,48.828125
372,264,48.828125
373,264,48.828125
374,264,48.828125
375,264,48.828125
376,264,48.828125
377,264,48.828125
378,264,48.828125
379,264,48.828125
380,264,48.828125
381,264,48.828125
382,264,48.828125
383,264,48.828125
384,264,48.828125
385,264,48.828125
386,264,48.828125
387,264,48.828125
388,264,48.828125
389,264,48.828125
390,264,48.828125
391,264,48.828125
392,264,48.828125
393,264,48.828125
394,264,48.828125
395,264,48.828125
396,264,48.828125
397,264,48.828125
398,264,48.828125
399,264,48.828125
400,264,48.828125
401,264,48.828125
402,264,48.828125
403,264,48.828125
404,264,48.828125
405,264,48.828125
406,264,48.828125
407,264,48.828125
408,264,48.828125
409,264,48.828125
410,248,46.38671875
411,264,48.828125
412,264,48.828125
413,264,48.828125
414,264,48.828125
415,264,48.828125
416,264,48.828125
417,264,48.828125
418,264,48.828125
419,264,48.828125
420,264,48.828125
421,264,48.828125
422,264,48.828125
423,264,48.828125
424,264,48.828125
425,264,48.828125
426,264,48.828125
427,264,48.828125
428,264,48.828125
429,264,48.828125
430,264,48.828125
431,264,48.828125
432,264,48.828125
433,264,48.828125
434,264,48.828125
435,264,48.828125
436,264,48.828125
437,264,48.828125
438,264,48.828125
439,264,48.828125
440,264,48.828125
441,264,48.828125
442,264,48.828125
443,264,48.828125
444,264,48.828125
445,264,48.828125
446,264,48.828125
447,264,48.828125
448,264,48.828125
449,264,48.828125
450,264,48.828125
451,264,48.828125
452,264,48.828125
453,264,48.828125
454,264,48.828125
455,264,48.828125
456,264,48.828125
457,264,48.828125
458,264,48.828125
459,264,48.828125
460,264,48.828125
461,264,48.828125
462,264,48.828125
463,264,48.828125
464,264,48.828125
465,264,48.828125
466,264,48.828125
467,264,48.828125
468,264,48.828125
469,264,48.828125
470,248,46.38671875
471,264,48.828125
472,264,48.828125
473,264,48.828125
474,264,48.828125
475,264,48.828125
476,264,48.828125
477,264,48.828125
478,264,48.828125
479,264,48.828125
480,264,48.828125
481,264,48.828125
482,264,48.828125
483,264,48.828125
484,264,48.828125
485,264,48.828125
486,264,48.828125
487,264,48.828125
488,264,48.828125
489,264,48.828125
490,264,48.828125
491,264,48.828125
492,248,46.38671875
493,264,48.828125
494,264,48.828125
495,264,48.828125
496,264,48.828125
497,264,48.828125
498,264,48.828125
499,264,48.828125
500,264,48.828125
501,264,48.828125
502,264,48.828125
503,264,48.828125
504,264,48.828125
505,264,48.828125
506,264,48.828125
507,264,48.828125
508,264,48.828125
509,264,48.828125
510,264,48.828125
511,264,48.828125
512,264,48.828125
513,264,48.828125
514,264,48.828125
515,264,48.828125
516,264,48.828125
517,264,48.828125
518,264,48.828125
519,264,48.828125
520,264,48.828125
521,264,48.828125
522,264,48.828125
523,264,48.828125
524,264,48.828125
525,264,48.828125
526,264,48.828125
527,264,48.828125
528,264,48.828125
529,264,48.828125
530,264,48.828125
531,264,48.828125
532,264,48.828125
533,264,48.828125
534,264,48.828125
535,264,48.828125
536,264,48.828125
537,264,48.828125
538,264,48.828125
539,248,46.38671875
540,264,48.828125
541,264,48.828125
542,264,48.828125
543,264,48.828125
544,264,48.828125
545,264,48.828125
546,248,46.38671875
547,264,48.828125
548,264,48.828125
549,264,48.828125
550,264,48.828125
551,264,48.828125
552,264,48.828125
553,264,48.828125
554,264,48.828125
555,264,48.828125
556,264,48.828125
557,264,48.828125
558,264,48.828125
559,264,48.828125
560,264,48.828125
561,264,48.828125
562,264,48.828125
563,264,48.828125
564,264,48.828125
565,264,48.828125
566,264,48.828125
567,264,48.828125
568,264,48.828125
569,264,48.828125
570,264,48.828125
571,264,48.828125
572,264,48.828125
573,248,46.38671875
574,264,48.828125
575,264,48.828125
576,264,48.828125
577,264,48.828125
578,264,48.828125
579,264,48.828125
580,264,48.828125
581,264,48.828125
582,264,48.828125
583,264,48.828125
584,248,46.38671875
585,264,48.828125
586,264,48.828125
587,264,48.828125
588,264,48.828125
589,264,48.828125
590,264,48.828125
591,264,48.828125
592,264,48.828125
593,264,48.828125
594,264,48.828125
595,264,48.828125
596,264,48.828125
597,264,48.828125
598,264,48.828125
599,248,46.38671875
600,264,48.828125
601,264,48.828125
602,264,48.828125
603,264,48.828125
604,264,48.828125
605,264,48.828125
606,264,48.828125
607,264,48.828125
608,248,46.38671875
609,264,48.828125
610,264,48.828125
611,264,48.828125
612,264,48.828125
613,264,48.828125
614,264,48.828125
615,264,48.828125
616,264,48.828125
617,264,48.828125
618,264,48.828125
619,264,48.828125
620,264,48.828125
621,248,46.38671875
622,264,48.828125
623,264,48.828125
624,264,48.828125
625,264,48.828125
626,264,48.828125
627,264,48.828125
628,264,48.828125
629,264,48.828125
630,264,48.828125
631,264,48.828125
632,264,48.828125
633,264,48.828125
634,264,48.828125
635,264,48.828125
636,248,46.38671875
637,264,48.828125
638,264,48.828125
639,264,48.828125
640,264,48.828125
641,264,48.828125
642,248,46.38671875
643,264,48.828125
644,264,48.828125
645,248,46.38671875
646,248,46.38671875
647,264,48.828125
648,264,48.828125
649,264,48.828125
