Index,Raw16,Visual_mV
0,840,136.71875
1,840,136.71875
2,840,136.71875
3,840,136.71875
4,856,139.16015625
5,824,134.27734375
6,840,136.71875
7,840,136.71875
8,824,134.27734375
9,840,136.71875
10,840,136.71875
11,840,136.71875
12,840,136.71875
13,840,136.71875
14,840,136.71875
15,840,136.71875
16,856,139.16015625
17,824,134.27734375
18,840,136.71875
19,840,136.71875
20,824,134.27734375
21,840,136.71875
22,840,136.71875
23,840,136.71875
24,824,134.27734375
25,840,136.71875
26,824,134.27734375
27,840,136.71875
28,840,136.71875
29,824,134.27734375
30,840,136.71875
31,824,134.27734375
32,840,136.71875
33,824,134.27734375
34,824,134.27734375
35,840,136.71875
36,840,136.71875
37,840,136.71875
38,840,136.71875
39,840,136.71875
40,840,136.71875
41,840,136.71875
42,824,134.27734375
43,824,134.27734375
44,840,136.71875
45,824,134.27734375
46,840,136.71875
47,840,136.71875
48,840,136.71875
49,824,134.27734375
50,840,136.71875
51,840,136.71875
52,840,136.71875
53,856,139.16015625
54,824,134.27734375
55,840,136.71875
56,840,136.71875
57,824,134.27734375
58,840,136.71875
59,824,134.27734375
60,840,136.71875
61,824,134.27734375
62,840,136.71875
63,840,136.71875
64,824,134.27734375
65,840,136.71875
66,824,134.27734375
67,824,134.27734375
68,840,136.71875
69,824,134.27734375
70,824,134.27734375
71,840,136.71875
72,840,136.71875
73,840,136.71875
74,824,134.27734375
75,840,136.71875
76,840,136.71875
77,840,136.71875
78,840,136.71875
79,824,134.27734375
80,840,136.71875
81,856,139.16015625
82,824,134.27734375
83,840,136.71875
84,840,136.71875
85,824,134.27734375
86,824,134.27734375
87,824,134.27734375
88,824,134.27734375
89,840,136.71875
90,840,136.71875
91,840,136.71875
92,840,136.71875
93,840,136.71875
94,824,134.27734375
95,824,134.27734375
96,840,136.71875
97,840,136.71875
98,824,134.27734375
99,824,134.27734375
100,840,136.71875
101,840,136.71875
102,840,136.71875
103,824,134.27734375
104,840,136.71875
105,824,134.27734375
106,840,136.71875
107,824,134.27734375
108,824,134.27734375
109,840,136.71875
