Index,TemperatureRaw16,VGNDRaw16
0,-192,0
1,-187,0
2,-185,1
3,-193,-1
4,-189,1
5,-187,-1
6,-188,2
7,-197,0
8,-198,0
9,-191,-1
10,-199,-1
11,-190,1
12,-185,1
13,-184,1
14,-190,-2
15,-194,-1
16,-193,-1
17,-184,-1
18,-194,-1
19,-183,-1
20,-180,1
21,-185,-1
22,-190,1
23,-193,-1
24,-187,2
25,-191,-1
26,-193,0
27,-190,1
28,-201,-2
29,-187,1
30,-184,1
31,-204,-1
32,-200,-2
33,-193,-1
34,-181,1
35,-191,-2
36,-188,-1
37,-205,2
38,-197,0
39,-192,1
40,-200,-3
41,-195,-1
42,-198,-1
43,-186,0
44,-183,0
45,-185,-1
46,-194,-1
47,-198,0
48,-187,1
49,-195,-1
50,-191,-2
51,-183,0
52,-183,-2
53,-196,-1
54,-197,0
55,-193,0
56,-179,1
57,-188,-3
58,-186,-1
59,-185,0
60,-178,-2
61,-194,-1
62,-188,0
63,-185,1
64,-195,1
65,-191,-1
66,-194,-2
67,-185,1
68,-189,2
69,-192,-1
70,-200,2
71,-177,-1
72,-187,0
73,-189,0
74,-198,-1
75,-198,0
76,-189,-1
77,-187,1
78,-189,0
79,-190,-1
80,-196,-2
81,-193,0
82,-197,-1
83,-193,-1
84,-198,2
85,-193,-1
86,-195,0
87,-184,0
88,-197,0
89,-178,-2
90,-184,0
91,-184,1
92,-185,1
93,-190,1
94,-197,-1
95,-197,0
96,-197,-1
97,-192,-1
98,-201,3
99,-193,1
100,-190,0
101,-193,0
102,-183,0
103,-188,0
104,-191,1
105,-193,0
106,-190,1
107,-187,1
108,-192,-1
109,-192,0
110,-184,2
111,-194,0
112,-193,1
113,-189,0
114,-194,1
115,-187,-4
116,-196,-1
117,-184,-2
118,-199,0
119,-198,1
120,-187,1
121,-193,-1
122,-186,-2
123,-193,0
124,-180,0
125,-187,1
126,-195,0
127,-194,-1
128,-191,0
129,-201,1
130,-192,-1
131,-191,-2
132,-188,-2
133,-192,0
134,-192,-2
135,-191,3
136,-187,0
137,-185,0
138,-196,1
139,-187,1
140,-182,-2
141,-191,1
142,-196,0
143,-184,1
144,-193,-1
145,-177,0
146,-199,0
147,-185,1
148,-192,-1
149,-191,-1
150,-192,0
151,-189,1
152,-195,2
153,-195,0
154,-188,1
155,-195,0
156,-186,-1
157,-186,1
158,-187,1
159,-193,-2
160,-192,0
161,-178,0
162,-188,2
163,-189,-1
164,-186,-1
165,-186,-1
166,-194,0
167,-183,-1
168,-184,0
169,-192,-1
170,-199,0
171,-197,-1
172,-191,1
173,-197,1
174,-190,-1
175,-200,-2
176,-197,0
177,-204,0
178,-189,0
179,-196,2
180,-192,-2
181,-187,1
182,-185,0
183,-189,-2
184,-181,0
185,-189,0
186,-193,-1
187,-190,-2
188,-192,0
189,-197,2
190,-180,0
191,-181,-1
192,-186,0
193,-195,-2
194,-188,0
195,-192,-1
196,-186,-1
197,-189,-1
198,-183,-1
199,-181,-2
200,-190,0
201,-190,1
202,-183,0
203,-174,0
204,-206,3
205,-188,1
206,-192,-1
207,-176,1
208,-183,0
209,-192,0
210,-183,0
211,-192,1
212,-192,2
213,-195,-2
214,-181,2
215,-193,0
216,-191,0
217,-185,0
218,-184,-1
219,-183,1
220,-182,-2
221,-187,0
222,-189,-1
223,-190,0
224,-189,2
225,-193,0
226,-186,-2
227,-184,0
228,-193,-2
229,-196,0
230,-178,2
231,-190,-1
232,-190,-1
233,-188,0
234,-184,1
235,-182,-1
236,-177,-1
237,-193,-1
238,-190,-1
239,-185,0
240,-177,-1
241,-187,1
242,-188,2
243,-184,-1
244,-185,0
245,-180,1
246,-180,-1
247,-187,-1
248,-187,0
249,-185,-2
250,-180,-2
251,-182,2
252,-200,2
253,-188,-1
254,-187,-2
255,-175,1
256,-185,1
257,-188,-1
258,-191,0
259,-194,0
260,-193,1
261,-178,-1
262,-184,-1
263,-191,1
264,-181,1
265,-177,-1
266,-190,0
267,-184,2
268,-192,1
269,-178,-1
270,-186,-2
271,-194,-3
