Index,Raw16,Visual_mV
0,1992,312.5
1,1992,312.5
2,1960,307.6171875
3,1992,312.5
4,1992,312.5
5,1960,307.6171875
6,1992,312.5
7,1976,310.05859375
8,1976,310.05859375
9,1976,310.05859375
10,1992,312.5
11,1976,310.05859375
12,1976,310.05859375
13,1976,310.05859375
14,1960,307.6171875
15,1976,310.05859375
16,1976,310.05859375
17,1976,310.05859375
18,1992,312.5
19,1976,310.05859375
20,1960,307.6171875
21,1976,310.05859375
22,1992,312.5
23,1960,307.6171875
24,1976,310.05859375
25,1976,310.05859375
26,1976,310.05859375
27,1992,312.5
28,1992,312.5
29,1976,310.05859375
30,1992,312.5
31,1992,312.5
32,1960,307.6171875
33,1976,310.05859375
34,1976,310.05859375
35,1960,307.6171875
36,1992,312.5
37,1992,312.5
38,1960,307.6171875
39,1976,310.05859375
40,1976,310.05859375
41,1976,310.05859375
42,1992,312.5
43,1992,312.5
44,1960,307.6171875
45,1976,310.05859375
46,1976,310.05859375
47,1960,307.6171875
48,1976,310.05859375
49,1976,310.05859375
50,1960,307.6171875
51,1976,310.05859375
52,1976,310.05859375
53,1960,307.6171875
54,1992,312.5
55,1976,310.05859375
56,1976,310.05859375
57,1992,312.5
58,1976,310.05859375
59,1960,307.6171875
60,1992,312.5
61,1992,312.5
62,1976,310.05859375
63,1976,310.05859375
64,1992,312.5
65,1960,307.6171875
66,1976,310.05859375
67,1992,312.5
68,1960,307.6171875
69,1976,310.05859375
70,1992,312.5
71,1960,307.6171875
72,1976,310.05859375
73,1992,312.5
74,1976,310.05859375
75,1976,310.05859375
76,1992,312.5
77,1960,307.6171875
78,1976,310.05859375
79,1992,312.5
80,1960,307.6171875
81,1976,310.05859375
82,1976,310.05859375
83,1960,307.6171875
84,1976,310.05859375
85,1992,312.5
86,1960,307.6171875
87,1976,310.05859375
88,1992,312.5
89,1976,310.05859375
90,1976,310.05859375
91,1976,310.05859375
92,1976,310.05859375
93,1976,310.05859375
94,1992,312.5
95,1960,307.6171875
96,1976,310.05859375
97,1992,312.5
98,1960,307.6171875
99,1976,310.05859375
100,1992,312.5
101,1960,307.6171875
102,1976,310.05859375
103,1992,312.5
104,1960,307.6171875
105,1976,310.05859375
106,1992,312.5
107,1960,307.6171875
108,1976,310.05859375
109,1992,312.5
110,1960,307.6171875
111,1976,310.05859375
112,1992,312.5
113,1960,307.6171875
114,1976,310.05859375
115,1992,312.5
116,1960,307.6171875
117,1976,310.05859375
118,1976,310.05859375
119,1960,307.6171875
120,1976,310.05859375
121,1976,310.05859375
122,1960,307.6171875
123,1976,310.05859375
124,1976,310.05859375
125,1976,310.05859375
126,1976,310.05859375
127,1992,312.5
128,1960,307.6171875
129,1976,310.05859375
130,1992,312.5
131,1960,307.6171875
132,1976,310.05859375
133,1976,310.05859375
134,1960,307.6171875
135,1976,310.05859375
136,1992,312.5
137,1960,307.6171875
138,1976,310.05859375
139,1976,310.05859375
140,1960,307.6171875
141,1976,310.05859375
142,1992,312.5
143,1960,307.6171875
144,1976,310.05859375
145,1992,312.5
146,1960,307.6171875
147,1976,310.05859375
148,1976,310.05859375
149,1960,307.6171875
150,1976,310.05859375
151,1976,310.05859375
152,1960,307.6171875
153,1976,310.05859375
154,1992,312.5
155,1960,307.6171875
156,1976,310.05859375
157,1976,310.05859375
158,1976,310.05859375
159,1976,310.05859375
160,2008,314.94140625
161,1976,310.05859375
162,1976,310.05859375
163,1976,310.05859375
164,1976,310.05859375
165,1976,310.05859375
166,1976,310.05859375
