Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-7493,2
5.00,-7494,4
10.00,-7502,3
15.00,-7494,4
20.00,-7495,2
25.00,-7491,3
30.00,-7505,3
35.00,-7495,1
40.00,-7487,1
45.00,-7489,2
50.00,-7500,2
55.00,-7490,3
60.00,-7495,2
65.00,-7504,2
70.00,-7494,2
75.00,-7509,4
80.00,-7497,3
85.00,-7486,3
90.00,-7492,1
95.00,-7494,3
100.00,-7492,1
105.00,-7493,4
110.00,-7495,2
115.00,-7505,3
120.00,-7510,2
125.00,-7501,2
130.00,-7506,2
135.00,-7498,2
140.00,-7489,2
145.00,-7503,2
150.00,-7489,3
155.00,-7495,4
160.00,-7497,3
165.00,-7497,0
170.00,-7478,2
175.00,-7492,1
180.00,-7487,5
185.00,-7485,2
190.00,-7493,2
195.00,-7486,2
200.00,-7490,5
205.00,-7493,3
210.00,-7497,2
215.00,-7503,2
220.00,-7496,2
225.00,-7507,2
230.00,-7490,3
235.00,-7495,2
240.00,-7497,2
245.00,-7498,4
250.00,-7494,2
255.00,-7496,2
260.00,-7503,2
265.00,-7500,2
270.00,-7503,2
275.00,-7504,2
280.00,-7499,3
285.00,-7508,2
290.00,-7496,2
295.00,-7510,2
300.00,-7514,2
305.00,-7500,1
310.00,-7496,2
315.00,-7515,2
320.00,-7509,2
325.00,-7509,0
330.00,-7512,1
335.00,-7509,2
340.00,-7507,2
345.00,-7502,1
350.00,-7504,5
355.00,-7504,2
360.00,-7502,1
365.00,-7502,3
370.00,-7499,2
375.00,-7500,3
380.00,-7507,2
385.00,-7506,1
390.00,-7501,1
395.00,-7509,3
400.00,-7500,2
405.00,-7509,1
410.00,-7496,2
415.00,-7505,2
420.00,-7505,2
425.00,-7497,2
430.00,-7492,2
435.00,-7503,3
440.00,-7496,2
445.00,-7494,2
450.00,-7504,5
455.00,-7482,2
460.00,-7493,3
465.00,-7499,3
470.00,-7492,0
475.00,-7501,1
480.00,-7500,2
485.00,-7495,2
490.00,-7491,2
495.00,-7487,2
500.00,-7491,1
505.00,-7499,2
510.00,-7494,4
515.00,-7496,5
520.00,-7492,3
525.00,-7499,2
530.00,-7494,3
535.00,-7491,3
540.00,-7494,2
545.00,-7496,3
550.00,-7491,3
555.00,-7498,2
560.00,-7498,3
565.00,-7508,4
570.00,-7501,3
575.00,-7507,3
580.00,-7499,3
585.00,-7510,4
590.00,-7504,3
595.00,-7498,3
600.00,-7499,2
605.00,-7497,2
610.00,-7495,3
615.00,-7513,2
620.00,-7503,1
625.00,-7507,3
630.00,-7508,4
635.00,-7499,3
640.00,-7501,5
645.00,-7512,2
650.00,-7511,2
655.00,-7505,2
660.00,-7508,3
665.00,-7508,1
670.00,-7508,1
675.00,-7502,1
680.00,-7506,2
685.00,-7502,2
690.00,-7502,2
695.00,-7503,0
700.00,-7504,2
705.00,-7502,2
710.00,-7501,3
715.00,-7506,3
720.00,-7503,1
725.00,-7509,2
730.00,-7504,6
735.00,-7501,3
740.00,-7495,1
745.00,-7512,2
750.00,-7496,2
755.00,-7501,2
760.00,-7492,1
765.00,-7514,2
770.00,-7504,3
775.00,-7495,3
780.00,-7511,2
785.00,-7502,2
790.00,-7498,4
795.00,-7512,1
800.00,-7494,5
805.00,-7503,0
810.00,-7495,2
815.00,-7496,4
820.00,-7493,3
825.00,-7506,2
830.00,-7510,0
835.00,-7504,3
840.00,-7504,1
845.00,-7506,5
850.00,-7506,2
855.00,-7504,0
860.00,-7502,4
865.00,-7499,2
870.00,-7505,1
875.00,-7505,2
880.00,-7513,2
885.00,-7502,2
890.00,-7500,2
895.00,-7516,1
900.00,-7507,2
905.00,-7491,4
910.00,-7496,3
915.00,-7490,2
920.00,-7486,2
925.00,-7498,2
930.00,-7485,3
935.00,-7493,2
940.00,-7496,4
945.00,-7497,2
950.00,-7494,5
955.00,-7500,2
960.00,-7502,5
965.00,-7499,3
970.00,-7490,2
975.00,-7487,1
980.00,-7494,1
985.00,-7498,2
990.00,-7501,4
995.00,-7504,3
1000.00,-7501,2
1005.00,-7505,2
1010.00,-7512,3
1015.00,-7496,4
1020.00,-7494,4
1025.00,-7498,2
1030.00,-7501,2
1035.00,-7501,1
1040.00,-7494,0
1045.00,-7494,3
1050.00,-7497,1
1055.00,-7495,2
1060.00,-7494,2
1065.00,-7498,4
1070.00,-7501,2
1075.00,-7520,2
1080.00,-7533,3
1085.00,-7521,2
1090.00,-7521,1
1095.00,-7512,2
1100.00,-7512,4
1105.00,-7498,1
1110.00,-7497,2
1115.00,-7511,3
1120.00,-7508,4
1125.00,-7509,3
1130.00,-7509,2
1135.00,-7518,2
1140.00,-7517,2
1145.00,-7522,2
1150.00,-7516,3
1155.00,-7532,4
1160.00,-7529,2
1165.00,-7524,3
1170.00,-7520,3
1175.00,-7518,2
1180.00,-7519,2
1185.00,-7526,2
1190.00,-7522,2
1195.00,-7522,3
1200.00,-7523,4
1205.00,-7522,3
1210.00,-7514,2
1215.00,-7518,3
1220.00,-7523,0
1225.00,-7515,3
1230.00,-7526,2
1235.00,-7514,4
1240.00,-7524,2
1245.00,-7518,3
1250.00,-7526,2
1255.00,-7535,2
1260.00,-7521,3
1265.00,-7525,2
1270.00,-7518,5
1275.00,-7524,3
1280.00,-7524,3
1285.00,-7523,4
1290.00,-7532,3
1295.00,-7519,2
1300.00,-7522,2
1305.00,-7524,1
1310.00,-7523,2
1315.00,-7524,3
1320.00,-7524,3
1325.00,-7529,2
1330.00,-7537,-1
1335.00,-7533,3
1340.00,-7525,0
1345.00,-7531,1
1350.00,-7533,2
1355.00,-7521,1
1360.00,-7517,3
1365.00,-7524,5
1370.00,-7518,2
1375.00,-7512,2
1380.00,-7501,2
1385.00,-7511,3
1390.00,-7511,4
1395.00,-7504,3
1400.00,-7505,2
1405.00,-7504,4
1410.00,-7501,3
1415.00,-7505,5
1420.00,-7507,3
1425.00,-7501,1
1430.00,-7516,3
1435.00,-7498,2
1440.00,-7506,2
1445.00,-7508,1
1450.00,-7492,3
1455.00,-7511,3
1460.00,-7509,2
1465.00,-7503,1
1470.00,-7504,2
1475.00,-7497,3
1480.00,-7502,2
1485.00,-7499,3
1490.00,-7512,2
1495.00,-7507,2
1500.00,-7522,1
1505.00,-7529,2
1510.00,-7513,2
1515.00,-7507,2
1520.00,-7509,0
1525.00,-7521,2
1530.00,-7524,2
1535.00,-7522,1
1540.00,-7528,1
1545.00,-7528,2
1550.00,-7519,4
1555.00,-7526,2
1560.00,-7526,3
1565.00,-7529,4
1570.00,-7525,4
1575.00,-7521,2
1580.00,-7517,2
1585.00,-7518,4
1590.00,-7521,0
1595.00,-7517,2
1600.00,-7525,3
1605.00,-7517,3
1610.00,-7529,2
1615.00,-7533,5
1620.00,-7532,2
1625.00,-7530,2
1630.00,-7543,1
1635.00,-7542,4
1640.00,-7534,2
1645.00,-7536,1
1650.00,-7537,2
1655.00,-7535,2
1660.00,-7532,4
1665.00,-7537,2
1670.00,-7538,4
1675.00,-7537,1
1680.00,-7544,3
1685.00,-7543,2
1690.00,-7533,2
1695.00,-7536,3
1700.00,-7545,1
1705.00,-7536,4
1710.00,-7543,2
1715.00,-7536,1
1720.00,-7544,3
1725.00,-7542,2
1730.00,-7545,4
1735.00,-7538,4
1740.00,-7541,1
1745.00,-7541,2
1750.00,-7538,4
1755.00,-7544,4
1760.00,-7543,2
1765.00,-7540,2
1770.00,-7537,3
1775.00,-7538,2
1780.00,-7531,5
1785.00,-7532,2
1790.00,-7521,2
1795.00,-7528,2
1800.00,-7531,2
1805.00,-7530,3
1810.00,-7532,1
1815.00,-7535,4
1820.00,-7536,3
1825.00,-7531,4
1830.00,-7531,2
1835.00,-7525,0
1840.00,-7524,2
1845.00,-7531,2
1850.00,-7533,2
1855.00,-7542,4
1860.00,-7541,0
1865.00,-7549,3
1870.00,-7542,5
1875.00,-7554,2
1880.00,-7540,2
1885.00,-7542,1
1890.00,-7548,2
1895.00,-7545,3
1900.00,-7534,2
1905.00,-7539,2
1910.00,-7547,2
1915.00,-7535,3
1920.00,-7543,2
1925.00,-7540,3
1930.00,-7547,4
1935.00,-7540,4
1940.00,-7554,3
1945.00,-7549,3
1950.00,-7546,4
1955.00,-7543,2
1960.00,-7557,2
1965.00,-7546,0
1970.00,-7548,1
1975.00,-7559,1
1980.00,-7550,2
1985.00,-7544,4
1990.00,-7543,3
1995.00,-7545,2
2000.00,-7546,2
2005.00,-7540,2
2010.00,-7544,2
2015.00,-7545,2
2020.00,-7553,2
2025.00,-7548,3
2030.00,-7548,1
2035.00,-7551,2
2040.00,-7540,5
2045.00,-7543,2
2050.00,-7536,2
2055.00,-7537,2
2060.00,-7529,2
2065.00,-7544,2
2070.00,-7537,3
2075.00,-7535,2
2080.00,-7529,4
2085.00,-7534,2
2090.00,-7536,3
2095.00,-7531,4
2100.00,-7528,2
2105.00,-7527,2
2110.00,-7540,2
2115.00,-7527,2
2120.00,-7527,2
2125.00,-7530,1
2130.00,-7529,3
2135.00,-7532,2
2140.00,-7526,2
2145.00,-7507,3
2150.00,-7516,2
2155.00,-7521,3
2160.00,-7529,2
2165.00,-7528,3
2170.00,-7528,3
2175.00,-7528,2
2180.00,-7519,3
2185.00,-7531,3
2190.00,-7519,2
2195.00,-7522,2
2200.00,-7522,4
2205.00,-7526,3
2210.00,-7522,3
2215.00,-7525,2
2220.00,-7524,2
2225.00,-7519,2
2230.00,-7527,2
2235.00,-7525,1
2240.00,-7516,3
2245.00,-7537,5
2250.00,-7527,3
2255.00,-7536,4
2260.00,-7526,2
2265.00,-7519,2
2270.00,-7528,1
2275.00,-7532,2
