Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1071,3
5.00,-1067,3
10.00,-1063,2
15.00,-1062,3
20.00,-1061,4
25.00,-1061,4
30.00,-1067,6
35.00,-1062,2
40.00,-1063,7
45.00,-1059,2
50.00,-1061,5
55.00,-1062,2
60.00,-1063,4
65.00,-1064,3
70.00,-1061,2
75.00,-1059,4
80.00,-1065,3
85.00,-1059,3
90.00,-1061,4
95.00,-1061,4
100.00,-1063,4
105.00,-1061,1
110.00,-1063,2
115.00,-1059,5
120.00,-1059,3
125.00,-1056,5
130.00,-1061,4
135.00,-1058,4
140.00,-1053,5
145.00,-1066,5
150.00,-1066,2
155.00,-1054,4
160.00,-1059,4
165.00,-1056,5
170.00,-1056,2
175.00,-1064,2
180.00,-1061,5
185.00,-1056,2
190.00,-1058,4
195.00,-1058,3
200.00,-1059,4
205.00,-1055,3
210.00,-1057,3
215.00,-1055,6
220.00,-1054,2
225.00,-1061,4
230.00,-1059,4
235.00,-1054,5
240.00,-1056,5
245.00,-1061,3
250.00,-1056,2
255.00,-1054,2
260.00,-1055,2
265.00,-1059,3
270.00,-1058,4
275.00,-1059,5
280.00,-1059,3
285.00,-1062,4
290.00,-1064,2
295.00,-1057,3
300.00,-1059,5
305.00,-1062,3
310.00,-1064,3
315.00,-1058,4
320.00,-1064,4
325.00,-1059,4
330.00,-1060,5
335.00,-1060,3
340.00,-1064,3
345.00,-1073,2
350.00,-1072,3
355.00,-1072,4
360.00,-1068,3
365.00,-1067,3
370.00,-1073,5
375.00,-1074,2
380.00,-1076,5
385.00,-1070,3
390.00,-1075,4
395.00,-1069,4
400.00,-1073,3
405.00,-1071,2
410.00,-1070,3
415.00,-1069,3
420.00,-1071,4
425.00,-1073,3
430.00,-1074,5
435.00,-1067,5
440.00,-1074,5
445.00,-1070,5
450.00,-1071,4
455.00,-1076,3
460.00,-1071,3
465.00,-1073,4
470.00,-1078,3
475.00,-1075,4
480.00,-1074,4
485.00,-1075,3
490.00,-1076,4
495.00,-1073,3
500.00,-1077,4
505.00,-1075,5
510.00,-1059,0
515.00,-1061,3
520.00,-1061,2
525.00,-1067,3
530.00,-1060,2
535.00,-1061,2
540.00,-1061,2
545.00,-1063,2
550.00,-1063,6
555.00,-1058,6
560.00,-1065,2
565.00,-1064,2
570.00,-1059,5
575.00,-1062,3
580.00,-1059,3
585.00,-1061,5
590.00,-1060,4
595.00,-1059,3
600.00,-1067,4
605.00,-1061,4
610.00,-1064,2
615.00,-1058,4
620.00,-1061,7
625.00,-1060,4
630.00,-1068,5
635.00,-1065,2
640.00,-1067,2
645.00,-1064,2
650.00,-1073,1
655.00,-1073,4
660.00,-1073,5
665.00,-1074,4
670.00,-1076,4
675.00,-1073,4
680.00,-1064,3
685.00,-1069,5
690.00,-1070,5
695.00,-1072,4
700.00,-1070,4
705.00,-1067,1
710.00,-1070,2
715.00,-1073,4
720.00,-1064,5
725.00,-1070,4
730.00,-1070,4
735.00,-1075,4
740.00,-1074,5
745.00,-1076,2
750.00,-1070,2
755.00,-1071,4
760.00,-1077,2
765.00,-1070,2
770.00,-1073,2
775.00,-1069,2
780.00,-1072,4
785.00,-1075,3
790.00,-1072,2
795.00,-1071,2
800.00,-1074,4
805.00,-1069,5
810.00,-1065,3
815.00,-1070,4
820.00,-1067,4
825.00,-1068,2
830.00,-1065,5
835.00,-1067,3
840.00,-1069,2
845.00,-1059,4
850.00,-1060,5
855.00,-1060,3
860.00,-1064,3
865.00,-1064,3
870.00,-1063,5
875.00,-1061,3
880.00,-1061,5
885.00,-1061,3
890.00,-1063,3
895.00,-1060,4
900.00,-1062,4
905.00,-1065,2
910.00,-1070,2
915.00,-1062,3
920.00,-1059,4
925.00,-1060,2
930.00,-1063,3
935.00,-1060,2
940.00,-1065,5
945.00,-1064,4
950.00,-1064,4
955.00,-1061,3
960.00,-1061,3
965.00,-1061,2
970.00,-1064,4
975.00,-1059,3
980.00,-1060,2
985.00,-1067,5
990.00,-1063,3
995.00,-1061,2
1000.00,-1066,3
1005.00,-1061,4
1010.00,-1056,4
1015.00,-1059,5
1020.00,-1061,4
1025.00,-1060,2
1030.00,-1061,3
1035.00,-1062,2
1040.00,-1063,5
1045.00,-1060,3
1050.00,-1062,5
