Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1059,2
5.00,-1053,2
10.00,-1051,3
15.00,-1055,5
20.00,-1053,4
25.00,-1055,5
30.00,-1053,4
35.00,-1055,5
40.00,-1056,3
45.00,-1054,4
50.00,-1058,3
55.00,-1059,2
60.00,-1056,5
65.00,-1059,2
70.00,-1061,2
75.00,-1062,5
80.00,-1055,6
85.00,-1060,4
90.00,-1061,3
95.00,-1057,2
100.00,-1056,3
105.00,-1059,2
110.00,-1058,3
115.00,-1060,4
120.00,-1061,5
125.00,-1059,3
130.00,-1059,4
135.00,-1056,4
140.00,-1056,2
145.00,-1055,5
150.00,-1059,2
155.00,-1056,4
160.00,-1059,2
165.00,-1059,3
170.00,-1058,5
175.00,-1053,2
180.00,-1059,4
185.00,-1057,3
190.00,-1059,5
195.00,-1056,2
200.00,-1057,4
205.00,-1059,4
210.00,-1059,5
215.00,-1055,4
220.00,-1057,3
225.00,-1054,4
230.00,-1057,4
235.00,-1057,3
240.00,-1053,2
245.00,-1058,2
250.00,-1060,3
255.00,-1056,1
260.00,-1053,4
265.00,-1056,5
270.00,-1059,4
275.00,-1059,2
280.00,-1059,3
285.00,-1056,3
290.00,-1054,5
295.00,-1058,3
300.00,-1059,3
305.00,-1060,5
310.00,-1059,5
315.00,-1059,2
320.00,-1061,3
325.00,-1055,5
330.00,-1056,5
335.00,-1056,2
340.00,-1058,4
345.00,-1060,2
350.00,-1059,3
355.00,-1058,4
360.00,-1061,4
365.00,-1054,3
370.00,-1057,4
375.00,-1060,4
380.00,-1060,3
385.00,-1061,3
390.00,-1061,4
395.00,-1057,4
400.00,-1059,2
405.00,-1064,2
410.00,-1062,2
415.00,-1058,3
420.00,-1057,2
425.00,-1061,5
430.00,-1059,2
435.00,-1061,3
440.00,-1058,2
445.00,-1062,3
450.00,-1059,5
455.00,-1057,3
460.00,-1057,2
465.00,-1061,4
470.00,-1056,2
475.00,-1059,3
480.00,-1056,3
485.00,-1058,3
490.00,-1059,4
495.00,-1059,2
500.00,-1053,2
505.00,-1051,3
510.00,-1055,5
515.00,-1057,4
520.00,-1063,3
525.00,-1059,2
530.00,-1061,4
535.00,-1066,1
540.00,-1058,1
545.00,-1061,4
550.00,-1065,4
555.00,-1061,5
560.00,-1061,3
565.00,-1061,5
570.00,-1061,4
575.00,-1063,4
580.00,-1065,2
585.00,-1063,4
590.00,-1064,4
595.00,-1067,3
600.00,-1067,4
605.00,-1064,3
610.00,-1066,2
615.00,-1062,3
620.00,-1065,6
625.00,-1061,7
630.00,-1059,3
635.00,-1061,3
640.00,-1060,5
645.00,-1063,3
650.00,-1064,4
655.00,-1059,4
660.00,-1058,1
665.00,-1058,3
670.00,-1061,2
675.00,-1059,4
680.00,-1059,5
685.00,-1063,5
690.00,-1056,2
695.00,-1057,3
700.00,-1058,5
705.00,-1058,4
710.00,-1058,4
715.00,-1056,4
720.00,-1055,3
725.00,-1056,5
730.00,-1060,2
735.00,-1059,5
740.00,-1059,2
745.00,-1059,2
750.00,-1061,2
755.00,-1070,3
760.00,-1058,3
765.00,-1059,3
770.00,-1059,2
775.00,-1061,5
780.00,-1064,3
785.00,-1065,0
790.00,-1064,2
795.00,-1065,3
800.00,-1056,2
805.00,-1061,3
810.00,-1059,2
815.00,-1054,5
820.00,-1059,4
825.00,-1062,2
830.00,-1057,3
835.00,-1063,4
840.00,-1055,2
845.00,-1059,5
850.00,-1059,3
855.00,-1061,5
860.00,-1057,4
865.00,-1057,2
870.00,-1054,5
875.00,-1060,4
880.00,-1058,4
885.00,-1061,4
890.00,-1062,3
895.00,-1056,2
900.00,-1058,4
905.00,-1061,4
910.00,-1056,2
915.00,-1056,4
920.00,-1061,2
925.00,-1060,3
930.00,-1055,5
935.00,-1056,5
940.00,-1059,4
945.00,-1056,2
950.00,-1059,3
955.00,-1058,2
960.00,-1054,5
965.00,-1052,5
970.00,-1063,3
975.00,-1063,2
980.00,-1059,3
985.00,-1064,5
990.00,-1053,2
995.00,-1053,4
1000.00,-1054,2
1005.00,-1053,4
1010.00,-1056,5
1015.00,-1055,2
1020.00,-1056,3
1025.00,-1053,4
1030.00,-1054,3
1035.00,-1064,3
1040.00,-1059,2
1045.00,-1057,4
1050.00,-1063,3
1055.00,-1059,2
1060.00,-1061,4
1065.00,-1066,1
1070.00,-1058,1
1075.00,-1056,3
1080.00,-1058,5
1085.00,-1054,4
1090.00,-1056,3
1095.00,-1056,3
1100.00,-1056,3
1105.00,-1056,3
1110.00,-1057,4
1115.00,-1059,2
1120.00,-1058,2
1125.00,-1059,2
1130.00,-1063,5
1135.00,-1059,3
1140.00,-1055,5
1145.00,-1059,4
1150.00,-1054,1
1155.00,-1056,4
1160.00,-1060,5
1165.00,-1064,3
1170.00,-1059,2
1175.00,-1064,3
1180.00,-1057,1
1185.00,-1056,4
1190.00,-1056,5
1195.00,-1058,2
1200.00,-1061,1
1205.00,-1062,5
1210.00,-1057,2
1215.00,-1058,2
1220.00,-1060,3
1225.00,-1061,4
1230.00,-1056,2
1235.00,-1067,2
1240.00,-1050,5
1245.00,-1061,3
1250.00,-1061,3
1255.00,-1058,3
1260.00,-1059,4
1265.00,-1059,4
1270.00,-1059,2
1275.00,-1059,5
1280.00,-1060,4
1285.00,-1060,3
1290.00,-1060,3
1295.00,-1063,4
1300.00,-1057,2
1305.00,-1059,2
1310.00,-1051,2
1315.00,-1056,5
1320.00,-1057,5
1325.00,-1053,4
1330.00,-1059,2
1335.00,-1056,3
1340.00,-1055,3
1345.00,-1061,2
1350.00,-1053,3
1355.00,-1059,4
1360.00,-1057,4
1365.00,-1057,2
1370.00,-1056,2
1375.00,-1056,6
1380.00,-1056,3
1385.00,-1053,4
1390.00,-1046,3
1395.00,-1054,4
1400.00,-1044,1
1405.00,-1053,2
1410.00,-1061,5
1415.00,-1060,4
1420.00,-1056,3
1425.00,-1048,4
1430.00,-1067,5
1435.00,-1064,4
1440.00,-1060,3
1445.00,-1063,5
1450.00,-1061,2
1455.00,-1064,4
1460.00,-1059,5
1465.00,-1061,3
1470.00,-1062,3
1475.00,-1062,3
1480.00,-1061,2
1485.00,-1058,3
1490.00,-1059,3
1495.00,-1061,2
1500.00,-1056,2
1505.00,-1059,2
1510.00,-1063,4
1515.00,-1065,2
1520.00,-1070,2
1525.00,-1060,2
1530.00,-1059,3
1535.00,-1062,3
1540.00,-1065,1
1545.00,-1061,3
1550.00,-1064,2
1555.00,-1060,3
1560.00,-1058,4
1565.00,-1053,3
1570.00,-1059,3
1575.00,-1055,2
1580.00,-1056,3
1585.00,-1058,5
1590.00,-1054,4
1595.00,-1056,3
1600.00,-1059,5
1605.00,-1050,2
1610.00,-1055,3
1615.00,-1052,3
1620.00,-1055,5
1625.00,-1050,2
1630.00,-1048,3
1635.00,-1052,5
1640.00,-1053,2
1645.00,-1054,4
1650.00,-1053,3
1655.00,-1052,5
1660.00,-1054,5
1665.00,-1050,2
1670.00,-1047,2
