Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1041,4
5.00,-1047,2
10.00,-1038,2
15.00,-1042,3
20.00,-1045,3
25.00,-1046,5
30.00,-1042,1
35.00,-1043,2
40.00,-1044,2
45.00,-1042,4
50.00,-1041,4
55.00,-1043,4
60.00,-1044,3
65.00,-1045,2
70.00,-1045,2
75.00,-1044,2
80.00,-1045,2
85.00,-1044,3
90.00,-1044,2
95.00,-1036,5
100.00,-1039,3
105.00,-1037,3
110.00,-1033,3
115.00,-1036,3
120.00,-1039,3
125.00,-1034,3
130.00,-1036,2
135.00,-1035,3
140.00,-1036,2
145.00,-1033,5
150.00,-1035,4
155.00,-1042,4
160.00,-1039,5
165.00,-1038,2
170.00,-1036,3
175.00,-1039,4
180.00,-1038,3
185.00,-1036,5
190.00,-1037,5
195.00,-1036,3
200.00,-1036,2
205.00,-1037,5
210.00,-1035,4
215.00,-1032,3
220.00,-1041,3
225.00,-1047,3
230.00,-1038,4
235.00,-1041,3
240.00,-1033,4
245.00,-1039,4
250.00,-1041,4
255.00,-1038,2
260.00,-1038,2
265.00,-1040,3
270.00,-1041,5
275.00,-1041,5
280.00,-1042,3
285.00,-1038,5
290.00,-1046,3
295.00,-1047,2
300.00,-1047,3
305.00,-1050,3
310.00,-1038,3
315.00,-1040,2
320.00,-1053,3
325.00,-1045,5
330.00,-1049,2
335.00,-1044,2
340.00,-1050,3
345.00,-1043,2
350.00,-1046,4
355.00,-1040,5
360.00,-1046,2
365.00,-1040,3
370.00,-1049,4
375.00,-1046,5
380.00,-1040,3
385.00,-1047,3
390.00,-1046,5
395.00,-1041,4
400.00,-1041,3
405.00,-1038,3
410.00,-1038,2
415.00,-1038,2
420.00,-1039,2
425.00,-1040,2
430.00,-1041,3
435.00,-1040,5
440.00,-1038,2
445.00,-1044,5
450.00,-1047,2
455.00,-1052,3
460.00,-1048,3
465.00,-1041,3
470.00,-1042,4
475.00,-1041,3
480.00,-1037,1
485.00,-1041,3
490.00,-1044,3
495.00,-1047,3
500.00,-1046,5
505.00,-1039,2
510.00,-1043,5
515.00,-1044,3
520.00,-1047,2
525.00,-1042,2
530.00,-1038,5
535.00,-1039,2
540.00,-1047,2
545.00,-1038,2
550.00,-1042,3
555.00,-1045,3
560.00,-1046,5
565.00,-1042,1
570.00,-1043,2
575.00,-1044,2
580.00,-1042,4
585.00,-1041,4
590.00,-1043,4
595.00,-1044,3
600.00,-1045,2
605.00,-1045,2
610.00,-1044,2
615.00,-1045,2
620.00,-1044,3
625.00,-1044,2
630.00,-1044,4
635.00,-1043,2
640.00,-1040,2
645.00,-1044,3
650.00,-1045,4
655.00,-1044,4
660.00,-1043,3
665.00,-1041,5
670.00,-1045,2
675.00,-1051,4
680.00,-1045,2
685.00,-1041,4
690.00,-1042,5
695.00,-1042,3
700.00,-1036,2
705.00,-1047,2
710.00,-1043,3
715.00,-1048,2
720.00,-1047,3
725.00,-1041,2
730.00,-1040,2
735.00,-1039,3
740.00,-1039,4
745.00,-1038,2
750.00,-1035,4
755.00,-1046,2
760.00,-1041,5
765.00,-1037,4
770.00,-1039,3
775.00,-1045,3
780.00,-1041,5
785.00,-1040,5
790.00,-1039,5
795.00,-1037,4
800.00,-1045,5
805.00,-1045,3
810.00,-1042,3
815.00,-1043,5
820.00,-1044,5
825.00,-1041,5
830.00,-1044,3
835.00,-1048,4
840.00,-1045,2
845.00,-1039,4
850.00,-1041,5
855.00,-1039,2
860.00,-1042,2
865.00,-1041,3
870.00,-1040,2
875.00,-1041,4
880.00,-1045,4
885.00,-1044,7
890.00,-1041,3
895.00,-1044,3
900.00,-1043,3
905.00,-1044,2
910.00,-1045,5
915.00,-1041,2
920.00,-1047,2
925.00,-1039,5
930.00,-1038,4
935.00,-1038,3
940.00,-1037,3
945.00,-1041,4
950.00,-1038,4
955.00,-1039,5
960.00,-1039,2
965.00,-1037,2
970.00,-1036,2
975.00,-1037,3
980.00,-1037,4
985.00,-1038,5
990.00,-1036,5
995.00,-1036,4
1000.00,-1032,3
1005.00,-1038,2
1010.00,-1035,2
1015.00,-1037,5
1020.00,-1037,2
1025.00,-1035,5
1030.00,-1038,4
1035.00,-1037,3
1040.00,-1037,2
1045.00,-1044,3
1050.00,-1044,3
1055.00,-1043,3
1060.00,-1037,3
1065.00,-1044,4
1070.00,-1040,4
1075.00,-1042,5
1080.00,-1042,3
1085.00,-1038,2
1090.00,-1045,2
1095.00,-1041,3
1100.00,-1041,3
1105.00,-1041,2
1110.00,-1035,5
1115.00,-1035,3
1120.00,-1034,3
1125.00,-1042,2
1130.00,-1038,3
1135.00,-1035,2
1140.00,-1038,3
1145.00,-1036,4
1150.00,-1034,2
1155.00,-1032,5
1160.00,-1034,3
1165.00,-1033,2
1170.00,-1036,2
1175.00,-1033,2
1180.00,-1035,5
1185.00,-1032,4
1190.00,-1040,3
1195.00,-1036,4
1200.00,-1035,2
1205.00,-1038,5
1210.00,-1038,2
1215.00,-1036,3
1220.00,-1042,3
1225.00,-1035,4
1230.00,-1035,2
1235.00,-1038,4
1240.00,-1037,3
1245.00,-1039,4
1250.00,-1042,2
1255.00,-1041,2
1260.00,-1038,3
1265.00,-1039,4
1270.00,-1038,4
1275.00,-1038,3
1280.00,-1038,3
1285.00,-1035,5
1290.00,-1038,3
1295.00,-1034,3
1300.00,-1035,4
1305.00,-1036,3
1310.00,-1038,3
1315.00,-1038,4
1320.00,-1040,5
1325.00,-1037,3
1330.00,-1038,4
1335.00,-1032,4
1340.00,-1034,1
1345.00,-1035,3
1350.00,-1037,5
1355.00,-1038,4
1360.00,-1032,3
1365.00,-1035,2
1370.00,-1038,3
1375.00,-1032,5
1380.00,-1036,2
1385.00,-1036,2
1390.00,-1035,2
1395.00,-1035,2
1400.00,-1035,2
1405.00,-1034,1
1410.00,-1038,4
1415.00,-1032,4
1420.00,-1036,3
1425.00,-1035,1
1430.00,-1038,2
1435.00,-1034,4
1440.00,-1035,5
1445.00,-1035,2
1450.00,-1035,4
1455.00,-1036,2
1460.00,-1037,4
1465.00,-1040,5
1470.00,-1038,4
1475.00,-1041,4
1480.00,-1035,2
1485.00,-1035,2
1490.00,-1040,3
1495.00,-1042,4
1500.00,-1038,4
1505.00,-1037,5
1510.00,-1035,2
1515.00,-1039,4
1520.00,-1035,6
1525.00,-1037,3
1530.00,-1036,4
1535.00,-1038,2
1540.00,-1036,3
