Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-7,3,3,-2,-6,4,-5,4,3,0,-6,2,-6,3,2,-2,-6,3,-4,-21,2,-1,-6,4,-7,3,1,-1,-6,1,-7,0,0,-1,-9,5,1
1,-8,3,2,-2,-7,4,-5,3,0,-1,-7,3,-5,4,3,-1,-8,5,-7,-20,2,-2,-5,4,-7,3,1,1,-5,2,-6,2,2,1,-7,3,-2
2,-6,3,2,0,-6,4,-6,3,2,-1,-6,3,-6,5,0,-2,-9,4,-7,-21,2,-2,-7,4,-7,3,0,-3,-7,4,-7,4,3,-1,-6,4,-3
3,-9,3,3,-2,-6,4,-7,5,3,-1,-6,4,-6,3,0,0,-8,1,-7,-21,2,1,-6,1,-7,4,0,0,-6,4,-7,3,1,-2,-6,3,2
4,-6,3,4,0,-5,4,-8,3,1,1,-7,3,-6,3,1,0,-6,4,-7,-20,2,-2,-5,4,-5,4,0,1,-9,4,-6,6,2,0,-6,3,0
5,-7,2,2,1,-6,4,-6,6,5,-2,-6,2,-7,3,2,-2,-7,3,-6,-22,3,0,-8,4,-6,2,0,1,-6,3,-7,4,1,-2,-6,4,1
6,-6,0,2,-2,-7,4,-5,1,2,-2,-5,4,-8,5,2,0,-7,4,-8,-19,3,1,-6,4,-7,3,0,-1,-7,3,-7,3,3,-2,-7,3,-2
7,-7,3,0,1,-8,3,-7,2,0,-1,-6,1,-6,5,2,0,-8,4,-8,-24,2,-2,-6,4,-6,0,0,0,-7,4,-7,6,2,0,-6,2,-4
8,-5,3,0,1,-6,4,-7,5,1,1,-7,5,-7,3,0,1,-7,1,-5,-22,2,0,-6,4,-7,2,1,-2,-6,2,-7,3,1,0,-7,3,-1
9,-7,3,1,1,-6,4,-6,3,2,1,-6,3,-5,6,2,-1,-8,5,-5,-21,2,1,-6,4,-5,5,3,0,-7,1,-7,3,1,0,-9,3,-1
10,-5,3,0,-1,-6,3,-7,3,1,-2,-8,3,-6,2,1,-2,-10,3,-8,-21,1,-1,-6,4,-5,0,2,-2,-7,4,-5,3,1,0,-7,3,0
11,-5,3,0,-2,-6,3,-5,4,2,-2,-6,4,-5,3,3,-2,-8,1,-5,-21,0,-2,-6,3,-7,2,1,-1,-6,1,-7,4,2,1,-6,4,-2
12,-8,5,0,1,-5,3,-8,2,2,0,-9,1,-7,3,2,-2,-7,4,-6,-21,1,-2,-6,4,-5,3,3,-1,-6,4,-6,5,2,-2,-6,3,-2
13,-6,3,1,-2,-8,3,-10,5,3,0,-6,3,-7,2,-1,-1,-8,3,-7,-19,1,-2,-6,1,-8,4,2,-2,-7,4,-6,3,1,1,-5,5,1
14,-6,1,0,0,-8,1,-5,2,0,1,-5,4,-4,3,0,1,-6,3,-7,-21,2,-2,-6,2,-5,3,0,0,-4,2,-7,3,3,-2,-7,1,0
15,-5,4,0,-1,-5,3,-6,3,1,-2,-5,4,-7,3,2,0,-8,4,-7,-21,2,-2,-7,3,-5,3,2,-1,-7,3,-6,6,2,0,-6,4,-3
16,-6,4,0,1,-6,4,-6,2,0,-1,-6,4,-8,3,1,-1,-6,3,-6,-20,2,-2,-6,4,-5,2,0,-2,-9,3,-7,3,0,0,-10,4,1
17,-7,3,0,-2,-6,3,-6,3,0,0,-5,4,-7,4,0,-1,-6,1,-7,-21,3,-1,-6,4,-5,3,3,2,-7,6,-7,1,1,0,-6,0,-1
18,-6,3,2,-2,-8,3,-7,3,2,-3,-7,4,-8,3,3,1,-6,3,-8,-21,0,-2,-5,3,-7,3,0,0,-6,4,-7,3,3,-1,-6,4,-2
19,-7,4,3,0,-7,4,-7,0,3,-2,-6,4,-7,3,0,-1,-6,5,-6,-22,0,-1,-7,6,-8,4,0,-1,-7,2,-6,3,2,-1,-8,5,-2
20,-6,3,0,-1,-8,2,-5,3,0,-1,-7,4,-6,4,0,-2,-6,4,-4,-21,3,-2,-6,2,-5,3,1,-1,-6,4,-8,2,3,-2,-7,4,-2
21,-6,5,0,-2,-7,5,-7,4,0,-1,-8,4,-7,3,1,1,-7,4,-6,-21,3,-1,-6,3,-7,1,4,0,-6,4,-5,4,1,1,-5,4,-1
22,-5,5,3,-2,-6,4,-7,3,3,-1,-8,2,-7,3,0,-2,-8,4,-6,-22,-1,0,-5,3,-6,0,3,-2,-5,1,-8,3,2,0,-8,3,0
23,-7,3,3,-2,-8,4,-6,4,0,-2,-8,3,-6,5,2,-2,-7,4,-6,-23,-1,0,-8,4,-5,4,3,-2,-6,4,-7,2,1,0,-6,3,-2
24,-6,3,2,-3,-7,3,-7,2,1,-2,-7,2,-7,2,0,-1,-7,4,-5,-24,3,-1,-6,4,-7,2,2,0,-7,2,-4,2,3,-1,-7,4,-1
25,-7,3,1,-2,-7,5,-6,5,1,-1,-7,6,-6,3,2,-2,-9,3,-5,-21,1,-1,-6,4,-7,5,3,-1,-6,5,-7,3,3,-2,-6,4,-2
26,-7,5,2,1,-6,4,-6,4,0,-1,-7,4,-4,3,3,-2,-6,3,-8,-22,1,-1,-8,3,-7,3,0,-2,-5,3,-5,5,4,-2,-6,3,-2
27,-5,3,1,1,-6,2,-7,3,0,0,-7,1,-9,3,2,-1,-8,4,-5,-20,1,-2,-6,3,-7,2,2,-1,-6,3,-5,3,1,-1,-6,4,0
28,-7,3,3,-1,-6,4,-6,2,3,1,-5,3,-7,3,1,0,-7,5,-7,-23,3,0,-6,3,-5,4,2,-2,-7,4,-7,2,0,-2,-7,1,-1
29,-7,2,-2,-2,-8,3,-4,0,2,-2,-6,2,-6,2,3,-1,-5,4,-7,-23,3,-2,-7,1,-6,3,3,-2,-7,5,-5,4,1,-3,-8,5,-2
30,-5,4,0,1,-5,4,-6,3,-1,-2,-7,4,-5,3,2,0,-8,3,-6,-21,1,-1,-6,3,-7,4,2,-4,-6,1,-5,3,3,-2,-6,4,2
31,-7,6,-1,-2,-9,2,-5,6,0,0,-6,1,-7,2,3,-1,-6,1,-4,-21,0,0,-6,4,-6,4,1,0,-5,4,-7,3,2,-2,-6,1,-2
32,-7,6,1,-2,-7,3,-5,4,0,0,-6,4,-7,5,1,0,-7,4,-7,-24,2,-2,-6,2,-6,3,3,0,-6,3,-4,3,2,0,-6,4,1
33,-5,2,3,-2,-6,3,-5,3,0,-1,-7,3,-7,2,2,-1,-6,4,-5,-21,3,-2,-6,3,-8,4,3,0,-7,3,-7,3,1,0,-7,2,1
34,-7,3,-1,0,-7,2,-6,4,3,-2,-8,3,-6,6,2,0,-7,6,-7,-21,3,-1,-6,2,-5,3,1,1,-6,8,-5,2,0,1,-8,4,0
35,-5,3,2,0,-5,4,-7,2,1,-1,-8,3,-5,4,0,-2,-6,3,-6,-21,0,-3,-6,2,-8,2,1,-1,-6,2,-5,4,3,-1,-6,1,-1
36,-7,3,0,-3,-7,2,-5,3,3,-1,-6,2,-6,0,2,-1,-8,3,-6,-22,1,-2,-5,4,-4,5,2,-1,-6,4,-4,3,2,-1,-7,4,-1
37,-4,3,0,1,-7,5,-7,3,2,-2,-6,4,-5,4,2,0,-7,4,-7,-21,0,1,-9,3,-8,3,0,1,-8,3,-6,4,2,-1,-6,5,-2
38,-7,3,1,0,-8,5,-7,2,0,1,-6,3,-7,4,2,-2,-6,1,-7,-24,3,-1,-6,5,-6,4,2,1,-8,3,-7,4,0,-2,-6,4,-1
39,-6,3,1,1,-7,3,-6,5,1,-3,-7,2,-6,3,2,-1,-7,4,-7,-23,3,0,-7,5,-5,4,0,-2,-7,3,-7,2,0,1,-7,4,-2
40,-7,1,2,-1,-6,4,-5,5,1,-2,-6,3,-6,1,1,0,-8,3,-7,-21,3,-1,-5,0,-7,2,2,-1,-7,4,-5,2,3,0,-6,4,0
41,-6,4,3,0,-5,4,-6,1,2,-1,-7,2,-5,5,0,-1,-7,4,-3,-22,3,0,-6,2,-7,4,1,-2,-6,4,-7,1,3,0,-6,3,-2
42,-7,3,2,0,-8,4,-8,3,0,-2,-6,2,-6,3,3,1,-6,3,-7,-20,3,1,-6,1,-5,3,0,1,-6,5,-7,3,3,0,-6,3,-2
43,-7,4,4,-2,-4,5,-5,1,2,1,-6,3,-5,4,0,-1,-7,4,-7,-21,1,-2,-6,3,-7,4,0,-1,-6,2,-6,2,2,-2,-6,4,0
44,-6,3,1,-2,-8,3,-7,4,3,-1,-6,2,-7,4,2,0,-7,2,-6,-21,3,1,-6,4,-6,3,0,0,-7,1,-7,2,1,-2,-6,3,-2
45,-7,3,3,0,-6,4,-7,3,1,0,-9,2,-7,2,1,0,-6,2,-7,-21,0,-1,-8,4,-7,4,3,0,-8,5,-5,4,1,-2,-6,4,-2
46,-7,4,0,-2,-7,5,-7,3,3,-1,-6,4,-7,4,1,1,-7,4,-8,-23,3,0,-6,4,-6,6,3,0,-6,3,-5,3,2,-1,-8,5,-1
47,-8,3,-1,0,-6,4,-7,3,0,0,-6,2,-7,3,0,-1,-6,4,-7,-21,0,-1,-7,4,-6,2,0,-2,-5,4,-5,3,0,1,-7,2,-1
