Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-9,5,0,-2,-9,4,-8,4,0,-1,-6,3,-10,4,2,-2,-8,4,-6,-24,2,-2,-7,4,-5,4,0,0,-6,5,-7,3,1,1,-6,0,-1
1,-6,3,1,-2,-7,4,-7,3,1,0,-6,4,-7,2,0,-1,-7,5,-9,-24,1,0,-6,4,-10,3,3,-1,-8,2,-5,5,3,-1,-5,4,-2
2,-6,3,1,-1,-4,4,-6,1,0,-1,-8,3,-5,3,0,0,-6,1,-3,-21,3,-1,-6,1,-7,5,2,-1,-6,1,-8,1,0,-2,-7,6,-2
3,-7,3,3,-3,-7,4,-5,3,1,1,-6,3,-7,3,1,0,-8,4,-7,-24,2,-2,-7,1,-5,5,2,1,-6,1,-5,4,-1,1,-5,3,0
4,-5,3,0,1,-5,4,-6,4,2,-1,-6,4,-4,3,3,-2,-6,4,-6,-21,1,-2,-6,1,-9,3,0,-1,-8,4,-7,3,1,0,-8,4,-3
5,-7,3,3,1,-7,4,-7,4,1,-3,-7,2,-6,2,2,-1,-6,4,-5,-24,2,-1,-7,4,-5,1,3,1,-6,5,-7,3,2,-1,-7,5,0
6,-5,3,1,0,-8,3,-7,3,2,-3,-3,4,-7,3,1,-2,-5,3,-7,-25,0,-1,-6,3,-7,2,2,0,-6,2,-5,3,3,2,-6,3,-1
7,-6,3,2,-2,-6,3,-6,4,0,1,-5,2,-7,3,0,-1,-6,2,-6,-24,1,-2,-8,1,-6,3,2,-1,-6,3,-5,2,1,-1,-6,3,-2
8,-5,1,0,-1,-6,1,-6,4,0,-4,-5,3,-10,3,1,0,-4,3,-7,-23,3,1,-7,7,-5,3,1,-1,-6,3,-7,3,3,-1,-6,4,-1
9,-7,3,3,-1,-9,3,-7,3,1,-1,-6,3,-7,5,1,-1,-8,4,-7,-23,2,-1,-7,3,-6,3,1,-2,-8,3,-6,4,0,-2,-7,2,-2
10,-6,4,0,1,-5,4,-7,3,5,-2,-6,2,-7,3,3,0,-6,3,-4,-22,3,-2,-6,5,-6,3,0,-2,-5,4,-7,5,3,1,-6,2,-2
11,-7,3,2,0,-8,4,-6,3,0,-1,-6,2,-7,1,0,-2,-6,4,-5,-22,3,0,-8,4,-5,4,4,-2,-5,4,-7,4,2,-2,-5,3,-2
12,-8,4,1,0,-7,0,-5,4,1,-1,-7,3,-4,3,2,-1,-6,7,-7,-24,2,-1,-6,2,-7,4,3,-2,-7,3,-5,4,3,-1,-6,4,0
13,-7,2,0,1,-7,4,-7,3,2,-2,-6,2,-5,5,1,-2,-8,4,-6,-22,3,1,-7,7,-7,3,1,0,-5,4,-7,3,1,1,-7,2,-2
14,-8,3,0,-2,-6,3,-6,3,2,1,-7,4,-6,2,0,-2,-6,3,-5,-23,1,1,-5,4,-7,5,1,1,-6,3,-7,2,1,0,-6,3,-1
15,-5,5,1,-2,-6,4,-5,3,2,1,-5,2,-5,3,-1,-1,-7,6,-6,-21,0,-2,-6,4,-5,3,0,-2,-6,2,-6,4,0,-2,-6,4,-2
16,-7,2,1,-2,-6,4,-7,2,3,-2,-4,4,-6,4,3,1,-6,3,-5,-23,1,-1,-6,4,-6,3,3,-1,-6,3,-7,3,0,0,-5,3,0
17,-7,2,2,-2,-8,2,-8,3,2,-1,-7,5,-6,4,2,-2,-7,3,-7,-23,1,-1,-6,6,-6,5,3,-2,-5,2,-7,3,3,-2,-6,2,-2
18,-8,4,2,1,-8,2,-9,2,3,-2,-6,3,-7,6,1,-2,-6,4,-7,-21,0,0,-6,3,-5,1,-1,-2,-6,4,-5,3,3,-2,-6,5,-2
19,-6,3,0,-2,-6,3,-5,3,1,0,-7,3,-7,3,0,-1,-6,3,-7,-23,0,0,-6,2,-6,3,3,-2,-7,5,-7,3,3,-3,-7,5,-2
20,-7,5,2,0,-5,2,-6,3,0,-1,-9,4,-6,3,-2,0,-6,4,-6,-24,1,-2,-6,1,-6,2,0,2,-5,4,-5,4,0,-1,-6,3,0
21,-5,4,2,0,-6,3,-7,4,3,1,-6,2,-8,2,1,-2,-7,3,-3,-22,2,0,-7,1,-7,3,3,-2,-6,2,-7,3,1,-2,-6,4,-3
22,-6,6,3,-2,-7,4,-7,4,2,0,-5,4,-6,2,0,0,-7,4,-7,-24,1,0,-9,1,-7,3,2,-1,-7,1,-8,2,0,1,-7,3,-2
23,-9,3,2,0,-7,3,-9,3,3,1,-8,3,-7,6,3,-1,-7,4,-5,-24,1,0,-6,4,-6,3,3,-1,-6,1,-5,3,2,-2,-8,2,-2
24,-6,5,0,-2,-7,4,-7,3,4,-2,-6,4,-5,3,1,-1,-7,3,-5,-23,0,0,-8,4,-7,3,2,1,-6,1,-7,4,0,-1,-5,2,-1
25,-7,3,1,0,-7,3,-5,3,0,1,-6,3,-7,3,2,-2,-7,6,-7,-26,1,-2,-6,3,-6,4,3,1,-7,4,-5,2,1,-1,-5,2,-2
26,-7,3,2,-1,-7,4,-6,4,0,-2,-6,2,-6,3,3,-1,-6,2,-5,-20,3,-2,-7,3,-7,5,3,-1,-8,5,-7,3,3,-2,-5,2,-1
27,-5,3,2,0,-7,4,-6,3,1,-3,-7,2,-5,1,1,0,-7,4,-7,-21,0,-2,-4,4,-7,3,1,-2,-9,2,-7,3,1,-2,-7,3,1
28,-5,6,1,-2,-6,3,-5,3,2,-2,-8,4,-7,4,0,-2,-6,3,-7,-22,1,-2,-8,2,-6,2,1,-1,-8,6,-7,4,3,-1,-5,4,1
29,-5,3,3,-1,-7,4,-5,3,1,-1,-5,4,-7,1,3,-2,-9,4,-5,-22,2,-2,-6,4,-7,3,3,0,-9,4,-7,4,2,-2,-7,4,0
30,-7,3,1,-2,-9,4,-6,7,3,0,-4,2,-7,3,3,-1,-5,4,-5,-23,1,1,-6,3,-5,5,2,0,-6,3,-5,0,1,0,-8,3,-1
31,-7,4,3,-2,-7,6,-5,5,1,-2,-6,1,-7,3,0,1,-5,3,-7,-20,1,0,-6,4,-6,1,0,-2,-7,3,-7,3,3,0,-7,2,-1
32,-8,1,0,-2,-6,4,-7,4,3,-2,-6,2,-5,3,0,-1,-9,3,-5,-22,3,-2,-7,4,-6,5,2,1,-6,4,-9,3,1,0,-6,1,-1
33,-7,2,2,-2,-6,1,-8,3,2,1,-6,2,-7,4,2,1,-5,5,-7,-24,3,-2,-6,3,-6,3,3,-1,-6,4,-5,3,1,-1,-5,3,-2
34,-5,4,3,0,-7,5,-7,3,0,-1,-4,1,-7,3,3,1,-8,3,-7,-24,2,1,-5,3,-5,4,1,-2,-6,4,-7,3,0,0,-6,4,0
35,-7,3,2,-2,-8,4,-6,4,0,0,-7,4,-5,3,3,-1,-6,4,-6,-23,0,0,-8,2,-7,4,0,1,-6,2,-6,3,0,0,-9,1,-1
36,-8,4,1,-2,-4,4,-5,3,4,-2,-4,1,-9,3,3,0,-7,4,-5,-24,2,-1,-6,3,-6,1,1,0,-9,4,-7,3,1,1,-4,2,1
37,-6,3,0,-3,-9,4,-5,3,2,-1,-7,4,-6,3,0,1,-7,4,-7,-23,2,-2,-7,2,-7,4,2,0,-7,2,-7,3,1,0,-6,2,-1
