Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-6,6,0,-2,-6,3,-5,4,3,-1,-6,2,-8,3,1,-1,-7,4,-6,-26,1,-2,-9,3,-6,3,3,-2,-7,3,-7,1,3,-1,-6,5,-2
1,-7,3,2,-2,-8,3,-5,3,3,0,-9,3,-7,5,1,-1,-5,2,-7,-24,1,0,-6,5,-7,5,3,0,-7,4,-7,3,3,-1,-4,3,0
2,-5,4,3,0,-6,1,-5,2,1,1,-7,4,-5,2,0,0,-8,6,-5,-27,3,-2,-6,5,-4,4,1,-4,-6,2,-6,1,-3,0,-7,1,-2
3,-6,3,3,-2,-6,4,-6,3,2,-1,-7,4,-6,4,0,-2,-5,2,-6,-26,0,-2,-9,4,-7,1,1,0,-5,2,-7,2,3,1,-6,1,-1
4,-6,4,4,0,-6,3,-7,4,3,-1,-6,3,-7,5,2,-1,-8,2,-7,-26,3,1,-5,1,-7,3,3,-3,-6,2,-9,3,2,0,-6,3,-2
5,-8,3,0,0,-7,2,-6,2,2,-4,-6,3,-5,4,2,-1,-6,3,-7,-29,2,-2,-6,4,-7,6,1,-1,-7,2,-5,4,2,0,-7,4,0
6,-6,3,1,0,-6,4,-7,3,2,-2,-6,4,-7,5,1,1,-4,3,-5,-23,3,-2,-6,4,-8,5,2,-3,-5,3,-7,1,3,-1,-7,3,-2
7,-5,2,0,0,-8,4,-6,5,3,0,-8,4,-8,1,2,-2,-6,1,-7,-25,1,-1,-8,2,-6,4,2,2,-5,4,-7,3,0,-1,-7,2,-2
8,-7,3,1,0,-6,3,-7,3,0,-1,-7,4,-7,2,0,1,-5,2,-5,-24,2,-2,-5,4,-8,3,-2,0,-6,1,-6,6,4,-2,-6,1,-1
9,-7,1,0,-1,-6,6,-5,3,2,-1,-6,2,-6,3,2,-1,-7,3,-7,-28,1,1,-7,6,-7,6,2,-1,-6,4,-7,3,3,-4,-6,1,0
10,-7,3,0,-2,-7,4,-8,4,2,0,-6,3,-4,3,1,1,-6,3,-4,-24,0,-2,-8,4,-8,3,2,-1,-7,2,-5,5,2,-1,-6,4,-1
11,-6,6,-1,1,-6,3,-7,3,1,-1,-8,1,-8,1,0,0,-7,1,-7,-24,3,-1,-6,2,-7,5,2,-1,-7,4,-6,3,2,-1,-9,3,0
12,-7,3,2,-1,-6,4,-10,3,0,-3,-7,1,-5,6,2,0,-6,4,-4,-23,2,1,-6,4,-7,5,-1,-1,-9,1,-7,6,2,1,-5,2,-1
13,-7,5,2,-2,-5,4,-7,4,4,1,-6,2,-6,2,0,-2,-6,3,-5,-26,2,1,-7,2,-9,4,0,-2,-7,1,-7,4,2,-2,-5,4,0
14,-10,3,2,-3,-6,4,-6,4,3,0,-4,4,-6,4,1,-1,-6,2,-7,-27,1,-3,-7,5,-5,3,3,1,-6,4,-9,3,0,0,-7,3,-2
15,-6,3,2,-1,-9,4,-6,1,-1,-2,-6,2,-7,3,2,-2,-6,4,-5,-24,1,-1,-6,7,-5,3,2,-2,-6,3,-5,5,3,0,-7,4,1
16,-6,3,1,1,-7,2,-7,5,2,-2,-7,3,-7,3,0,-2,-7,6,-7,-26,2,-4,-5,4,-6,6,0,-2,-6,4,-7,4,1,-2,-9,4,-2
17,-8,2,0,-2,-8,4,-5,6,3,1,-7,2,-5,6,3,0,-7,4,-5,-26,0,-2,-7,2,-7,3,1,0,-8,2,-6,3,0,-2,-6,5,-1
18,-7,5,3,1,-6,3,-9,3,2,1,-7,2,-7,2,1,-1,-7,4,-6,-25,4,-1,-7,3,-6,3,0,1,-6,2,-7,3,0,0,-6,4,-2
19,-8,3,-3,-1,-7,0,-5,4,0,1,-7,2,-8,6,1,-2,-7,2,-5,-28,1,2,-6,3,-5,5,0,0,-7,4,-7,4,0,-2,-7,4,-2
20,-7,3,4,-2,-6,4,-7,3,0,0,-7,3,-6,3,0,-4,-8,3,-7,-26,0,-2,-6,2,-7,3,0,-2,-8,3,-5,5,3,-2,-5,3,-2
21,-6,3,0,0,-6,4,-7,3,1,1,-6,4,-7,3,2,-2,-7,3,-5,-26,1,0,-5,4,-4,3,3,-2,-4,4,-6,1,0,-1,-7,4,-2
22,-7,3,1,-2,-6,2,-9,3,-1,-2,-9,3,-4,3,3,0,-6,5,-9,-26,-1,-2,-8,2,-7,4,3,0,-6,2,-5,6,4,1,-6,4,-2
23,-4,3,3,1,-5,4,-6,0,2,-1,-8,4,-7,2,0,-2,-7,4,-5,-24,3,-2,-5,4,-7,0,1,-1,-9,3,-5,4,3,0,-7,3,-2
24,-6,4,3,-2,-7,4,-5,3,2,0,-6,4,-4,3,3,-1,-6,4,-7,-24,2,-2,-8,4,-7,3,3,-2,-5,5,-7,3,0,-2,-8,5,-2
25,-5,3,2,1,-7,5,-7,2,1,1,-6,2,-5,3,0,0,-8,3,-6,-25,2,-1,-6,3,-6,3,-2,1,-9,2,-7,5,1,0,-6,4,-1
26,-7,4,1,-2,-8,4,-5,2,1,-2,-8,4,-5,4,3,1,-6,4,-5,-26,1,-1,-7,4,-7,5,0,-1,-5,4,-5,3,2,-2,-7,5,-2
27,-7,3,2,0,-7,4,-6,3,1,1,-5,4,-7,6,2,-1,-7,4,-5,-26,1,-1,-6,5,-7,3,1,-2,-6,1,-6,2,1,0,-7,3,-2
28,-7,4,0,-1,-7,5,-5,5,3,1,-8,4,-8,4,3,-1,-6,2,-5,-25,3,-2,-7,2,-7,3,1,-1,-7,5,-5,3,-2,1,-7,4,-2
29,-5,5,2,-2,-6,4,-9,3,1,-2,-6,1,-7,3,1,1,-7,1,-5,-25,3,1,-5,5,-7,3,1,0,-8,4,-5,5,4,1,-9,4,0
30,-7,2,0,-2,-7,3,-6,4,3,0,-3,3,-4,0,0,-1,-4,1,-6,-27,3,0,-6,2,-5,3,3,0,-6,4,-6,3,3,1,-7,3,-2
31,-5,3,3,0,-6,5,-7,1,3,-1,-6,2,-5,6,3,1,-6,2,-5,-26,3,0,-8,4,-8,2,1,-2,-6,4,-5,3,3,-1,-6,4,1
32,-7,3,0,-2,-7,4,-7,3,0,-3,-6,5,-7,2,3,-1,-7,3,-6,-25,1,-2,-7,4,-6,4,2,-2,-5,3,-7,3,1,-2,-6,1,0
33,-6,3,3,1,-6,2,-5,4,1,1,-7,1,-5,3,2,-1,-7,5,-7,-27,1,-1,-6,1,-8,3,1,-2,-8,3,-6,4,1,0,-6,3,0
34,-5,4,1,0,-9,4,-7,3,1,0,-8,2,-5,2,3,0,-7,4,-5,-26,4,-1,-6,1,-6,4,0,0,-6,4,-7,4,3,0,-8,3,-1
35,-5,3,0,0,-5,3,-6,3,2,0,-6,4,-7,1,1,-2,-6,4,-6,-24,1,-1,-6,3,-7,5,0,1,-6,4,-7,4,2,-2,-5,4,-2
36,-7,5,0,0,-6,7,-5,3,0,0,-6,4,-7,6,1,-3,-6,4,-7,-26,2,-3,-9,6,-6,2,0,2,-7,3,-6,3,2,1,-6,2,1
37,-5,5,1,-2,-7,4,-5,3,4,-1,-7,4,-5,4,0,0,-7,4,-6,-24,2,1,-5,0,-8,3,1,-1,-6,4,-6,3,0,-2,-6,4,-2
38,-7,2,0,-2,-8,4,-6,4,2,-1,-9,4,-7,2,2,-1,-4,3,-7,-26,0,-1,-8,3,-5,3,0,-2,-5,4,-5,3,0,-2,-8,3,-2
39,-5,6,3,1,-6,2,-8,3,3,-2,-6,6,-5,3,3,-1,-6,3,-6,-27,0,-2,-7,4,-8,3,0,-2,-6,3,-5,3,3,-1,-6,1,0
40,-6,4,3,1,-7,4,-5,3,3,-1,-6,4,-6,6,2,-1,-8,3,-5,-24,3,3,-6,4,-7,1,3,-1,-8,2,-7,3,0,-2,-9,3,0
41,-10,4,0,0,-6,1,-6,3,0,-2,-7,4,-5,3,2,-2,-6,4,-7,-26,0,-2,-8,4,-5,3,0,-1,-7,3,-5,6,0,2,-6,2,0
42,-7,5,1,-3,-3,4,-10,3,1,-2,-7,4,-7,3,2,-1,-7,4,-6,-27,2,0,-7,3,-6,3,1,0,-9,4,-7,3,3,0,-6,4,-1
43,-7,3,2,1,-7,4,-7,2,1,0,-6,3,-7,3,3,-4,-6,2,-6,-27,3,1,-6,4,-5,3,2,1,-4,4,-8,3,0,-1,-6,4,-2
44,-5,1,0,1,-6,4,-7,2,0,-1,-8,4,-6,3,2,-1,-6,1,-7,-27,1,1,-6,2,-7,4,1,-2,-6,4,-5,3,3,-2,-6,4,0
45,-10,3,1,-2,-7,1,-5,3,2,-2,-6,5,-7,6,1,-3,-8,2,-5,-27,1,-1,-5,3,-4,4,2,1,-6,4,-5,0,3,0,-6,3,-2
46,-6,3,1,0,-8,3,-7,3,0,-2,-7,1,-5,3,3,1,-6,4,-6,-25,2,-1,-6,3,-5,1,0,1,-7,2,-5,3,3,-1,-8,6,-1
47,-5,3,3,-3,-6,4,-7,4,2,-2,-6,4,-5,3,5,1,-6,2,-5,-24,1,1,-6,3,-7,2,0,-1,-9,4,-8,4,1,-1,-7,2,0
48,-7,3,1,-1,-8,1,-6,3,2,-2,-6,4,-10,2,1,0,-6,2,-6,-26,1,0,-8,3,-5,4,3,-1,-7,3,-6,5,3,-4,-6,2,1
49,-8,1,2,-2,-4,4,-7,3,-1,-2,-6,1,-7,5,2,1,-8,5,-10,-27,2,-2,-5,3,-8,3,1,-2,-8,2,-5,4,3,-1,-4,4,-2
50,-3,5,3,-2,-7,3,-5,3,1,-2,-4,4,-6,0,1,0,-9,3,-6,-27,3,-1,-8,4,-5,6,4,-2,-5,4,-7,3,0,-2,-3,3,0
51,-10,3,0,-3,-7,2,-8,3,1,-1,-9,4,-6,4,1,0,-8,4,-6,-26,2,-2,-8,2,-6,2,1,0,-7,2,-5,3,3,-1,-8,1,1
52,-5,4,1,1,-7,4,-7,5,1,-3,-6,4,-6,3,0,-1,-7,4,-6,-24,1,0,-6,2,-6,3,0,0,-6,4,-7,2,1,-1,-8,4,-2
53,-7,3,-1,1,-6,4,-7,5,3,-2,-6,1,-7,3,1,-2,-6,4,-6,-27,2,-1,-7,4,-5,1,3,1,-5,3,-5,3,1,1,-7,4,-1
54,-7,3,1,-1,-7,4,-8,4,1,-2,-8,3,-5,3,2,1,-6,5,-5,-27,0,-2,-6,5,-7,3,-3,-1,-7,0,-6,3,1,2,-6,4,-1
55,-6,4,2,0,-5,2,-7,5,0,-1,-9,1,-7,4,1,-1,-6,4,-5,-25,2,-2,-6,3,-5,3,-2,0,-7,4,-7,3,0,1,-8,3,-2
56,-7,3,1,-1,-7,4,-7,3,0,-1,-8,2,-7,3,1,1,-6,1,-5,-24,0,-2,-8,4,-7,4,1,0,-6,4,-6,3,2,-2,-7,2,-1
57,-7,1,-2,0,-6,5,-7,3,0,-2,-7,1,-3,2,3,-1,-6,3,-5,-26,2,-1,-7,4,-7,3,2,-1,-6,2,-7,3,2,-1,-6,4,0
58,-5,5,2,0,-6,3,-5,3,0,0,-6,3,-7,3,0,1,-6,3,-6,-24,3,-2,-5,4,-5,4,2,1,-6,3,-7,3,1,-2,-7,3,-2
59,-7,4,1,-2,-6,4,-5,5,2,0,-6,2,-7,3,2,-2,-6,4,-9,-27,0,-1,-5,1,-7,4,3,-2,-8,4,-3,3,3,-1,-6,4,-1
60,-10,3,0,1,-7,1,-7,3,2,-1,-7,3,-6,3,3,-1,-8,6,-5,-25,3,-1,-6,1,-7,3,0,1,-8,4,-8,5,-2,1,-4,2,-1
61,-6,5,3,0,-6,4,-7,6,0,-2,-8,4,-7,2,2,-2,-9,2,-6,-27,1,1,-6,4,-5,4,0,1,-3,7,-7,3,0,-2,-6,1,-1
