Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-5,3,1,-1,-4,4,-6,5,3,0,-6,2,-5,4,3,0,-6,1,-7,-21,1,1,-6,4,-6,2,1,-1,-6,4,-8,3,0,-2,-6,2,-2
1,-8,4,0,-1,-6,3,-6,3,2,-1,-8,4,-7,3,3,1,-5,4,-5,-21,0,-1,-6,3,-6,3,3,-2,-6,4,-7,3,3,-2,-6,1,-1
2,-9,4,3,-2,-6,2,-8,3,1,-2,-7,4,-9,5,0,-1,-5,2,-3,-19,3,-2,-5,4,-6,2,0,0,-3,4,-7,4,3,-1,-7,3,-2
3,-8,3,0,-1,-8,3,-5,3,2,0,-7,4,-7,3,0,0,-8,4,-5,-19,1,-2,-6,4,-5,1,1,-2,-7,3,-5,3,3,0,-8,3,-1
4,-6,3,1,-1,-6,4,-7,3,1,-1,-9,1,-8,3,2,1,-7,4,-6,-20,3,0,-6,3,-5,4,2,-3,-6,4,-7,2,1,-1,-4,2,-1
5,-7,3,0,1,-8,4,-6,3,0,-2,-6,2,-8,3,3,0,-5,3,-7,-20,2,1,-6,1,-5,5,3,-2,-6,5,-5,3,0,1,-6,4,-1
6,-5,4,3,1,-6,4,-5,3,2,-2,-9,4,-5,4,3,-1,-6,4,-8,-21,1,-1,-7,5,-7,1,1,0,-7,3,-7,3,1,-1,-6,4,-2
7,-7,3,2,-2,-6,4,-5,4,0,-1,-6,4,-7,3,1,0,-7,3,-5,-19,3,-2,-6,5,-6,3,3,-2,-6,4,-8,5,0,-2,-6,1,-2
8,-7,3,2,-2,-6,2,-5,4,1,1,-5,4,-5,3,3,-1,-6,2,-7,-21,0,-1,-8,3,-5,2,3,0,-6,1,-5,5,2,2,-6,3,-2
9,-5,4,0,1,-6,4,-7,1,0,1,-6,2,-7,3,3,1,-5,2,-6,-20,1,0,-4,3,-7,4,1,-1,-7,3,-7,1,0,-2,-6,1,-2
10,-7,3,2,-2,-6,4,-7,4,3,1,-7,4,-9,2,3,-3,-6,2,-7,-19,0,-2,-9,1,-6,6,2,-1,-6,3,-6,4,3,-2,-7,2,-1
11,-6,2,2,1,-7,4,-9,4,0,1,-6,1,-6,6,3,-1,-6,3,-6,-20,3,-1,-4,2,-7,4,1,-3,-8,4,-5,4,0,0,-5,3,0
12,-10,3,1,-1,-7,4,-7,3,2,0,-6,4,-7,3,1,-1,-7,3,-5,-18,2,-1,-7,2,-5,1,1,0,-6,4,-9,1,0,0,-7,4,-2
13,-7,3,-1,-4,-7,6,-5,3,2,-1,-6,4,-6,1,3,0,-6,4,-9,-20,0,-1,-8,4,-6,3,1,-1,-6,3,-5,1,2,1,-3,4,-3
14,-6,3,3,-1,-6,4,-7,3,1,-2,-7,3,-6,3,2,-2,-6,3,-5,-20,1,-2,-7,5,-7,3,2,-2,-8,4,-5,3,0,-1,-6,4,1
15,-7,3,0,-2,-6,3,-6,3,2,-2,-6,5,-8,5,1,-2,-8,4,-5,-19,1,0,-8,4,-7,3,1,0,-6,4,-6,3,2,0,-7,4,-2
16,-7,2,1,-1,-6,4,-6,3,3,0,-6,2,-6,4,-1,0,-5,3,-8,-20,1,-3,-5,2,-6,3,1,-2,-4,3,-7,2,3,-1,-6,4,-1
17,-5,3,0,-2,-8,3,-9,3,1,-1,-6,3,-5,3,0,2,-5,6,-7,-18,1,-1,-8,1,-7,1,1,-1,-7,4,-7,3,5,1,-6,3,2
18,-7,2,-1,-2,-6,2,-6,2,1,0,-6,2,-6,4,1,-2,-4,5,-7,-18,1,-1,-7,4,-7,5,3,-1,-6,4,-8,3,0,-2,-6,1,-2
19,-9,4,0,-2,-5,2,-6,3,1,3,-6,5,-6,0,1,0,-7,4,-9,-20,0,-2,-6,4,-5,3,1,-2,-6,4,-6,4,1,1,-8,2,-2
20,-3,4,3,-1,-5,3,-5,0,-1,-2,-6,4,-7,4,2,1,-6,4,-5,-18,0,-2,-7,3,-8,2,3,-1,-6,1,-8,6,1,-2,-9,3,0
21,-8,3,0,-1,-8,4,-6,3,0,-1,-8,4,-8,3,3,-1,-8,4,-6,-21,1,-2,-8,4,-4,3,2,-1,-7,4,-7,2,0,0,-6,7,0
22,-6,6,1,0,-6,4,-4,3,3,-2,-6,4,-7,3,1,-2,-7,4,-8,-21,3,1,-6,5,-7,3,2,0,-8,5,-5,4,3,0,-7,5,-1
23,-7,3,2,-1,-6,4,-8,3,3,-1,-8,4,-6,3,1,-2,-5,2,-4,-18,2,-2,-7,4,-6,5,0,0,-3,4,-7,5,0,0,-9,3,-1
24,-8,4,0,-1,-6,2,-8,3,2,-1,-7,4,-7,0,2,1,-6,4,-7,-21,2,-2,-7,4,-6,5,3,0,-6,2,-6,5,0,1,-8,3,-2
25,-5,3,0,-1,-9,6,-7,1,0,1,-8,1,-6,6,1,-2,-8,4,-7,-18,5,0,-6,2,-10,3,-2,-2,-7,3,-5,4,1,0,-6,4,1
26,-7,3,3,-1,-5,2,-6,5,0,-2,-6,3,-6,3,1,-1,-6,1,-5,-18,1,-1,-5,4,-5,6,1,-2,-5,3,-7,2,0,-2,-6,3,-1
27,-7,3,3,-3,-7,3,-7,5,2,-2,-6,2,-7,0,0,-1,-6,2,-7,-21,1,-2,-7,2,-7,2,1,1,-6,5,-7,4,1,-1,-4,4,0
28,-7,4,1,0,-7,3,-5,3,2,-2,-6,2,-5,4,3,-2,-5,4,-7,-18,0,-2,-6,4,-7,2,0,0,-8,4,-5,5,4,-2,-6,1,0
29,-7,1,1,-1,-6,3,-5,2,3,1,-7,7,-7,3,1,-1,-7,6,-7,-21,3,-2,-6,2,-7,3,1,-2,-6,5,-7,3,1,-2,-9,3,-2
