Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.0,-1096.6008260150013,7.939874144219136
5.0,-1105.0751657957971,3.7222903395224223
10.0,-1105.6730268072495,1.3743848355192163
15.0,-1096.8454898602952,5.792835462798807
20.0,-1103.2444375100463,4.936483741479702
25.0,-1098.5379035673568,9.449642173586357
30.0,-1098.6311049031567,9.705213815051424
35.0,-1101.063291574056,10.073963586429683
40.0,-1101.5452414841047,7.945405399183355
45.0,-1094.3808294156788,3.488689993696976
50.0,-1103.4325582727588,5.227566200687696
55.0,-1104.8969748172906,8.413660449440934
60.0,-1097.698321840078,3.361414567411727
65.0,-1102.7369114260807,0.6318557331688602
70.0,-1101.3209819987107,9.461739215647006
75.0,-1103.0465804766545,4.678915914740596
80.0,-1099.0294297239648,6.431072244805303
85.0,-1101.943902296106,-2.8479666767167076
90.0,-1102.5884989039569,6.738373502766568
95.0,-1106.8125431134638,3.2099400777563503
100.0,-1101.9080221418246,2.090668854702893
105.0,-1109.2395980388972,11.385543533582336
110.0,-1091.256931967422,4.127631921481924
115.0,-1090.6061498573065,0.07889534831734461
120.0,-1101.115634970948,10.510074970191875
125.0,-1091.80292098821,1.083178707000369
130.0,-1095.237799037949,8.80179353588105
135.0,-1101.6307860216286,6.079331952117147
140.0,-1102.2943165442464,2.9089818235788534
145.0,-1105.0122437967498,9.377399445766377
150.0,-1105.7163124305325,7.5419391683793355
155.0,-1109.4461579054366,-1.4899962524190975
160.0,-1099.324428241226,0.06938285737432537
165.0,-1099.4879981651263,13.532316263237893
170.0,-1087.9890002579368,-1.8345490300051768
175.0,-1095.2780628020464,1.5048113399625505
180.0,-1093.9219395561643,0.9341990431306827
185.0,-1096.930648850023,6.812074777524327
190.0,-1091.7528230300434,5.19579286177261
195.0,-1095.6597985899618,-1.7417218008804014
200.0,-1106.2774825003542,-0.2829583933961632
205.0,-1100.4775133652702,9.760842570714514
210.0,-1099.1343277665167,4.289664519049846
215.0,-1094.7260949985898,0.3781800752781745
220.0,-1102.304436342437,1.3564760996447276
225.0,-1094.4494645911304,6.632758006511349
230.0,-1101.6675500316658,7.747786222242305
235.0,-1103.2774800957416,7.182841758129591
240.0,-1100.36318319377,4.444164823527266
245.0,-1096.4377172212464,6.1120886748683985
250.0,-1101.2946784771823,4.670330733505206
255.0,-1095.8823439754142,9.997085967298807
260.0,-1098.3907958129687,7.428766026798719
265.0,-1101.6421920734672,-0.3411619925785961
270.0,-1108.3447156006896,2.1542516887484635
275.0,-1108.0557232809697,4.729632471669015
280.0,-1099.7360736405533,6.084702862629887
285.0,-1096.3423782846814,13.322037494706798
290.0,-1098.5303604235432,12.46657483267324
295.0,-1107.7196104422117,13.471281968605162
300.0,-1097.1778051075023,6.656995201308466
305.0,-1104.188828765112,8.709452481348606
310.0,-1110.1456506819347,12.888487424275036
315.0,-1098.2236814154921,3.6070169236724845
320.0,-1097.7485487440815,9.878384278731863
325.0,-1096.6480139388677,1.40066138595943
330.0,-1112.3224277189227,7.660516931437345
335.0,-1101.8986296817181,4.968760306775361
340.0,-1099.3596036671204,-3.28309367131328
345.0,-1095.3557091141745,-0.34696050714029797
350.0,-1096.2341339122434,4.247933397597309
355.0,-1103.4803739163165,4.467052665387934
360.0,-1098.1897951716005,3.206670677218876
365.0,-1102.3804557718088,-0.4693772719737443
370.0,-1094.7640422326383,-0.2301219753413708
375.0,-1096.811953142366,5.055371319867341
380.0,-1099.8863767774862,6.895601585177669
385.0,-1102.0454218371885,10.774326303467097
390.0,-1098.1700446084208,9.409599320697238
395.0,-1100.1523509098733,1.8725505709012387
400.0,-1100.732430129895,9.838789592709844
405.0,-1099.5399261229807,3.104810655581266
410.0,-1103.1812819351314,8.657017757447862
415.0,-1104.6544060744845,5.162959015097766
420.0,-1093.5200495045294,-0.5657847308770428
425.0,-1095.9024795472408,5.662994957301457
430.0,-1099.3743133344944,2.3918979156308273
435.0,-1107.7191020875964,-0.8541039570961276
440.0,-1109.2933140234934,9.692068219257614
445.0,-1095.1020978124807,1.1082810600240942
450.0,-1108.2660508104389,9.220339707828455
455.0,-1101.3248520726536,6.031634811108276
460.0,-1099.8835556091542,4.172550947642006
465.0,-1101.6598612770495,-0.01743523671239977
470.0,-1099.8654761379485,1.3961117179060623
475.0,-1093.6553390761685,3.3267097990409495
480.0,-1101.6093364547312,6.616767420224664
485.0,-1094.3828308303998,3.09918563153591
