Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260527_221437.bin,1,13.677215,39.833333,-2.274262,3.383966,-1.829114,0.639241,-101.061181,-1064.949367,-599.949367,-370.981013,-1025.065401,-265.459916,-1045.007384,0.225738,-1.981013,-0.282700,0.331224,0.375527,-27.466245,-0.514768,1.310127,-0.010549,-0.603376,-1.040084,-0.086498,-339.086498,-94.599156,0.046414,-31.639241,-59.048523,-105.101266,-76.823840,-92.985232,1.888186,-0.620253,0.090717,1.295359,-0.080169,949,144.805908,1690,257.873535,1904,290.527344,2189,334.014893,-28495,-4347.991943,172,26.245117,-28182,-4300.231934,-28412,-4335.327148
200ml,VET6_8chips_raw_stream_20260527_221437.bin,2,10.677215,39.833333,-0.774262,-0.116034,-1.329114,0.639241,-100.061181,-1068.949367,-597.949367,-372.481013,-1022.565401,-269.459916,-1045.757384,-0.274262,-1.481013,0.217300,0.331224,-3.124473,-28.966245,0.485232,2.310127,0.489451,-0.603376,0.459916,2.413502,-370.086498,-79.099156,-0.453586,-35.139241,-60.048523,-108.601266,-69.573840,-79.485232,0.388186,-0.620253,-0.909283,-0.204641,-0.080169,949,144.805908,1678,256.042480,1907,290.985107,2180,332.641602,-28489,-4347.076416,148,22.583008,-28179,-4299.774170,-28405,-4334.259033
200ml,VET6_8chips_raw_stream_20260527_221437.bin,3,11.677215,39.333333,-1.774262,0.883966,-2.329114,-0.860759,-98.061181,-1069.449367,-596.949367,-371.981013,-1027.065401,-272.459916,-1048.257384,-0.274262,-1.981013,0.217300,0.331224,1.375527,-28.466245,0.985232,0.310127,1.489451,-0.603376,-0.540084,-0.586498,-348.586498,-79.099156,1.046414,-39.139241,-61.548523,-111.101266,-70.323840,-79.985232,-0.111814,0.379747,1.090717,0.795359,0.419831,936,142.822266,1682,256.652832,1915,292.205811,2200,335.693359,-28497,-4348.297119,157,23.956299,-28186,-4300.842285,-28413,-4335.479736
200ml,VET6_8chips_raw_stream_20260527_221437.bin,4,12.177215,39.333333,-0.774262,1.883966,-1.829114,-1.860759,-99.061181,-1059.949367,-595.949367,-371.981013,-1022.565401,-273.959916,-1041.257384,0.225738,-3.481013,-1.282700,-0.168776,-0.624473,-30.966245,0.485232,-0.189873,-0.010549,1.396624,-0.540084,0.413502,-338.086498,-78.599156,0.046414,-33.639241,-58.548523,-109.601266,-68.573840,-79.485232,-0.111814,-0.620253,-2.409283,-0.704641,-0.580169,943,143.890381,1682,256.652832,1919,292.816162,2191,334.320068,-28500,-4348.754883,151,23.040771,-28188,-4301.147461,-28417,-4336.090088
200ml,VET6_8chips_raw_stream_20260527_221437.bin,5,12.177215,38.833333,-1.274262,2.383966,-0.329114,0.139241,-98.561181,-1059.449367,-596.949367,-374.981013,-1021.565401,-278.459916,-1040.507384,0.225738,-3.481013,-0.282700,0.831224,-0.124473,-28.466245,1.485232,0.310127,0.989451,-0.603376,-0.040084,-1.586498,-331.586498,-75.599156,0.546414,-36.139241,-51.048523,-105.601266,-63.323840,-75.985232,0.388186,1.379747,0.590717,-0.204641,0.419831,949,144.805908,1690,257.873535,1911,291.595459,2195,334.930420,-28490,-4347.229004,161,24.566650,-28178,-4299.621582,-28406,-4334.411621
200ml,VET6_8chips_raw_stream_20260527_221437.bin,6,13.677215,38.333333,-1.274262,1.883966,-2.329114,0.639241,-100.061181,-1063.449367,-596.949367,-372.981013,-1018.065401,-278.959916,-1040.757384,0.225738,-1.481013,0.217300,0.331224,-1.124473,-27.966245,-0.014768,0.310127,0.489451,-0.603376,0.459916,0.913502,-332.086498,-75.099156,-0.453586,-37.639241,-49.048523,-109.601266,-62.073840,-75.485232,-0.111814,0.879747,-0.409283,-2.204641,-0.580169,950,144.958496,1684,256.958008,1910,291.442871,2193,334.625244,-28490,-4347.229004,166,25.329590,-28182,-4300.231934,-28408,-4334.716797
200ml,VET6_8chips_raw_stream_20260527_221437.bin,7,12.177215,39.333333,-0.274262,2.383966,0.170886,0.639241,-98.561181,-1063.449367,-593.449367,-374.481013,-1022.065401,-280.959916,-1042.757384,-0.274262,-3.481013,0.217300,-0.668776,0.375527,-26.466245,-0.014768,-1.189873,1.489451,0.896624,-0.040084,-0.086498,-332.086498,-73.099156,0.046414,-34.639241,-44.548523,-105.601266,-58.823840,-71.985232,0.888186,-0.620253,-0.409283,-0.204641,-0.080169,946,144.348145,1682,256.652832,1912,291.748047,2192,334.472656,-28494,-4347.839355,164,25.024414,-28178,-4299.621582,-28407,-4334.564209
200ml,VET6_8chips_raw_stream_20260527_221437.bin,8,13.677215,38.833333,-0.274262,3.883966,-0.329114,0.639241,-102.061181,-1063.949367,-596.449367,-370.481013,-1022.565401,-284.959916,-1043.257384,-1.274262,-1.481013,0.217300,-0.668776,-0.124473,-28.466245,1.485232,-0.689873,0.989451,0.896624,-0.040084,0.913502,-332.086498,-73.099156,1.046414,-39.639241,-47.048523,-108.101266,-60.073840,-74.485232,-1.111814,-0.120253,0.590717,-0.704641,1.419831,952,145.263672,1686,257.263184,1917,292.510986,2193,334.625244,-28496,-4348.144531,163,24.871826,-28184,-4300.537109,-28412,-4335.327148
200ml,VET6_8chips_raw_stream_20260527_221437.bin,9,12.177215,38.833333,-0.774262,3.383966,-1.329114,-0.860759,-101.561181,-1059.449367,-592.949367,-370.981013,-1018.065401,-286.459916,-1038.757384,1.225738,-2.981013,1.217300,-0.168776,-0.624473,-27.466245,0.485232,1.310127,-1.010549,-0.603376,2.459916,0.413502,-338.086498,-74.099156,-0.453586,-40.139241,-51.048523,-105.601266,-62.573840,-74.485232,0.388186,-0.120253,0.590717,-0.204641,-0.080169,952,145.263672,1673,255.279541,1919,292.816162,2183,333.099365,-28486,-4346.618652,153,23.345947,-28172,-4298.706055,-28401,-4333.648682
200ml,VET6_8chips_raw_stream_20260527_221437.bin,10,14.677215,42.833333,-2.274262,2.383966,-0.329114,0.639241,-99.561181,-1056.949367,-594.449367,-372.981013,-1020.565401,-303.959916,-1038.757384,0.225738,-2.481013,-0.282700,-1.168776,0.875527,-26.966245,0.985232,-0.189873,0.989451,0.896624,-0.040084,0.413502,-318.086498,-75.099156,0.046414,-39.639241,-51.548523,-105.601266,-63.323840,-73.485232,0.888186,-0.120253,-0.409283,-0.204641,-0.080169,944,144.042969,1691,258.026123,1913,291.900635,2197,335.235596,-28501,-4348.907471,167,25.482178,-28187,-4300.994873,-28415,-4335.784912
