Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260525_235255.bin,1,-11.697917,32.389583,-0.791667,11.181250,6.858333,1.158333,-78.735417,-1422.877083,-501.831250,-1095.975000,-1093.850000,-2411.372917,-1258.363542,-1.712500,-1.583333,-0.554167,0.764583,0.783333,-0.595833,-0.964583,-1.577083,-0.518750,0.468750,0.945833,-0.916667,-2119.139583,-958.058333,-1974.689583,-24.147917,-1871.622917,-0.110417,-1414.840625,-1.247917,0.550000,0.068750,-1.277083,-0.797917,0.197917,1021,155.792236,1661,253.448486,1914,292.053223,2186,333.557129,-28158,-4296.569824,176,26.855469,-27864,-4251.708984,981,149.688721
200ml,VET6_8chips_raw_stream_20260525_235255.bin,2,-12.197917,31.889583,0.208333,12.181250,7.858333,0.158333,-79.235417,-1425.877083,-499.331250,-1090.975000,-1097.350000,-2392.372917,-1261.613542,0.787500,-0.583333,0.945833,-0.235417,0.783333,-0.595833,-0.464583,-1.077083,-0.018750,-0.531250,-0.554167,-0.416667,-2124.639583,-963.058333,-1972.689583,-24.147917,-1873.122917,-0.610417,-1418.090625,-0.747917,1.050000,1.568750,-0.277083,-0.297917,1.697917,1022,155.944824,1666,254.211426,1914,292.053223,2192,334.472656,-28154,-4295.959473,182,27.770996,-27861,-4251.251221,982,149.841309
200ml,VET6_8chips_raw_stream_20260525_235255.bin,3,-13.197917,33.389583,-0.791667,11.181250,7.358333,0.158333,-79.735417,-1430.377083,-501.331250,-1088.975000,-1099.850000,-2403.372917,-1265.113542,-0.212500,0.916667,1.945833,-1.235417,0.283333,-0.095833,-0.964583,-0.077083,-0.518750,0.468750,0.945833,-0.416667,-2119.639583,-961.058333,-1969.189583,-24.647917,-1869.622917,-0.110417,-1415.340625,-0.747917,-0.950000,-0.931250,-1.277083,0.702083,-0.802083,1024,156.250000,1661,253.448486,1916,292.358398,2187,333.709717,-28155,-4296.112061,179,27.313232,-27858,-4250.793457,984,150.146484
200ml,VET6_8chips_raw_stream_20260525_235255.bin,4,-12.197917,32.389583,0.708333,12.681250,6.858333,0.158333,-81.235417,-1426.877083,-501.331250,-1090.475000,-1097.850000,-2393.372917,-1262.363542,-1.212500,-0.083333,0.445833,0.264583,-0.216667,2.404167,0.035417,-0.077083,-0.018750,-1.031250,-1.054167,-1.416667,-2120.639583,-958.558333,-1967.189583,-24.147917,-1868.122917,-0.110417,-1413.340625,0.252083,0.550000,-2.431250,-0.277083,0.202083,1.197917,1020,155.639648,1665,254.058838,1916,292.358398,2180,332.641602,-28152,-4295.654297,173,26.397705,-27856,-4250.488281,979,149.383545
200ml,VET6_8chips_raw_stream_20260525_235255.bin,5,-12.197917,32.389583,-1.291667,11.681250,8.858333,-1.341667,-81.235417,-1424.377083,-500.331250,-1091.475000,-1096.350000,-2398.872917,-1260.363542,-0.712500,-0.083333,0.445833,-0.235417,0.283333,-1.095833,-0.464583,-2.077083,0.981250,-1.031250,-0.554167,-1.416667,-2124.139583,-961.058333,-1964.689583,-25.147917,-1874.122917,0.389583,-1417.590625,-0.247917,0.050000,-0.431250,0.722917,0.702083,-0.302083,1021,155.792236,1670,254.821777,1922,293.273926,2197,335.235596,-28152,-4295.654297,176,26.855469,-27859,-4250.946045,978,149.230957
200ml,VET6_8chips_raw_stream_20260525_235255.bin,6,-11.697917,31.889583,-0.291667,12.681250,7.358333,0.658333,-80.235417,-1424.377083,-497.831250,-1089.975000,-1095.850000,-2400.372917,-1260.113542,0.287500,-0.083333,-0.054167,-0.735417,0.783333,0.404167,-0.464583,-0.577083,0.481250,-1.531250,-0.554167,1.083333,-2123.139583,-957.558333,-1967.189583,-26.147917,-1876.122917,-0.110417,-1416.840625,0.252083,-0.450000,0.568750,-1.277083,-0.297917,-0.302083,1011,154.266357,1652,252.075195,1910,291.442871,2183,333.099365,-28156,-4296.264648,176,26.855469,-27860,-4251.098633,977,149.078369
200ml,VET6_8chips_raw_stream_20260525_235255.bin,7,-11.697917,32.889583,0.208333,13.181250,7.858333,1.158333,-80.735417,-1425.877083,-496.831250,-1090.975000,-1106.850000,-2402.872917,-1266.363542,-0.212500,-1.083333,0.445833,0.764583,0.283333,-0.095833,-0.964583,-0.577083,-0.018750,0.468750,-0.554167,0.083333,-2120.139583,-957.558333,-1961.189583,-24.647917,-1879.622917,-0.110417,-1418.590625,0.752083,0.050000,-1.431250,-1.777083,-0.797917,1.197917,1012,154.418945,1656,252.685547,1929,294.342041,2199,335.540771,-28158,-4296.569824,182,27.770996,-27862,-4251.403809,983,149.993896
200ml,VET6_8chips_raw_stream_20260525_235255.bin,8,-10.697917,31.889583,-0.291667,12.181250,6.858333,-0.841667,-81.235417,-1420.877083,-498.331250,-1093.475000,-1093.850000,-2392.372917,-1257.363542,-0.712500,-0.583333,-0.054167,-0.235417,-0.216667,-0.095833,0.035417,-0.577083,0.981250,-0.031250,0.445833,1.083333,-2120.139583,-961.558333,-1963.189583,-26.147917,-1871.622917,0.389583,-1416.590625,0.752083,-0.950000,0.068750,1.222917,-0.797917,1.197917,1018,155.334473,1670,254.821777,1914,292.053223,2192,334.472656,-28160,-4296.875000,182,27.770996,-27865,-4251.861572,974,148.620605
200ml,VET6_8chips_raw_stream_20260525_235255.bin,9,-11.197917,31.389583,-0.791667,11.681250,6.858333,1.658333,-80.235417,-1419.877083,-501.331250,-1093.975000,-1096.850000,-2381.372917,-1258.363542,0.787500,0.916667,-0.554167,0.264583,-0.216667,0.404167,0.035417,0.422917,0.481250,-0.531250,1.445833,0.083333,-2125.639583,-956.558333,-1962.689583,-24.147917,-1875.622917,-0.110417,-1416.090625,-0.247917,-1.450000,1.068750,0.222917,0.702083,1.197917,1018,155.334473,1658,252.990723,1913,291.900635,2195,334.930420,-28158,-4296.569824,171,26.092529,-27864,-4251.708984,976,148.925781
200ml,VET6_8chips_raw_stream_20260525_235255.bin,10,-10.697917,33.889583,-0.291667,12.681250,5.858333,0.158333,-80.235417,-1414.877083,-499.831250,-1093.475000,-1098.850000,-2394.372917,-1256.863542,-0.212500,-0.083333,-0.054167,-0.735417,0.283333,-1.095833,-0.964583,-0.577083,2.481250,0.468750,-0.554167,0.583333,-2123.139583,-959.558333,-1959.189583,-25.647917,-1875.122917,0.389583,-1417.340625,-0.247917,-0.950000,1.068750,-0.277083,-0.297917,0.697917,1018,155.334473,1661,253.448486,1914,292.053223,2183,333.099365,-28156,-4296.264648,169,25.787354,-27862,-4251.403809,984,150.146484
