Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260525_235715.bin,1,13.802083,-2.110417,-15.791667,-2.318750,3.358333,0.658333,-37.235417,-1106.377083,1.168750,-971.475000,-239.350000,-1906.872917,-672.863542,0.787500,-16.083333,-0.554167,-0.235417,0.283333,-38.095833,0.035417,-0.577083,0.481250,0.468750,-0.054167,1.083333,-930.139583,-148.558333,-393.689583,-480.647917,-136.622917,-967.110417,-142.590625,-100.747917,0.050000,0.068750,-0.777083,0.202083,-0.302083,1032,157.470703,1684,256.958008,1937,295.562744,2198,335.388184,-28155,-4296.112061,191,29.144287,-27861,-4251.251221,1058,161.437988
200ml,VET6_8chips_raw_stream_20260525_235715.bin,2,14.802083,-1.610417,-16.291667,-3.318750,4.858333,-0.341667,-38.735417,-1114.877083,0.168750,-970.475000,-242.350000,-1912.372917,-678.613542,-1.212500,-14.083333,-1.054167,-1.735417,0.783333,-36.595833,0.535417,-0.077083,-0.018750,-1.031250,-0.054167,-2.916667,-928.139583,-150.558333,-389.689583,-484.647917,-133.622917,-965.110417,-142.090625,-98.247917,-1.450000,1.068750,-0.777083,-0.297917,-1.302083,1028,156.860352,1693,258.331299,1935,295.257568,2195,334.930420,-28158,-4296.569824,186,28.381348,-27864,-4251.708984,1045,159.454346
200ml,VET6_8chips_raw_stream_20260525_235715.bin,3,13.802083,-1.610417,-15.291667,-3.818750,5.358333,-3.341667,-38.235417,-1116.377083,0.668750,-972.475000,-241.350000,-1910.872917,-678.863542,0.787500,-15.083333,-1.554167,0.764583,0.283333,-36.095833,-0.464583,-0.577083,-0.018750,-0.531250,0.445833,2.083333,-933.139583,-150.058333,-392.189583,-481.647917,-132.622917,-967.110417,-141.340625,-97.247917,0.050000,0.568750,0.722917,-0.797917,-0.302083,1028,156.860352,1686,257.263184,1916,292.358398,2192,334.472656,-28158,-4296.569824,191,29.144287,-27864,-4251.708984,1030,157.165527
200ml,VET6_8chips_raw_stream_20260525_235715.bin,4,13.802083,-0.110417,-16.291667,-5.818750,4.358333,1.158333,-36.735417,-1115.377083,1.168750,-973.975000,-243.350000,-1913.872917,-679.363542,0.287500,-15.583333,-0.054167,-0.235417,-0.216667,-37.095833,-1.464583,-1.577083,-0.518750,0.968750,0.445833,1.083333,-928.139583,-149.558333,-392.189583,-481.147917,-133.122917,-971.110417,-141.340625,-98.247917,-0.950000,0.568750,-0.777083,1.202083,-0.302083,1029,157.012939,1688,257.568359,1931,294.647217,2190,334.167480,-28157,-4296.417236,189,28.839111,-27863,-4251.556396,1051,160.369873
200ml,VET6_8chips_raw_stream_20260525_235715.bin,5,13.302083,-1.610417,-16.291667,-3.318750,3.858333,-0.841667,-37.735417,-1113.377083,0.668750,-971.975000,-244.350000,-1910.372917,-678.863542,-0.212500,-14.083333,1.445833,0.264583,-0.716667,-37.095833,-0.964583,-1.577083,-0.018750,0.468750,-0.554167,0.083333,-930.139583,-152.058333,-389.189583,-482.647917,-134.622917,-970.110417,-143.340625,-100.747917,0.550000,0.568750,-0.277083,0.702083,-0.302083,1025,156.402588,1689,257.720947,1928,294.189453,2192,334.472656,-28161,-4297.027588,193,29.449463,-27867,-4252.166748,1052,160.522461
200ml,VET6_8chips_raw_stream_20260525_235715.bin,6,16.302083,-2.610417,-16.791667,-2.318750,4.858333,-0.341667,-34.235417,-1117.377083,0.668750,-972.475000,-244.350000,-1908.372917,-680.863542,-0.712500,-14.083333,-0.054167,-0.235417,-0.216667,-38.595833,-0.464583,0.422917,-0.518750,1.468750,-1.554167,-0.916667,-926.639583,-150.058333,-387.189583,-482.647917,-134.622917,-966.110417,-142.340625,-100.247917,1.550000,-1.931250,-1.277083,0.202083,0.197917,1029,157.012939,1688,257.568359,1932,294.799805,2195,334.930420,-28153,-4295.806885,188,28.686523,-27860,-4251.098633,1047,159.759521
200ml,VET6_8chips_raw_stream_20260525_235715.bin,7,13.302083,-4.110417,-14.791667,-3.818750,4.858333,1.658333,-33.235417,-1120.377083,0.168750,-972.475000,-247.350000,-1909.872917,-683.863542,0.287500,-13.583333,0.445833,0.264583,1.283333,-36.595833,-1.464583,-1.077083,0.481250,-0.531250,-1.054167,-0.916667,-928.639583,-149.058333,-390.189583,-481.147917,-134.622917,-971.610417,-141.840625,-97.747917,0.550000,0.568750,0.722917,-1.297917,0.697917,1029,157.012939,1685,257.110596,1934,295.104980,2198,335.388184,-28150,-4295.349121,200,30.517578,-27859,-4250.946045,1058,161.437988
200ml,VET6_8chips_raw_stream_20260525_235715.bin,8,13.802083,-2.110417,-14.291667,-3.318750,4.358333,0.158333,-32.735417,-1119.877083,0.668750,-982.475000,-246.350000,-1906.372917,-683.113542,-0.212500,-13.083333,-1.054167,-1.235417,0.283333,-37.095833,-0.464583,0.922917,-0.018750,-0.031250,-0.554167,0.583333,-926.639583,-149.058333,-392.189583,-484.647917,-136.622917,-970.110417,-142.840625,-100.747917,-0.450000,-1.431250,-0.777083,0.202083,0.197917,1024,156.250000,1681,256.500244,1934,295.104980,2190,334.167480,-28155,-4296.112061,185,28.228760,-27862,-4251.403809,1046,159.606934
200ml,VET6_8chips_raw_stream_20260525_235715.bin,9,14.302083,0.389583,-15.791667,-1.818750,6.358333,0.658333,-34.235417,-1122.877083,0.168750,-979.975000,-242.350000,-1910.372917,-682.613542,-0.212500,-13.583333,-0.054167,0.264583,0.283333,-37.095833,0.535417,-0.077083,-0.518750,0.968750,-0.054167,-0.416667,-929.639583,-150.558333,-391.189583,-483.647917,-134.122917,-971.110417,-142.340625,-101.247917,-0.450000,-0.431250,0.222917,1.202083,0.697917,1026,156.555176,1680,256.347656,1934,295.104980,2190,334.167480,-28152,-4295.654297,195,29.754639,-27860,-4251.098633,1046,159.606934
200ml,VET6_8chips_raw_stream_20260525_235715.bin,10,12.802083,-1.610417,-15.291667,-1.818750,3.858333,-0.841667,-36.235417,-1125.377083,1.668750,-981.475000,-245.350000,-1913.372917,-685.363542,0.287500,-15.083333,-1.554167,-0.235417,0.783333,-37.095833,0.535417,0.922917,-0.018750,-0.531250,-1.054167,1.083333,-928.139583,-151.058333,-391.689583,-485.647917,-133.122917,-967.110417,-142.090625,-101.247917,0.050000,-0.931250,0.222917,-0.297917,1.197917,1029,157.012939,1682,256.652832,1931,294.647217,2204,336.303711,-28158,-4296.569824,197,30.059814,-27866,-4252.014160,1049,160.064697
