Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260528_212159.bin,1,-10.235294,28.569328,-47.107143,-21.382353,10.918067,-11.808824,0.678571,-0.951681,-0.516807,-0.829832,-2.546218,-0.804622,-1.748950,-3.880252,-3.865546,-4.430672,-4.716387,-6.220588,-1.352941,0.174370,-3.932773,-7.434874,-27.901261,-103.418067,-136.262605,1.506303,0.002101,0.460084,-0.535714,-2.787815,-0.649160,-1.392857,-3.243697,-0.680672,-6.363445,-4.777311,0.401261,-1.006303,934,142.517090,1670,254.821777,1881,287.017822,2138,326.232910,-28537,-4354.400635,137,20.904541,-28380,-4330.444336,-28455,-4341.888428
200ml,VET6_8chips_raw_stream_20260528_212159.bin,2,-10.235294,27.569328,-46.107143,-22.882353,9.918067,-10.308824,1.178571,-2.951681,-0.016807,-0.329832,-1.046218,1.195378,-1.998950,-3.380252,-3.865546,-5.930672,-6.716387,-7.720588,-1.852941,0.674370,-4.432773,-6.434874,-27.401261,-103.418067,-136.262605,0.506303,-0.497899,0.960084,-0.035714,-5.787815,-1.149160,-3.142857,-4.743697,-0.680672,-5.863445,-4.277311,-2.598739,0.493697,929,141.754150,1681,256.500244,1877,286.407471,2141,326.690674,-28537,-4354.400635,132,20.141602,-28383,-4330.902100,-28456,-4342.041016
200ml,VET6_8chips_raw_stream_20260528_212159.bin,3,-8.235294,26.069328,-46.107143,-22.382353,10.418067,-9.808824,1.178571,-3.451681,-0.016807,-0.329832,-2.546218,0.195378,-2.998950,-3.380252,-3.365546,-4.430672,-5.216387,-6.220588,-1.352941,-0.325630,-4.932773,-6.934874,-27.401261,-103.418067,-135.762605,0.006303,0.502101,-0.539916,-1.035714,-4.787815,-1.649160,-2.142857,-4.243697,0.319328,-5.363445,-4.777311,-2.098739,-0.506303,929,141.754150,1677,255.889893,1870,285.339355,2140,326.538086,-28540,-4354.858398,143,21.820068,-28385,-4331.207275,-28458,-4342.346191
200ml,VET6_8chips_raw_stream_20260528_212159.bin,4,-9.235294,27.069328,-46.107143,-23.382353,8.918067,-11.308824,2.178571,-1.451681,-0.516807,-0.329832,-2.046218,0.695378,-1.748950,-4.380252,-4.365546,-6.930672,-7.216387,-6.720588,-1.352941,-1.325630,-5.432773,-7.434874,-27.401261,-102.918067,-135.762605,-0.493697,1.002101,0.960084,-1.035714,-4.787815,-0.649160,-1.892857,-4.243697,-0.680672,-5.863445,-5.277311,-1.598739,0.993697,940,143.432617,1669,254.669189,1877,286.407471,2137,326.080322,-28531,-4353.485107,134,20.446777,-28375,-4329.681396,-28451,-4341.278076
200ml,VET6_8chips_raw_stream_20260528_212159.bin,5,-10.235294,27.069328,-47.607143,-22.882353,10.418067,-9.808824,1.178571,-2.451681,-0.516807,-0.829832,-2.546218,-0.304622,-2.498950,-4.880252,-2.865546,-6.430672,-5.216387,-6.220588,-0.852941,-1.825630,-3.432773,-7.934874,-26.901261,-104.418067,-135.262605,0.006303,1.502101,-0.539916,0.964286,-4.787815,-0.649160,-1.642857,-4.243697,-0.680672,-4.863445,-4.277311,-0.598739,1.493697,934,142.517090,1670,254.821777,1872,285.644531,2125,324.249268,-28534,-4353.942871,128,19.531250,-28384,-4331.054688,-28458,-4342.346191
200ml,VET6_8chips_raw_stream_20260528_212159.bin,6,-9.735294,26.569328,-47.107143,-22.882353,11.418067,-9.808824,1.678571,-0.951681,0.483193,-0.329832,-1.546218,0.195378,-1.248950,-3.380252,-3.365546,-5.430672,-7.216387,-6.220588,-2.352941,-1.825630,-4.432773,-7.934874,-26.901261,-103.918067,-136.762605,0.006303,-0.997899,-1.039916,-1.035714,-3.287815,-0.149160,-2.142857,-3.243697,-0.680672,-6.363445,-5.777311,-1.098739,1.493697,923,140.838623,1669,254.669189,1868,285.034180,2145,327.301025,-28531,-4353.485107,147,22.430420,-28375,-4329.681396,-28450,-4341.125488
200ml,VET6_8chips_raw_stream_20260528_212159.bin,7,-8.735294,28.069328,-47.607143,-22.382353,11.418067,-11.308824,0.178571,-3.451681,-0.516807,0.670168,-2.046218,-1.304622,-2.748950,-4.380252,-4.365546,-5.930672,-6.716387,-7.720588,-2.352941,-0.325630,-4.932773,-6.434874,-28.901261,-102.418067,-134.262605,0.006303,0.002101,1.460084,-0.035714,-4.287815,-2.649160,-2.142857,-4.243697,-1.680672,-5.863445,-4.277311,-0.598739,0.493697,931,142.059326,1672,255.126953,1880,286.865234,2126,324.401855,-28533,-4353.790283,132,20.141602,-28382,-4330.749512,-28454,-4341.735840
200ml,VET6_8chips_raw_stream_20260528_212159.bin,8,-9.735294,26.569328,-48.607143,-23.382353,10.418067,-11.308824,0.678571,-1.451681,-0.516807,0.170168,-1.046218,-1.304622,-1.248950,-2.880252,-5.865546,-6.430672,-5.216387,-6.720588,-1.852941,-0.325630,-4.432773,-6.434874,-27.901261,-101.418067,-134.262605,1.506303,-0.997899,-1.039916,-0.035714,-4.787815,-1.649160,-2.892857,-5.243697,-1.180672,-6.363445,-3.777311,-2.098739,0.993697,931,142.059326,1670,254.821777,1873,285.797119,2128,324.707031,-28534,-4353.942871,133,20.294189,-28376,-4329.833984,-28449,-4340.972900
200ml,VET6_8chips_raw_stream_20260528_212159.bin,9,-9.735294,28.069328,-45.607143,-21.882353,10.418067,-12.808824,1.178571,-0.951681,-1.016807,-0.329832,-0.546218,-0.804622,-0.748950,-2.380252,-2.865546,-4.930672,-3.716387,-6.220588,-0.352941,0.674370,-3.432773,-6.934874,-26.401261,-103.418067,-136.262605,-1.493697,0.502101,-0.039916,0.964286,-3.787815,-0.649160,-1.642857,-3.743697,-0.680672,-7.863445,-5.777311,1.401261,0.493697,940,143.432617,1673,255.279541,1880,286.865234,2135,325.775146,-28539,-4354.705811,135,20.599365,-28380,-4330.444336,-28458,-4342.346191
200ml,VET6_8chips_raw_stream_20260528_212159.bin,10,-9.735294,28.569328,-48.107143,-22.382353,10.418067,-11.308824,1.678571,-2.451681,0.483193,0.670168,-1.546218,0.195378,-1.998950,-3.880252,-2.365546,-6.430672,-5.216387,-5.220588,-2.852941,0.174370,-4.432773,-7.434874,-25.901261,-102.918067,-134.762605,-0.493697,-0.497899,-0.539916,1.464286,-5.287815,-2.149160,-2.892857,-5.743697,-1.680672,-5.363445,-4.777311,-1.598739,-1.506303,935,142.669678,1673,255.279541,1880,286.865234,2135,325.775146,-28531,-4353.485107,134,20.446777,-28377,-4329.986572,-28450,-4341.125488
