Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260528_211610.bin,1,-30.304752,1.638785,-2.708813,-39.718072,-16.246213,-1.140549,-694.634903,-870.554662,-1043.307615,-160.099115,-1258.236223,-85.053161,-1104.432356,-2.208683,-2.537115,-6.075630,-6.384454,-6.552521,-3.475490,0.258144,-1.016547,0.525288,0.194185,0.486487,-4.108128,-334.470005,-2454.277758,-738.750143,-2832.488244,-1735.905309,-2893.542743,-2029.645952,-2.389356,-1.035014,-5.225490,-3.051120,-1.324930,0.462885,940,143.432617,1679,256.195068,1883,287.322998,2139,326.385498,-28524,-4352.416992,150,22.888184,-28361,-4327.545166,-28445,-4340.362549
50ml,VET6_8chips_raw_stream_20260528_211610.bin,2,-35.008455,-2.157511,-1.418690,-34.502023,-14.962263,-0.338080,-694.380052,-872.885769,-1045.998279,-159.983496,-1262.125731,-84.656106,-1107.504558,-3.042017,-3.203782,-6.075630,-6.384454,-6.552521,-3.142157,0.856909,-0.115313,0.228992,-0.713222,1.393895,-4.614301,-331.398272,-2452.390356,-737.018904,-2813.878732,-1736.531026,-2882.346947,-2032.310211,-2.889356,-2.035014,-5.725490,-3.217787,-2.158263,0.296218,938,143.127441,1683,256.805420,1894,289.001465,2138,326.232910,-28529,-4353.179932,146,22.277832,-28367,-4328.460693,-28451,-4341.278076
50ml,VET6_8chips_raw_stream_20260528_211610.bin,3,-34.008455,-1.157511,-3.208813,-37.211900,-15.252386,-2.646722,-693.273084,-863.596576,-1044.229518,-160.636637,-1255.258887,-84.100860,-1097.939576,-3.542017,-3.703782,-5.908964,-6.717787,-6.219188,-2.808824,0.653206,0.588391,0.124053,-0.207049,0.387722,-5.311832,-329.706607,-2455.471553,-732.712621,-2830.572450,-1735.680277,-2901.028779,-2032.106240,-2.222689,-1.201681,-5.892157,-4.051120,-2.324930,0.796218,946,144.348145,1679,256.195068,1895,289.154053,2149,327.911377,-28532,-4353.637695,149,22.735596,-28367,-4328.460693,-28451,-4341.278076
50ml,VET6_8chips_raw_stream_20260528_211610.bin,4,-35.508455,-2.657511,-3.696467,-41.724245,-16.740040,-1.943018,-692.425489,-875.021188,-1043.382659,-161.674159,-1258.407878,-85.154344,-1106.984703,-1.875350,-2.870448,-5.575630,-5.884454,-7.052521,-3.642157,-0.346794,-0.411609,0.426522,1.200358,-0.019686,-3.904425,-330.811313,-2458.182360,-732.675099,-2833.647493,-1736.130817,-2900.794439,-2033.198298,-2.722689,-1.701681,-7.058824,-3.884454,-1.991597,0.629552,944,144.042969,1678,256.042480,1880,286.865234,2146,327.453613,-28531,-4353.485107,156,23.803711,-28366,-4328.308105,-28455,-4341.888428
50ml,VET6_8chips_raw_stream_20260528_211610.bin,5,-34.607221,-2.058746,-1.214986,-35.409430,-14.054855,-1.245487,-695.997983,-868.494343,-1038.082485,-143.955136,-1256.825811,-81.520840,-1106.616471,-3.042017,-3.203782,-5.575630,-4.884454,-5.052521,-1.975490,-0.248029,-0.010375,0.025288,0.496654,0.184018,-4.206894,-333.313075,-2453.537870,-733.753197,-2828.969047,-1731.900893,-2912.768772,-2029.553894,-2.889356,-1.535014,-5.558824,-3.884454,-1.991597,0.629552,949,144.805908,1670,254.821777,1875,286.102295,2136,325.927734,-28531,-4353.485107,151,23.040771,-28367,-4328.460693,-28450,-4341.125488
50ml,VET6_8chips_raw_stream_20260528_211610.bin,6,-32.909690,0.243723,-2.227332,-33.304492,-13.159794,-1.949191,-694.443738,-868.262466,-1044.076376,-178.707754,-1237.260520,-141.622605,-1089.742825,-3.042017,-3.203782,-7.075630,-5.884454,-6.552521,-2.308824,0.153206,0.088391,0.827757,0.897889,0.282783,-4.206894,-332.603161,-2443.479969,-732.446914,-2822.125242,-1730.058083,-2909.036086,-2023.837287,-3.056022,-1.368347,-5.558824,-2.551120,-1.324930,0.296218,950,144.958496,1682,256.652832,1893,288.848877,2150,328.063965,-28526,-4352.722168,161,24.566650,-28361,-4327.545166,-28447,-4340.667725
50ml,VET6_8chips_raw_stream_20260528_211610.bin,7,-34.008455,-1.157511,-0.017455,-34.002023,-14.462263,-1.844253,-694.377790,-875.776538,-1044.191996,-164.136637,-1259.234961,-87.915480,-1107.504558,-3.042017,-3.203782,-5.908964,-5.884454,-6.552521,-3.308824,-0.050498,0.792095,1.426522,-0.305815,-0.013513,-4.608128,-332.623672,-2447.940710,-732.253197,-2823.969047,-1728.501576,-2908.727751,-2025.001547,-2.222689,-1.201681,-5.058824,-3.217787,-2.158263,-0.370448,942,143.737793,1678,256.042480,1884,287.475586,2130,325.012207,-28528,-4353.027344,138,21.057129,-28364,-4328.002930,-28447,-4340.667725
50ml,VET6_8chips_raw_stream_20260528_211610.bin,8,-33.310924,0.144958,-2.214986,-36.705727,-16.258559,-1.739314,-694.377790,-874.431707,-1044.307615,-163.905398,-1263.877927,-87.915480,-1109.484703,-3.208683,-3.037115,-6.075630,-5.884454,-6.552521,-3.308824,-0.754202,0.995798,1.124053,0.299123,-0.618451,-4.805659,-330.223094,-2450.430901,-732.981382,-2827.197232,-1728.411594,-2908.314710,-2025.593605,-2.389356,-1.535014,-5.225490,-2.884454,-0.991597,1.296218,947,144.500732,1676,255.737305,1895,289.154053,2148,327.758789,-28534,-4353.942871,158,24.108887,-28372,-4329.223633,-28456,-4342.041016
50ml,VET6_8chips_raw_stream_20260528_211610.bin,9,-33.212159,0.546193,-1.208813,-38.415603,-15.548682,-1.443018,-695.273084,-874.221293,-1046.576376,-163.636637,-1259.955076,-87.763075,-1106.544269,-4.875350,-4.870448,-7.575630,-6.051120,-5.885854,-2.808824,-0.748029,-0.510375,-0.974712,-0.700877,-1.618451,-4.601956,-330.671371,-2457.556274,-732.021958,-2843.650547,-1732.957900,-2915.432988,-2030.034038,-2.556022,-1.868347,-5.725490,-3.217787,-1.658263,0.296218,955,145.721436,1683,256.805420,1877,286.407471,2144,327.148438,-28533,-4353.790283,144,21.972656,-28371,-4329.071045,-28456,-4342.041016
50ml,VET6_8chips_raw_stream_20260528_211610.bin,10,-31.810924,1.644958,-2.128566,-33.606961,-12.857324,-0.646722,-693.137665,-874.224555,-1047.073322,-164.289778,-1268.386366,-87.207829,-1111.352934,-3.542017,-4.203782,-6.075630,-5.717787,-5.719188,-2.475490,0.647033,2.094564,0.827757,-0.108284,0.788956,-4.811832,-330.636135,-2454.880703,-730.215675,-2840.462938,-1734.086641,-2917.294307,-2030.330067,-2.389356,-1.535014,-5.725490,-3.551120,-2.324930,0.629552,952,145.263672,1682,256.652832,1885,287.628174,2144,327.148438,-28525,-4352.569580,150,22.888184,-28360,-4327.392578,-28445,-4340.362549
