Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260528_211622.bin,1,-33.403517,-1.762449,5.019582,-11.829184,-10.135102,-1.338080,-669.810605,-832.979274,-1029.260931,-163.575991,-1233.271611,-154.134196,-1070.704919,-3.208683,-3.037115,-4.908964,-5.551120,-5.385854,-2.975490,-0.050498,0.792095,1.124053,1.299123,0.381549,-3.003190,-342.546108,-2470.422335,-765.428590,-2851.181961,-1788.546797,-2913.033411,-2064.189273,-3.222689,-2.201681,-5.892157,-4.717787,-3.658263,-0.537115,945,144.195557,1680,256.347656,1879,286.712646,2151,328.216553,-28534,-4353.942871,144,21.972656,-28371,-4329.071045,-28455,-4341.888428
50ml,VET6_8chips_raw_stream_20260528_211622.bin,2,-34.107221,-1.558746,7.019582,-10.625480,-9.838806,-1.739314,-665.613655,-831.268099,-1026.720355,-164.997894,-1233.466299,-153.751867,-1070.000948,-2.875350,-3.370448,-5.575630,-5.717787,-6.719188,-3.142157,0.455675,-0.214078,0.124053,0.397889,-0.217217,-4.706894,-342.075059,-2460.786261,-764.312970,-2826.760059,-1782.009800,-2890.380028,-2058.084580,-3.889356,-2.535014,-6.392157,-3.884454,-2.991597,-0.703782,934,142.517090,1667,254.364014,1878,286.560059,2138,326.232910,-28533,-4353.790283,135,20.599365,-28370,-4328.918457,-28453,-4341.583252
50ml,VET6_8chips_raw_stream_20260528_211622.bin,3,-33.101048,-2.064919,5.618347,-10.829184,-9.135102,-1.541783,-665.597669,-826.784586,-1030.064160,-163.075991,-1231.950705,-153.683657,-1066.040659,-2.208683,-3.037115,-5.408964,-6.384454,-6.052521,-1.142157,0.054440,-0.312844,0.728992,0.292951,0.887722,-4.811832,-338.587022,-2459.351660,-757.316024,-2817.750024,-1783.172883,-2915.023884,-2062.525013,-3.222689,-1.201681,-6.058824,-2.551120,-1.824930,0.296218,946,144.348145,1671,254.974365,1874,285.949707,2150,328.063965,-28531,-4353.485107,151,23.040771,-28364,-4328.002930,-28449,-4340.972900
50ml,VET6_8chips_raw_stream_20260528_211622.bin,4,-30.594875,-1.071091,4.914644,-10.730418,-8.733868,-1.844253,-668.362328,-831.500177,-1029.682834,-167.113513,-1228.605873,-156.844110,-1066.172428,-4.042017,-4.203782,-5.575630,-6.717787,-6.719188,-2.808824,0.350737,0.890860,-0.073478,-0.108284,0.788956,-4.410598,-339.073797,-2456.278189,-765.963057,-2826.012677,-1781.514716,-2916.979447,-2056.196493,-3.056022,-1.868347,-6.225490,-3.717787,-2.658263,-0.203782,929,141.754150,1678,256.042480,1876,286.254883,2135,325.775146,-28534,-4353.942871,136,20.751953,-28370,-4328.918457,-28453,-4341.583252
50ml,VET6_8chips_raw_stream_20260528_211622.bin,5,-37.415863,-2.750104,6.322051,-12.539060,-8.425226,-0.844253,-667.461250,-831.484190,-1028.567214,-166.919796,-1230.734614,-154.184157,-1067.836688,-3.208683,-3.537115,-5.408964,-5.217787,-6.219188,-3.308824,0.350737,0.890860,0.321584,0.200358,-1.019686,-4.503190,-342.373192,-2459.286605,-764.312970,-2819.475155,-1783.543274,-2911.831458,-2060.821042,-1.889356,-0.535014,-4.892157,-2.384454,-1.491597,0.462885,931,142.059326,1676,255.737305,1875,286.102295,2138,326.232910,-28525,-4352.569580,143,21.820068,-28359,-4327.239990,-28441,-4339.752197
50ml,VET6_8chips_raw_stream_20260528_211622.bin,6,-32.002282,-0.663684,6.322051,-12.335356,-9.128929,-1.041783,-666.389517,-836.358080,-1028.489116,-165.229133,-1235.656203,-154.480029,-1074.053295,-3.042017,-3.203782,-5.075630,-5.717787,-6.719188,-2.808824,0.455675,-0.214078,-0.271008,-0.108284,0.788956,-3.206894,-341.075059,-2460.722575,-763.775448,-2834.740862,-1785.463862,-2922.679160,-2060.452811,-3.889356,-2.535014,-6.225490,-4.717787,-2.658263,-0.537115,940,143.432617,1685,257.110596,1883,287.322998,2144,327.148438,-28536,-4354.248047,138,21.057129,-28370,-4328.918457,-28453,-4341.583252
50ml,VET6_8chips_raw_stream_20260528_211622.bin,7,-33.298579,-2.867388,4.223286,-13.032887,-10.431398,-2.140549,-669.360066,-836.619717,-1028.645312,-165.497894,-1239.023807,-153.838325,-1076.421526,-2.875350,-2.870448,-5.742297,-5.384454,-6.052521,-3.142157,0.258144,-1.016547,0.426522,-0.003346,-0.315982,-3.904425,-340.451603,-2459.048109,-761.928590,-2814.134404,-1781.828944,-2913.591593,-2061.228984,-2.889356,-1.535014,-5.892157,-3.551120,-1.824930,0.629552,933,142.364502,1682,256.652832,1883,287.322998,2138,326.232910,-28536,-4354.248047,142,21.667480,-28371,-4329.071045,-28455,-4341.888428
50ml,VET6_8chips_raw_stream_20260528_211622.bin,8,-27.082529,-0.583437,5.618347,-10.829184,-9.135102,-1.541783,-665.977736,-832.560447,-1026.951595,-166.882274,-1235.346867,-154.957757,-1071.685064,-3.042017,-3.203782,-6.242297,-5.551120,-5.885854,-2.975490,0.554440,0.187156,-0.573478,-0.608284,0.288956,-4.108128,-339.453865,-2457.886764,-762.850492,-2810.212502,-1781.545536,-2910.431140,-2060.636926,-3.389356,-2.535014,-6.058824,-3.884454,-2.991597,-0.370448,935,142.669678,1679,256.195068,1880,286.865234,2138,326.232910,-28535,-4354.095459,146,22.277832,-28371,-4329.071045,-28456,-4342.041016
50ml,VET6_8chips_raw_stream_20260528_211622.bin,9,-32.502282,-1.163684,5.315878,-11.829184,-10.135102,-1.338080,-669.670663,-833.611669,-1028.260931,-166.575991,-1234.415077,-156.274139,-1071.685064,-3.042017,-3.203782,-4.742297,-6.217787,-6.219188,-2.308824,0.054440,-0.312844,-0.375947,-0.503346,-0.815982,-5.206894,-339.071535,-2456.787734,-764.272394,-2812.671926,-1773.532704,-2910.275211,-2054.512378,-2.556022,-1.368347,-5.058824,-3.384454,-1.991597,0.796218,949,144.805908,1667,254.364014,1866,284.729004,2142,326.843262,-28528,-4353.027344,143,21.820068,-28361,-4327.545166,-28447,-4340.667725
50ml,VET6_8chips_raw_stream_20260528_211622.bin,10,-34.409690,-1.256277,5.223286,-13.137826,-9.326460,-1.041783,-670.964273,-836.319321,-1025.763985,-167.113513,-1234.288967,-155.652945,-1073.665208,-3.875350,-4.370448,-6.742297,-5.717787,-5.719188,-2.142157,0.449502,1.292095,0.926522,-0.404580,-0.414747,-5.108128,-342.044347,-2461.333459,-765.772394,-2837.778383,-1779.221107,-2923.714395,-2056.176637,-1.722689,-0.701681,-5.558824,-2.551120,-1.324930,1.296218,941,143.585205,1683,256.805420,1877,286.407471,2150,328.063965,-28531,-4353.485107,153,23.345947,-28365,-4328.155518,-28447,-4340.667725
