Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234856.bin,1,0.621836,24.569830,5.491872,0.098945,4.440638,0.080556,-96.593900,-868.693931,-284.162329,-222.679961,-374.747240,-91.161228,-653.635033,-334.836111,-176.959722,0.262500,0.270833,0.277083,-48.302778,-1.289275,-0.752392,-0.350026,-0.338246,0.252829,0.957407,-371.129704,-417.624954,-399.893817,-525.110877,-212.947232,-773.433929,-323.875745,-530.315278,-265.882639,0.313194,-0.950694,-0.624306,0.365972,1021,155.792236,1676,255.737305,1908,291.137695,2188,333.862305,-28145,-4294.586182,183,27.923584,-27834,-4247.131348,975,148.773193
50ml,VET6_8chips_raw_stream_20260525_234856.bin,2,0.924306,24.267361,6.991872,1.203884,4.335700,0.784259,-94.365237,-865.782651,-279.665383,-220.564342,-375.212873,-90.815396,-653.503264,-333.836111,-177.459722,-0.070833,1.437500,1.610417,-48.469444,-0.388040,-0.153627,0.353678,-0.733308,-1.352109,-1.042593,-371.541853,-418.729661,-395.321828,-523.920213,-214.177156,-777.720860,-325.211485,-532.815278,-266.882639,0.979861,-0.117361,-0.457639,-1.134028,1031,157.318115,1687,257.415771,1904,290.527344,2199,335.540771,-28155,-4296.112061,189,28.839111,-27841,-4248.199463,990,151.062012
50ml,VET6_8chips_raw_stream_20260525_234856.bin,3,2.529244,24.662423,6.695576,0.802649,4.236934,0.383025,-93.865738,-890.668372,-282.277949,-228.960938,-377.791785,-91.611768,-667.181965,-351.002778,-184.793056,-0.570833,-0.062500,0.110417,-46.636111,-0.289275,0.247608,-0.047557,-0.535777,-0.549640,-0.042593,-371.245981,-418.538496,-396.896871,-522.804594,-214.224855,-773.875528,-324.987658,-531.148611,-265.549306,0.813194,0.049306,0.375694,0.699306,1026,156.555176,1690,257.873535,1907,290.985107,2195,334.930420,-28150,-4295.349121,189,28.839111,-27839,-4247.894287,982,149.841309
50ml,VET6_8chips_raw_stream_20260525_234856.bin,4,-0.180633,24.372299,5.288169,1.802649,5.236934,1.784259,-95.729318,-861.083940,-280.781003,-219.636331,-374.519947,-89.916579,-650.535755,-327.836111,-173.459722,-0.404167,-0.562500,-0.389583,-49.136111,-0.085571,-0.456096,-0.850026,-0.437011,-0.148405,-1.147531,-368.768253,-418.108468,-394.399925,-525.495257,-216.678918,-776.332745,-326.211485,-533.481944,-267.215972,-0.020139,-0.117361,-0.457639,-0.134028,1021,155.792236,1671,254.974365,1906,290.832520,2189,334.014893,-28140,-4293.823242,171,26.092529,-27828,-4246.215820,979,149.383545
50ml,VET6_8chips_raw_stream_20260525_234856.bin,5,1.325540,24.366127,6.195576,0.598945,4.940638,0.981790,-95.194583,-885.014205,-281.818525,-224.611026,-377.641641,-90.815396,-664.990629,-345.169444,-182.126389,1.762500,0.770833,0.777083,-47.136111,0.914429,0.543904,-0.454964,0.667927,-0.253344,-0.845062,-371.637251,-410.391507,-398.512491,-525.336007,-215.607185,-778.121070,-321.540005,-526.648611,-263.549306,0.646528,-0.284028,0.209028,-0.634028,1019,155.487061,1685,257.110596,1914,292.053223,2188,333.862305,-28146,-4294.738770,185,28.228760,-27835,-4247.283936,978,149.230957
50ml,VET6_8chips_raw_stream_20260525_234856.bin,6,0.220602,24.471065,4.189403,0.697711,5.341872,1.481790,-94.281041,-887.393011,-281.087285,-226.573504,-378.746348,-91.868880,-666.786658,-346.169444,-182.626389,0.929167,-0.062500,0.110417,-46.969444,-0.388040,-0.153627,-0.547557,-0.535777,-0.549640,0.759877,-370.995547,-416.863818,-398.665632,-526.032779,-214.780101,-780.509185,-324.487658,-531.648611,-267.049306,-0.186806,0.382639,0.542361,0.365972,1015,154.876709,1678,256.042480,1902,290.222168,2187,333.709717,-28144,-4294.433594,181,27.618408,-27831,-4246.673584,978,149.230957
50ml,VET6_8chips_raw_stream_20260525_234856.bin,7,1.825540,24.866127,4.985700,2.703884,5.835700,0.278086,-97.301552,-884.166611,-284.240427,-224.879787,-377.304748,-90.901854,-663.714455,-345.502778,-182.293056,0.095833,0.604167,0.443750,-47.636111,-0.486806,-0.554861,-0.047557,-0.035777,-0.049640,0.056173,-369.804382,-415.242625,-397.625056,-525.417159,-211.430745,-782.408001,-321.947947,-527.481944,-264.215972,0.479861,0.549306,1.375694,1.865972,1032,157.470703,1680,256.347656,1908,291.137695,2193,334.625244,-28154,-4295.959473,186,28.381348,-27840,-4248.046875,979,149.383545
50ml,VET6_8chips_raw_stream_20260525_234856.bin,8,0.424306,23.767361,5.991872,1.302649,4.736934,0.481790,-95.729318,-885.030192,-280.896622,-225.535982,-373.415240,-90.815396,-662.201820,-349.336111,-184.959722,-0.737500,0.937500,0.610417,-47.969444,0.611960,0.846373,-0.948791,-0.134542,-0.450874,-0.443827,-370.828416,-417.711413,-396.512491,-523.188974,-213.866559,-777.204373,-324.671773,-530.648611,-266.049306,-0.353472,-0.617361,0.042361,-0.300694,1021,155.792236,1682,256.652832,1913,291.900635,2191,334.320068,-28154,-4295.959473,182,27.770996,-27837,-4247.589111,981,149.688721
50ml,VET6_8chips_raw_stream_20260525_234856.bin,9,0.825540,23.866127,6.393107,1.302649,4.736934,2.086728,-94.227557,-889.278364,-280.356046,-226.423417,-371.514162,-88.346608,-663.169329,-352.836111,-185.959722,-0.070833,0.770833,1.277083,-45.802778,-0.888040,-0.653627,-0.948791,-0.541950,0.956533,0.352469,-367.666702,-415.135656,-397.703154,-521.495257,-211.809552,-774.914287,-321.855889,-527.981944,-264.715972,0.313194,-0.617361,-0.957639,-0.300694,1027,156.707764,1674,255.432129,1911,291.595459,2186,333.557129,-28149,-4295.196533,179,27.313232,-27834,-4247.131348,979,149.383545
50ml,VET6_8chips_raw_stream_20260525_234856.bin,10,0.924306,24.267361,5.991872,-0.302289,4.341872,2.086728,-97.556402,-888.072474,-281.665383,-225.770275,-370.824759,-87.379582,-662.189185,-353.169444,-186.126389,-0.070833,0.604167,0.943750,-45.969444,0.111960,0.346373,-0.448791,-0.233308,-0.852109,-0.141358,-365.758945,-415.586195,-395.859350,-522.110877,-214.416020,-771.890253,-323.487658,-530.481944,-265.715972,-0.686806,0.215972,0.209028,0.865972,1018,155.334473,1685,257.110596,1912,291.748047,2189,334.014893,-28155,-4296.112061,195,29.754639,-27842,-4248.352051,993,151.519775
