Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260528_211605.bin,1,-24.798579,5.632612,-2.610048,-40.934122,-13.530164,-1.152894,-684.380945,-855.973857,-1037.688942,-146.024072,-1245.658204,-74.187210,-1090.538854,-3.375350,-3.370448,-5.242297,-5.217787,-5.719188,-2.975490,-0.044325,-0.714078,0.426522,0.299123,-0.618451,-4.003190,-303.693820,-2446.241845,-693.262359,-2829.212502,-1738.135658,-2929.598747,-2036.362558,-3.056022,-1.868347,-3.725490,-3.217787,-2.158263,-0.037115,946,144.348145,1685,257.110596,1880,286.865234,2153,328.521729,-28532,-4353.637695,153,23.345947,-28368,-4328.613281,-28450,-4341.125488
50ml,VET6_8chips_raw_stream_20260528_211605.bin,2,-19.570184,3.904217,0.068965,-30.502023,-10.962263,-1.554129,-689.491437,-858.872674,-1040.613898,-146.639691,-1246.171168,-74.273668,-1092.222970,-3.542017,-3.203782,-5.742297,-5.384454,-6.052521,-3.808824,1.659379,0.082218,-0.172243,-0.108284,0.788956,-3.206894,-304.233079,-2457.585095,-695.721783,-2854.113026,-1737.346965,-2924.706195,-2036.862558,-3.389356,-2.035014,-5.725490,-3.217787,-2.158263,-0.703782,955,145.721436,1675,255.584717,1898,289.611816,2141,326.690674,-28531,-4353.485107,156,23.803711,-28365,-4328.155518,-28450,-4341.125488
50ml,VET6_8chips_raw_stream_20260528_211605.bin,3,-23.780060,2.114094,2.136866,-21.668690,-10.295596,-0.745487,-690.977212,-859.657475,-1044.035800,-149.099115,-1248.801301,-73.687711,-1093.295172,-2.875350,-2.870448,-5.408964,-5.384454,-6.552521,-2.475490,0.955675,0.285922,-0.073478,0.095420,0.085253,-4.608128,-305.803051,-2453.076131,-697.606164,-2842.469047,-1739.207022,-2925.459545,-2037.546674,-3.222689,-2.201681,-5.058824,-2.384454,-0.991597,0.796218,952,145.263672,1692,258.178711,1895,289.154053,2150,328.063965,-28536,-4354.248047,158,24.108887,-28372,-4329.223633,-28456,-4342.041016
50ml,VET6_8chips_raw_stream_20260528_211605.bin,4,-15.452900,3.786933,2.822051,-17.051406,-9.912880,-0.140549,-691.511948,-859.887399,-1042.998279,-148.024072,-1247.959492,-74.533043,-1093.315027,-4.208683,-4.037115,-5.575630,-6.551120,-6.885854,-4.308824,-0.550498,0.292095,0.222819,0.996654,0.684018,-3.305659,-303.350249,-2450.359539,-693.299881,-2836.697232,-1737.356273,-2917.501459,-2036.066529,-2.889356,-1.535014,-5.892157,-2.884454,-1.991597,0.629552,946,144.348145,1684,256.958008,1895,289.154053,2142,326.843262,-28535,-4354.095459,138,21.057129,-28370,-4328.918457,-28454,-4341.735840
50ml,VET6_8chips_raw_stream_20260528_211605.bin,5,-12.551665,6.385699,4.328224,-17.557579,-8.906707,-1.047956,-693.100167,-860.783954,-1043.345137,-148.024072,-1244.991205,-76.518318,-1092.203114,-2.875350,-3.370448,-5.908964,-5.717787,-5.719188,-2.475490,-0.346794,-0.411609,0.728992,0.496654,0.184018,-3.404425,-306.077150,-2453.462985,-699.949968,-2840.969047,-1744.085328,-2924.836089,-2040.618876,-3.722689,-2.201681,-6.058824,-3.051120,-1.324930,1.129552,952,145.263672,1683,256.805420,1883,287.322998,2144,327.148438,-28533,-4353.790283,147,22.430420,-28367,-4328.460693,-28450,-4341.125488
50ml,VET6_8chips_raw_stream_20260528_211605.bin,6,-17.662776,3.996810,3.433162,-18.563751,-8.400534,-0.449191,-687.954440,-859.968072,-1038.498279,-149.330354,-1247.057521,-75.275930,-1093.295172,-3.875350,-4.870448,-6.075630,-6.217787,-7.219188,-4.642157,0.455675,-0.214078,0.525288,2.397889,1.782783,-3.910598,-306.874783,-2454.340030,-697.106164,-2841.700286,-1745.249305,-2926.047765,-2042.171222,-2.889356,-2.535014,-6.892157,-3.884454,-2.491597,-0.370448,957,146.026611,1679,256.195068,1888,288.085938,2140,326.538086,-28531,-4353.485107,150,22.888184,-28366,-4328.308105,-28449,-4340.972900
50ml,VET6_8chips_raw_stream_20260528_211605.bin,7,-31.705986,0.540020,3.433162,-20.162517,-10.301769,-1.646722,-688.437953,-857.200258,-1039.345137,-147.024072,-1247.538772,-75.220184,-1092.407085,-2.875350,-2.870448,-5.408964,-6.384454,-6.552521,-3.142157,0.554440,0.187156,-0.277181,0.904062,-1.223389,-4.601956,-305.093137,-2451.452259,-695.721783,-2827.743916,-1746.413281,-2918.827041,-2043.855338,-2.556022,-1.368347,-5.058824,-3.217787,-2.658263,-0.037115,954,145.568848,1676,255.737305,1883,287.322998,2138,326.232910,-28534,-4353.942871,132,20.141602,-28368,-4328.613281,-28451,-4341.278076
50ml,VET6_8chips_raw_stream_20260528_211605.bin,8,-26.601048,4.435081,3.741804,-22.576097,-9.388189,-2.054129,-686.658568,-860.753242,-1039.420181,-147.524072,-1247.469301,-75.670723,-1094.203114,-4.042017,-3.703782,-4.742297,-5.717787,-6.719188,-3.475490,0.251971,0.489625,0.321584,0.897889,0.282783,-4.206894,-307.268315,-2458.812865,-700.065588,-2849.731699,-1745.087590,-2925.256917,-2042.763280,-1.889356,-0.535014,-6.558824,-3.551120,-1.824930,-0.037115,952,145.263672,1685,257.110596,1889,288.238525,2152,328.369141,-28529,-4353.179932,161,24.566650,-28363,-4327.850342,-28449,-4340.972900
50ml,VET6_8chips_raw_stream_20260528_211605.bin,9,-18.465245,3.799279,2.544273,-21.773628,-9.190658,-0.850425,-688.127356,-856.747456,-1039.382659,-147.524072,-1244.308848,-74.082504,-1089.854739,-4.042017,-4.203782,-6.408964,-5.717787,-5.719188,-3.808824,-0.149263,0.390860,1.327757,0.496654,0.184018,-3.404425,-305.576650,-2453.563644,-696.568642,-2835.325067,-1745.376784,-2931.788651,-2043.855338,-2.389356,-1.035014,-5.225490,-4.051120,-2.824930,-0.203782,949,144.805908,1683,256.805420,1884,287.475586,2140,326.538086,-28538,-4354.553223,141,21.514893,-28373,-4329.376221,-28454,-4341.735840
50ml,VET6_8chips_raw_stream_20260528_211605.bin,10,-32.310924,1.144958,3.544273,-23.872393,-11.591892,-1.344253,-688.232063,-858.111538,-1038.229518,-146.792833,-1245.209927,-74.360127,-1091.426941,-3.208683,-3.037115,-6.408964,-5.551120,-5.385854,-2.308824,1.554440,1.187156,0.426522,-1.108284,-0.211044,-4.206894,-305.266053,-2451.528932,-696.606164,-2841.472101,-1740.574627,-2928.964830,-2038.026818,-2.056022,-0.868347,-6.225490,-3.051120,-1.324930,0.796218,945,144.195557,1686,257.263184,1884,287.475586,2149,327.911377,-28533,-4353.790283,153,23.345947,-28368,-4328.613281,-28451,-4341.278076
