Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260527_214633.bin,1,2.954967,16.055582,1.935328,-8.269235,-5.675913,-1.644632,-249.117324,-1513.207178,-587.364736,-1145.613053,-1448.804176,-1700.742920,-1576.404096,0.490155,0.754571,0.210267,0.179325,0.027426,-0.352321,-0.148122,-0.556519,-1.054722,0.007892,0.348648,0.422670,-1593.816380,-765.245731,-1512.930755,-33.684251,-1552.952381,-7.217053,-1199.415063,-0.527426,-0.069620,0.056259,-0.341069,-0.272855,1.211674,942,143.737793,1663,253.753662,1874,285.949707,2126,324.401855,-28502,-4349.060059,136,20.751953,-28162,-4297.180176,-28417,-4336.090088
50ml,VET6_8chips_raw_stream_20260527_214633.bin,2,4.454967,17.555582,3.336563,-7.170469,-4.274678,-2.150805,-233.739150,-1514.732973,-583.739954,-1141.263141,-1448.212433,-1691.972476,-1577.088212,0.656821,0.587904,0.376934,0.179325,-0.472574,0.314346,0.351878,-0.056519,0.241574,1.514065,0.342475,0.323905,-1592.612752,-765.293430,-1512.737038,-34.953012,-1553.033054,-9.064647,-1199.099179,0.472574,0.430380,0.222925,1.158931,1.227145,0.711674,935,142.669678,1673,255.279541,1880,286.865234,2125,324.249268,-28505,-4349.517822,140,21.362305,-28161,-4297.027588,-28418,-4336.242676
50ml,VET6_8chips_raw_stream_20260527_214633.bin,3,3.658671,15.851878,0.632859,-8.472938,-4.972209,-1.045867,-235.376330,-1517.313254,-581.089867,-1137.994380,-1454.597393,-1688.886018,-1583.600847,-0.009845,-0.745429,-0.289733,-0.487342,-0.805907,-1.018987,0.450643,0.344715,-0.159660,0.810361,0.546179,-0.781033,-1589.399815,-764.845153,-1515.002745,-34.837393,-1556.580253,-7.079373,-1200.323006,-1.860759,-1.236287,-0.110408,0.658931,0.227145,-0.788326,940,143.432617,1674,255.432129,1880,286.865234,2129,324.859619,-28502,-4349.060059,141,21.514893,-28157,-4296.417236,-28415,-4335.784912
50ml,VET6_8chips_raw_stream_20260527_214633.bin,4,4.856201,17.654347,1.725452,-6.868000,-4.577147,-1.848336,-237.723424,-1516.028476,-579.977301,-1144.066369,-1447.836257,-1688.403505,-1577.792183,-0.343179,-0.412096,-0.289733,0.512658,0.194093,0.981013,-0.549357,-0.655285,0.247747,-0.393343,0.249883,-0.379799,-1593.320404,-765.478810,-1512.352658,-35.874914,-1552.119513,-8.132857,-1198.507121,0.472574,0.430380,-0.777075,0.825598,0.560478,-0.288326,937,142.974854,1675,255.584717,1876,286.254883,2126,324.401855,-28503,-4349.212646,150,22.888184,-28163,-4297.332764,-28417,-4336.090088
50ml,VET6_8chips_raw_stream_20260527_214633.bin,5,3.350029,17.660520,2.429156,-7.269235,-4.675913,-2.249570,-238.242173,-1511.370786,-582.283584,-1145.725619,-1449.190029,-1697.362853,-1575.516009,0.490155,0.754571,-0.123066,-0.154008,0.360759,-0.685654,-0.055530,1.350888,-0.554722,-0.492108,-0.151352,-0.077330,-1592.503521,-763.653988,-1510.508853,-35.490534,-1553.788774,-6.921182,-1199.211092,-0.027426,0.430380,-0.277075,-1.007736,-0.106188,0.878340,934,142.517090,1667,254.364014,1869,285.186768,2127,324.554443,-28495,-4347.991943,141,21.514893,-28159,-4296.722412,-28410,-4335.021973
50ml,VET6_8chips_raw_stream_20260527_214633.bin,6,4.356201,17.154347,1.731625,-7.874173,-4.070975,-2.453274,-241.949824,-1510.689430,-585.246062,-1144.534956,-1451.327710,-1697.877078,-1576.700125,0.490155,0.754571,0.210267,0.012658,-0.805907,-0.518987,0.049409,0.245950,-0.758426,0.909126,0.947414,0.922670,-1597.665236,-764.857616,-1511.549429,-36.106153,-1551.492902,-7.735802,-1198.323006,-0.360759,-0.236287,0.056259,-0.174402,0.060478,-0.288326,934,142.517090,1662,253.601074,1880,286.865234,2127,324.554443,-28507,-4349.822998,138,21.057129,-28165,-4297.637939,-28416,-4335.937500
50ml,VET6_8chips_raw_stream_20260527_214633.bin,7,4.053732,17.456816,2.836563,-6.966766,-4.978382,-1.545867,-244.044330,-1511.701893,-588.167965,-1144.609999,-1451.503781,-1695.601717,-1576.404096,0.323488,0.421238,-0.456399,0.179325,-0.472574,-1.018987,1.154347,0.141012,0.648982,0.007892,0.348648,0.422670,-1596.443359,-760.287645,-1513.702570,-34.221773,-1550.619012,-7.389970,-1194.770659,-0.360759,-0.236287,-0.443741,0.158931,0.727145,0.045007,938,143.127441,1676,255.737305,1877,286.407471,2127,324.554443,-28496,-4348.144531,134,20.446777,-28156,-4296.264648,-28409,-4334.869385
50ml,VET6_8chips_raw_stream_20260527_214633.bin,8,5.362374,16.648174,2.237798,-8.170469,-5.274678,-2.348336,-247.028604,-1514.015645,-583.520931,-1148.681989,-1450.870493,-1693.185152,-1577.608067,-0.843179,-0.412096,0.376934,0.679325,0.527426,-0.518987,-0.549357,-0.655285,0.550216,-1.597046,-0.046414,0.422670,-1596.962108,-762.326404,-1515.661994,-33.568632,-1552.648463,-7.978189,-1196.934919,-0.194093,-0.402954,0.222925,-0.007736,-0.106188,-0.121660,944,144.042969,1675,255.584717,1875,286.102295,2126,324.401855,-28501,-4348.907471,149,22.735596,-28163,-4297.332764,-28415,-4335.784912
50ml,VET6_8chips_raw_stream_20260527_214633.bin,9,4.257436,16.753112,1.435328,-9.269235,-6.675913,-2.243397,-248.168546,-1515.059296,-585.174073,-1142.031901,-1455.129867,-1691.715363,-1581.844529,-0.676512,-0.578762,0.043601,0.179325,1.027426,0.981013,-0.351826,0.147184,0.550216,-0.689639,-0.953821,-1.879799,-1594.142964,-762.359378,-1509.549429,-33.684251,-1550.134606,-8.739325,-1196.546832,-0.194093,0.097046,-0.443741,0.158931,0.227145,-0.288326,934,142.517090,1673,255.279541,1878,286.560059,2116,322.875977,-28502,-4349.060059,132,20.141602,-28162,-4297.180176,-28413,-4335.479736
50ml,VET6_8chips_raw_stream_20260527_214633.bin,10,4.757436,17.253112,3.040267,-7.868000,-5.577147,-1.243397,-248.876198,-1514.808493,-585.020931,-1150.222565,-1454.715825,-1697.209185,-1580.160414,-0.009845,0.254571,0.376934,0.345992,0.360759,-0.518987,-0.450591,-0.254050,0.346512,0.507892,0.848648,-0.281033,-1593.731183,-763.206972,-1507.780668,-33.953012,-1550.465714,-8.494676,-1197.526977,0.639241,1.263713,-1.610408,-0.507736,-0.106188,0.378340,934,142.517090,1666,254.211426,1880,286.865234,2122,323.791504,-28503,-4349.212646,133,20.294189,-28162,-4297.180176,-28415,-4335.784912
50ml,VET6_8chips_raw_stream_20260527_214633.bin,11,4.158671,16.351878,1.336563,-8.176642,-3.768505,-0.749570,-246.493868,-1515.743807,-584.558453,-1148.028847,-1452.765786,-1693.376317,-1579.680269,-1.009845,-0.745429,-0.123066,-0.487342,-0.805907,-1.685654,0.555582,-0.760223,1.451451,-0.189639,-0.453821,-0.978564,-1596.339914,-763.499320,-1509.974385,-34.106153,-1552.221064,-8.581134,-1198.415063,0.139241,0.263713,0.222925,0.492264,0.393812,-0.288326,949,144.805908,1667,254.364014,1880,286.865234,2118,323.181152,-28497,-4348.297119,146,22.277832,-28158,-4296.569824,-28411,-4335.174561
