Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234454.bin,1,30.973688,17.717978,-20.829115,3.240921,21.798663,0.012654,-0.179063,0.364819,-0.043219,-0.497588,0.328420,1.489906,0.404678,0.163889,0.040278,0.595833,0.104167,-0.056250,-1.136111,-13.165818,-18.375849,-49.664841,-165.967876,-403.117541,-419.857407,1.003024,0.751527,-0.051322,-0.417159,0.113083,0.154471,0.438335,0.184722,0.117361,0.479861,0.049306,0.375694,0.032639,1013,154.571533,1649,251.617432,1892,288.696289,2174,331.726074,-28139,-4293.670654,157,23.956299,-27819,-4244.842529,993,151.519775
50ml,VET6_8chips_raw_stream_20260525_234454.bin,2,32.473688,19.217978,-20.730350,4.444624,22.094959,-0.789815,0.475105,0.848332,-0.465121,-0.344446,0.367179,-0.375936,0.904678,0.330556,-0.126389,1.095833,0.937500,0.610417,1.030556,-14.165818,-19.375849,-50.664841,-166.677752,-401.407665,-418.962346,-0.791086,-0.075557,-1.051322,-0.148398,0.304248,0.306876,0.234364,0.184722,0.617361,-0.353472,1.049306,0.875694,0.032639,1021,155.792236,1667,254.364014,1889,288.238525,2180,332.641602,-28141,-4293.975830,174,26.550293,-27822,-4245.300293,995,151.824951
50ml,VET6_8chips_raw_stream_20260525_234454.bin,3,31.374923,17.816744,-22.335288,3.537217,23.002366,-1.295988,1.925644,-0.653430,0.919259,-0.691305,1.208988,0.021119,0.476880,-1.336111,-0.959722,-1.070833,-1.395833,-1.056250,-1.302778,-14.067052,-18.974614,-49.263606,-165.375283,-400.710134,-418.462346,-0.035735,-0.717261,0.564298,-0.110877,0.701303,-0.433749,-0.061665,0.351389,0.950694,-0.186806,-0.284028,-0.790972,-1.634028,1005,153.350830,1661,253.448486,1892,288.696289,2168,330.810547,-28138,-4293.518066,159,24.261475,-27817,-4244.537354,985,150.299072
50ml,VET6_8chips_raw_stream_20260525_234454.bin,4,31.973688,18.717978,-22.434053,3.438452,22.601132,-0.191049,-0.232547,-0.501024,-0.080741,-0.075685,1.107804,0.074603,0.312620,0.497222,0.206944,-0.237500,0.604167,0.443750,0.363889,-12.165818,-17.375849,-49.763606,-166.078987,-400.506430,-420.770988,-0.379306,0.560362,0.486200,0.351602,0.232515,0.757416,0.326421,-0.648611,-0.549306,0.146528,-0.450694,-0.124306,-0.134028,1014,154.724121,1662,253.601074,1884,287.475586,2182,332.946777,-28140,-4293.823242,182,27.770996,-27819,-4244.842529,988,150.756836
50ml,VET6_8chips_raw_stream_20260525_234454.bin,5,32.776157,18.915509,-22.532819,3.543390,21.496193,-1.289815,-0.265521,-0.912804,-0.311980,-0.575685,-0.188067,0.021119,-0.503264,-1.169444,-1.126389,1.095833,-0.395833,-0.556250,-0.969444,-12.863349,-18.678318,-49.664841,-166.171579,-402.413837,-421.666049,-0.002762,0.473904,0.217439,1.504743,-0.522836,0.321602,0.030393,-0.315278,0.117361,-0.186806,-0.284028,-0.290972,-0.634028,1019,155.487061,1667,254.364014,1891,288.543701,2177,332.183838,-28142,-4294.128418,170,25.939941,-27819,-4244.842529,976,148.925781
50ml,VET6_8chips_raw_stream_20260525_234454.bin,6,31.473688,18.217978,-21.532819,3.839686,22.699897,-1.394753,0.820937,-0.602207,1.188020,-0.344446,-0.432716,-0.772991,-0.687380,0.163889,0.540278,0.929167,0.270833,0.777083,0.030556,-12.363349,-18.178318,-49.059902,-165.578987,-400.006430,-419.869753,0.605969,0.817474,-0.282561,1.004743,-1.078082,0.169196,-0.357694,0.018056,0.284028,-0.020139,0.382639,0.542361,0.699306,1012,154.418945,1670,254.821777,1883,287.322998,2177,332.183838,-28138,-4293.518066,173,26.397705,-27817,-4244.537354,996,151.977539
50ml,VET6_8chips_raw_stream_20260525_234454.bin,7,32.776157,18.915509,-21.835288,4.345859,21.693724,-1.289815,0.734479,-0.136943,0.572400,-0.075685,0.725475,-0.289478,0.384823,-1.002778,-0.793056,0.095833,0.104167,-0.056250,-0.469444,-12.567052,-17.474614,-49.967310,-166.677752,-401.407665,-419.363580,0.256613,0.679794,1.254961,1.120362,0.146057,0.169196,0.234364,-0.315278,-0.382639,-0.186806,0.215972,0.209028,0.199306,1021,155.792236,1669,254.669189,1898,289.611816,2176,332.031250,-28140,-4293.823242,173,26.397705,-27817,-4244.537354,992,151.367188
50ml,VET6_8chips_raw_stream_20260525_234454.bin,8,32.276157,18.415509,-22.335288,3.642155,21.897428,-0.789815,0.059801,0.603683,0.841161,0.155554,-0.068635,0.471658,0.200707,0.163889,0.540278,0.262500,0.104167,-0.056250,0.197222,-13.165818,-18.375849,-49.566075,-165.967876,-403.117541,-421.863580,-1.570471,0.837985,0.601820,0.814080,0.543112,1.584499,0.642306,0.018056,-0.715972,0.813194,0.049306,0.375694,0.699306,1012,154.418945,1659,253.143311,1904,290.527344,2175,331.878662,-28139,-4293.670654,166,25.329590,-27818,-4244.689941,996,151.977539
50ml,VET6_8chips_raw_stream_20260525_234454.bin,9,31.868750,19.822917,-20.934053,2.839686,21.699897,-1.191049,0.734479,-0.190427,0.456781,0.539934,0.155503,0.194035,-0.187380,0.497222,0.706944,0.595833,0.770833,0.777083,0.530556,-13.264583,-18.777083,-50.368544,-165.677752,-400.407665,-421.573457,0.241888,0.473904,-0.051322,0.735982,-0.403404,0.876848,0.030393,0.184722,1.117361,0.479861,0.882639,1.542361,0.199306,1015,154.876709,1663,253.753662,1891,288.543701,2182,332.946777,-28140,-4293.823242,177,27.008057,-27822,-4245.300293,996,151.977539
50ml,VET6_8chips_raw_stream_20260525_234454.bin,10,31.566281,20.125386,-22.137757,3.339686,22.199897,0.111420,-0.716060,-0.501024,-0.580741,0.077456,0.764234,0.194035,0.292765,-0.502778,-0.293056,1.095833,0.770833,0.777083,-0.469444,-13.264583,-18.777083,-49.961137,-167.072814,-403.012603,-422.166049,-0.226900,-1.472612,0.986200,-1.532779,-0.146292,-0.415501,-0.857694,-0.481944,-0.215972,-0.686806,-0.617361,0.042361,-0.634028,1016,155.029297,1666,254.211426,1898,289.611816,2172,331.420898,-28145,-4294.586182,174,26.550293,-27824,-4245.605469,988,150.756836
