Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-7,5,1,-1,-7,4,-8,3,4,-2,-6,4,-7,2,2,-2,-6,4,-6,-34,3,-2,-5,4,-7,3,3,1,-8,2,-7,1,0,0,-7,4,-2
1,-7,2,3,-1,-7,2,-7,3,3,0,-6,5,-8,5,6,-2,-7,3,-6,-32,1,-2,-9,2,-7,4,1,-1,-6,2,-6,5,3,-2,-6,1,-2
2,-6,2,3,-1,-8,4,-7,2,-1,-2,-7,5,-7,3,1,-2,-5,1,-5,-33,3,0,-7,2,-5,3,1,-2,-5,5,-6,3,3,0,-5,4,-2
3,-6,3,2,-2,-7,3,-5,3,1,-2,-9,4,-8,3,3,-3,-6,2,-7,-35,0,1,-7,3,-7,1,3,-1,-6,4,-7,3,3,-1,-9,1,-2
4,-8,3,2,0,-8,2,-7,4,0,-1,-6,3,-5,3,2,-2,-5,3,-7,-32,3,-1,-4,3,-6,3,3,0,-6,4,-5,4,0,-2,-7,5,-2
5,-6,0,0,1,-9,4,-5,2,4,-2,-8,4,-8,3,0,-2,-5,2,-6,-33,2,-2,-8,5,-6,3,1,-2,-8,2,-4,3,0,-1,-8,5,-3
6,-7,4,1,-2,-9,2,-5,3,2,0,-5,2,-5,3,1,0,-6,5,-6,-34,0,-1,-6,2,-4,3,3,1,-6,3,-7,2,2,-1,-5,4,-3
7,-5,3,0,1,-6,2,-8,3,2,-1,-7,2,-7,3,3,-1,-6,4,-4,-33,1,-1,-6,1,-6,3,1,-2,-7,4,-6,5,3,1,-6,2,-1
8,-6,3,3,-1,-7,3,-6,4,2,-2,-6,6,-7,4,0,1,-8,4,-9,-35,3,1,-7,3,-7,5,3,-1,-6,3,-8,3,1,0,-7,2,-1
9,-7,4,0,-2,-9,3,-9,3,0,0,-6,4,-5,3,3,1,-8,4,-7,-34,1,-2,-8,3,-5,4,0,0,-9,4,-5,2,1,0,-6,4,0
10,-5,4,3,0,-6,3,-7,5,0,0,-8,5,-8,3,0,-3,-7,4,-6,-35,1,-1,-6,2,-7,1,0,-2,-6,1,-5,4,0,-1,-7,4,-2
11,-6,4,0,-3,-6,4,-6,4,1,3,-7,5,-7,3,3,-1,-4,4,-7,-33,3,0,-7,2,-7,2,2,1,-6,2,-6,3,2,-1,-6,4,0
12,-7,3,3,-2,-9,2,-7,3,1,-3,-6,4,-6,3,0,0,-7,4,-6,-35,-3,0,-5,2,-6,2,3,-2,-7,6,-7,2,3,0,-9,4,-2
13,-6,4,0,0,-6,4,-6,2,3,1,-7,4,-7,4,0,0,-6,5,-5,-35,3,0,-7,4,-7,3,1,0,-7,2,-8,2,-1,-2,-7,3,-1
14,-7,5,0,1,-6,3,-7,3,2,1,-5,4,-7,3,0,1,-7,5,-7,-33,1,-1,-6,3,-7,4,0,-1,-7,5,-7,2,0,1,-6,1,-1
15,-7,3,4,1,-6,4,-6,1,2,0,-9,4,-5,5,3,0,-6,5,-7,-32,1,-2,-7,5,-7,3,1,1,-8,4,-6,4,2,0,-6,4,0
16,-6,1,3,-2,-6,3,-5,3,0,0,-7,4,-7,3,2,-2,-7,1,-4,-36,3,-2,-7,5,-5,6,1,0,-7,4,-7,2,0,-2,-7,4,-2
17,-6,3,4,-1,-6,4,-7,2,0,-1,-5,1,-7,3,0,-2,-7,5,-4,-32,1,-1,-6,5,-7,2,2,-1,-6,1,-7,1,0,-1,-7,4,-1
18,-7,3,0,0,-6,5,-7,3,2,-1,-9,5,-9,2,1,-3,-7,4,-7,-37,1,0,-8,4,-4,2,0,-2,-8,4,-7,3,3,0,-6,1,-2
19,-7,3,2,-4,-8,4,-5,4,2,1,-6,3,-4,3,3,1,-6,4,-7,-34,3,-1,-4,3,-8,3,0,0,-6,1,-6,4,2,-2,-5,5,-1
20,-5,3,1,1,-6,4,-9,0,3,-3,-7,3,-8,4,-1,-3,-7,4,-7,-33,3,-1,-4,3,-5,2,0,-1,-7,4,-8,2,0,0,-9,4,-2
21,-5,2,0,-2,-6,3,-5,4,0,1,-7,3,-7,4,0,-1,-6,4,-7,-36,2,-1,-8,2,-7,2,1,0,-7,4,-6,4,3,-1,-7,4,-2
