Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-5,3,1,1,-4,2,-7,6,1,0,-9,4,-5,2,3,-2,-7,2,-8,-30,3,-1,-7,4,-7,2,0,-3,-6,4,-7,3,1,-1,-6,3,-2
1,-7,1,2,-1,-6,4,-7,3,2,-2,-6,4,-6,5,1,0,-5,5,-9,-30,0,1,-6,3,-7,4,0,1,-6,1,-6,3,1,-2,-6,4,0
2,-8,3,0,0,-8,3,-7,3,1,-2,-7,1,-6,3,4,-2,-7,4,-6,-29,1,0,-6,3,-7,3,0,-2,-6,4,-7,2,3,-2,-6,2,0
3,-7,4,0,-2,-6,4,-5,4,3,-2,-9,3,-7,4,0,0,-8,1,-7,-31,3,-1,-6,5,-5,3,2,1,-7,4,-7,3,0,-2,-7,3,-1
4,-6,1,0,-1,-9,2,-5,3,0,0,-8,4,-6,4,3,-2,-6,4,-7,-31,0,0,-6,4,-6,3,0,0,-8,3,-6,3,3,0,-5,4,1
5,-4,4,2,-2,-5,4,-9,2,0,-4,-8,3,-6,4,0,-1,-7,4,-6,-29,2,0,-6,4,-6,4,1,-1,-5,1,-8,0,1,-2,-9,3,-2
6,-5,4,0,-1,-6,5,-5,5,2,1,-6,4,-9,4,0,-1,-8,2,-7,-32,2,1,-7,2,-4,4,0,0,-4,4,-5,1,3,-2,-6,4,-2
7,-7,2,-2,-2,-7,4,-6,4,2,-2,-3,3,-4,5,0,2,-5,4,-6,-31,3,0,-6,1,-7,2,2,-2,-6,2,-6,4,1,-2,-6,3,-1
8,-5,4,3,0,-6,5,-8,3,2,0,-10,2,-10,3,1,-2,-9,4,-5,-26,3,-1,-8,4,-7,2,0,0,-6,5,-7,3,3,-1,-6,4,-1
9,-5,3,0,0,-6,1,-5,5,2,0,-6,4,-7,3,1,-2,-6,5,-7,-29,2,0,-7,4,-6,3,3,-1,-7,5,-5,3,5,0,-6,4,0
10,-5,3,1,-2,-8,4,-7,3,3,-1,-6,3,-8,3,3,-2,-6,4,-7,-29,2,1,-6,3,-7,3,-2,-1,-6,2,-7,3,3,-1,-7,4,-2
11,-6,3,3,0,-8,4,-7,5,0,1,-7,4,-8,3,-2,-2,-6,4,-5,-31,3,-1,-7,4,-7,3,1,-1,-8,7,-7,4,0,-2,-8,1,0
12,-8,3,4,-1,-5,4,-6,4,1,0,-5,4,-7,1,2,-2,-7,1,-6,-29,3,0,-6,1,-7,4,0,0,-8,2,-7,5,3,-1,-6,3,-2
13,-7,3,3,1,-7,4,-7,5,0,0,-8,5,-6,4,1,-1,-6,3,-7,-30,0,0,-7,4,-7,5,0,-2,-7,4,-7,4,0,0,-7,3,-2
14,-7,2,0,0,-7,0,-5,3,2,-1,-7,4,-6,5,1,-2,-7,5,-8,-27,3,-2,-6,4,-9,3,1,0,-6,4,-8,3,3,-2,-8,3,-1
15,-7,1,2,1,-6,4,-7,2,0,-2,-6,2,-6,4,2,-2,-7,4,-6,-29,3,-1,-8,5,-6,3,3,0,-6,2,-5,4,2,0,-6,2,-1
