Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-2807,3
5.00,-2808,3
10.00,-2805,2
15.00,-2801,4
20.00,-2804,4
25.00,-2800,5
30.00,-2806,3
35.00,-2807,1
40.00,-2809,3
45.00,-2811,2
50.00,-2802,3
55.00,-2813,2
60.00,-2815,2
65.00,-2807,2
70.00,-2804,3
75.00,-2801,3
80.00,-2808,5
85.00,-2802,2
90.00,-2804,4
95.00,-2802,2
100.00,-2804,2
105.00,-2802,5
110.00,-2801,3
115.00,-2798,3
120.00,-2800,1
125.00,-2795,2
130.00,-2801,2
135.00,-2799,3
140.00,-2805,4
145.00,-2795,2
150.00,-2801,2
155.00,-2804,3
160.00,-2807,2
165.00,-2807,2
170.00,-2804,5
175.00,-2799,3
180.00,-2807,4
185.00,-2801,2
190.00,-2804,2
195.00,-2810,0
200.00,-2810,3
205.00,-2803,2
210.00,-2810,5
215.00,-2804,2
220.00,-2801,2
225.00,-2799,3
230.00,-2798,2
235.00,-2807,4
240.00,-2799,4
245.00,-2804,2
250.00,-2799,2
255.00,-2800,2
260.00,-2807,3
265.00,-2807,4
270.00,-2799,1
275.00,-2803,2
280.00,-2803,4
285.00,-2804,3
290.00,-2813,2
295.00,-2813,3
300.00,-2809,4
305.00,-2809,2
310.00,-2813,2
315.00,-2816,4
320.00,-2810,2
325.00,-2807,5
330.00,-2801,5
335.00,-2802,3
340.00,-2813,3
345.00,-2804,3
350.00,-2801,4
355.00,-2808,2
360.00,-2807,5
365.00,-2804,1
370.00,-2814,4
375.00,-2810,2
380.00,-2804,2
385.00,-2811,2
390.00,-2800,4
395.00,-2804,3
400.00,-2798,5
405.00,-2797,2
410.00,-2798,3
415.00,-2803,2
420.00,-2799,2
425.00,-2801,3
430.00,-2804,4
435.00,-2809,3
440.00,-2805,6
445.00,-2802,2
450.00,-2799,3
455.00,-2801,1
460.00,-2800,3
465.00,-2791,1
470.00,-2802,1
475.00,-2802,4
480.00,-2810,5
485.00,-2795,2
490.00,-2801,2
495.00,-2797,4
500.00,-2813,4
505.00,-2810,3
510.00,-2807,2
515.00,-2792,2
520.00,-2800,3
525.00,-2797,5
530.00,-2797,2
535.00,-2795,2
540.00,-2808,1
545.00,-2802,3
550.00,-2813,3
555.00,-2808,3
560.00,-2810,2
565.00,-2802,3
