Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,1,4
5.00,2,3
10.00,-1,5
15.00,-6,5
20.00,-7,5
25.00,-6,2
30.00,-5,1
35.00,0,3
40.00,-5,3
45.00,-4,3
50.00,-5,0
55.00,-6,2
60.00,-2,5
65.00,-2,5
70.00,-8,4
75.00,1,3
80.00,-5,4
85.00,-9,5
90.00,-1,2
95.00,-5,5
100.00,-4,5
105.00,-2,4
110.00,-5,3
115.00,1,5
120.00,-4,3
125.00,-3,5
130.00,-5,2
135.00,-4,2
140.00,1,3
145.00,-1,5
150.00,-8,2
155.00,-3,2
160.00,-3,4
165.00,-4,2
170.00,-9,3
175.00,-2,5
180.00,-7,2
185.00,-11,3
190.00,-8,6
195.00,-5,2
200.00,0,3
205.00,-4,3
210.00,-4,5
215.00,1,5
220.00,-1,5
225.00,2,4
230.00,-5,5
235.00,-3,2
240.00,-3,4
245.00,-5,4
250.00,-5,5
255.00,0,4
260.00,-7,4
265.00,-9,4
270.00,-2,7
275.00,-3,2
280.00,-1,5
285.00,-5,4
290.00,-5,2
295.00,-1,2
300.00,-1,3
305.00,-7,4
310.00,-3,4
315.00,-8,5
320.00,1,2
325.00,-2,5
330.00,-1,5
335.00,-4,5
340.00,-3,2
345.00,-3,4
350.00,-2,4
355.00,-5,4
360.00,-3,3
365.00,-1,1
370.00,-10,4
375.00,-1,5
380.00,-3,4
385.00,-4,2
390.00,5,2
395.00,-7,4
400.00,1,3
405.00,-1,7
410.00,-3,4
415.00,-5,1
420.00,-5,1
425.00,-4,4
430.00,-5,2
435.00,-2,4
440.00,0,5
445.00,-4,3
450.00,-4,2
455.00,-6,5
460.00,-1,3
465.00,-5,2
470.00,-5,2
475.00,2,3
480.00,1,4
485.00,-3,3
490.00,-6,4
495.00,-3,4
500.00,-7,2
505.00,-1,3
510.00,2,6
515.00,-5,2
520.00,-1,4
525.00,2,5
530.00,-5,2
535.00,-5,2
540.00,-3,5
545.00,-4,3
550.00,-2,3
555.00,-3,2
560.00,-3,4
565.00,-5,4
570.00,3,5
575.00,-3,3
580.00,-8,4
585.00,0,2
590.00,-5,3
595.00,-7,6
600.00,-1,2
605.00,-3,2
610.00,0,2
615.00,-4,4
620.00,-1,2
625.00,-2,5
630.00,-6,3
635.00,-1,3
640.00,-3,5
645.00,-2,5
650.00,-2,2
655.00,0,4
660.00,-7,5
665.00,-4,5
670.00,-4,4
675.00,-6,5
680.00,-2,4
685.00,-3,4
690.00,-3,5
695.00,-5,3
700.00,1,5
705.00,-2,2
710.00,-6,3
715.00,-4,4
720.00,3,2
725.00,-1,5
730.00,-6,6
735.00,-5,3
740.00,-2,-22016
745.00,-3,2
750.00,-5,5
755.00,-2,4
760.00,-3,3
765.00,0,2
770.00,-5,2
775.00,-3,4
780.00,-4,5
785.00,3,2
790.00,-4,4
795.00,3,4
800.00,-2,2
805.00,-5,4
810.00,-6,4
815.00,-3,5
820.00,-5,4
825.00,0,5
830.00,-4,2
835.00,-3,4
840.00,-7,3
845.00,-3,3
850.00,1,4
855.00,-4,6
860.00,-3,4
865.00,-1,1
870.00,-3,4
875.00,0,4
880.00,-7,3
885.00,1,4
890.00,-3,5
895.00,3,6
900.00,-3,4
905.00,-6,5
910.00,-3,1
915.00,-3,5
920.00,-2,5
925.00,3,5
930.00,-6,5
935.00,2,5
940.00,-3,5
945.00,-4,4
950.00,-4,2
955.00,-2,5
960.00,-3,4
965.00,1,4
970.00,-4,2
975.00,-8,3
980.00,-5,3
985.00,-3,4
990.00,-9,4
995.00,-6,5
1000.00,-3,6
1005.00,-3,4
1010.00,0,5
1015.00,-4,3
1020.00,-8,1
1025.00,-5,4
1030.00,-7,5
1035.00,1,5
1040.00,-8,3
1045.00,-3,5
1050.00,-4,6
1055.00,-5,5
1060.00,-8,3
1065.00,-5,3
1070.00,0,5
1075.00,2,4
1080.00,1,5
1085.00,2,5
1090.00,-3,3
1095.00,-7,5
1100.00,-9,2
1105.00,0,5
1110.00,-7,3
1115.00,0,4
1120.00,3,2
1125.00,-4,4
1130.00,-4,3
1135.00,-9,5
1140.00,-3,2
1145.00,0,5
1150.00,-1,4
1155.00,-9,4
1160.00,-5,5
1165.00,-6,2
1170.00,-5,3
1175.00,-7,2
1180.00,-9,4
1185.00,-7,5
1190.00,-4,3
1195.00,3,2
1200.00,-12,3
1205.00,-1,5
1210.00,-9,6
1215.00,-1,2
1220.00,0,2
1225.00,-1,3
1230.00,-1,1
1235.00,0,3
1240.00,-5,5
1245.00,-2,4
1250.00,-5,3
1255.00,-7,5
1260.00,-5,4
1265.00,-3,4
1270.00,0,5
1275.00,-1,2
1280.00,-3,3
1285.00,1,4
1290.00,-5,5
1295.00,-4,5
1300.00,-3,4
1305.00,-5,5
1310.00,-4,3
1315.00,-5,5
1320.00,-5,2
1325.00,0,5
1330.00,-5,6
1335.00,0,4
1340.00,-3,5
1345.00,-3,3
1350.00,-3,3
1355.00,-5,3
1360.00,-4,3
1365.00,-3,2
1370.00,-2,4
1375.00,-5,3
1380.00,-4,4
1385.00,-3,4
1390.00,-2,4
1395.00,-6,3
1400.00,-5,5
1405.00,-3,4
1410.00,-3,3
1415.00,-3,1
1420.00,-2,5
1425.00,1,5
1430.00,0,2
1435.00,-5,5
1440.00,-7,5
1445.00,-4,5
1450.00,-1,5
1455.00,0,4
1460.00,-6,2
1465.00,0,5
1470.00,-3,5
1475.00,-4,5
1480.00,-5,2
1485.00,-2,5
1490.00,-4,2
1495.00,1,5
1500.00,-8,5
1505.00,0,4
1510.00,-2,2
1515.00,0,5
1520.00,-2,3
1525.00,-4,5
1530.00,1,5
1535.00,-2,4
1540.00,-3,4
1545.00,-6,5
1550.00,-7,3
1555.00,-7,4
1560.00,-6,3
1565.00,-3,3
1570.00,-7,5
1575.00,-3,2
1580.00,-6,4
1585.00,0,2
