Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-7490,2
5.00,-7487,2
10.00,-7502,2
15.00,-7494,1
20.00,-7497,2
25.00,-7490,3
30.00,-7491,4
35.00,-7498,2
40.00,-7509,1
45.00,-7502,2
50.00,-7504,3
55.00,-7499,1
60.00,-7503,3
65.00,-7498,4
70.00,-7490,4
75.00,-7496,3
80.00,-7508,2
85.00,-7502,4
90.00,-7506,2
95.00,-7500,4
100.00,-7498,1
105.00,-7504,3
110.00,-7509,3
115.00,-7497,2
120.00,-7498,3
125.00,-7499,2
130.00,-7500,2
135.00,-7497,2
140.00,-7491,1
145.00,-7490,1
150.00,-7500,2
155.00,-7500,2
160.00,-7496,2
165.00,-7494,2
170.00,-7506,2
175.00,-7503,3
180.00,-7492,3
185.00,-7491,3
190.00,-7488,2
195.00,-7494,3
200.00,-7493,3
205.00,-7490,2
210.00,-7494,2
215.00,-7492,3
220.00,-7493,2
225.00,-7488,2
230.00,-7490,2
235.00,-7492,2
240.00,-7498,3
245.00,-7501,3
250.00,-7502,4
255.00,-7509,4
260.00,-7489,4
265.00,-7500,3
270.00,-7494,2
275.00,-7503,0
280.00,-7497,4
285.00,-7492,2
290.00,-7501,3
295.00,-7501,2
300.00,-7501,2
305.00,-7497,2
310.00,-7505,0
315.00,-7503,5
320.00,-7505,2
325.00,-7493,5
330.00,-7508,2
335.00,-7491,5
340.00,-7499,2
345.00,-7499,2
350.00,-7500,3
355.00,-7501,3
360.00,-7504,5
365.00,-7503,3
370.00,-7503,3
375.00,-7506,1
380.00,-7501,3
385.00,-7505,3
390.00,-7505,2
395.00,-7507,2
400.00,-7512,1
405.00,-7506,2
410.00,-7509,3
415.00,-7503,2
420.00,-7503,2
425.00,-7505,4
430.00,-7506,3
435.00,-7499,2
440.00,-7495,2
445.00,-7499,1
450.00,-7496,2
455.00,-7494,3
460.00,-7503,2
465.00,-7500,5
470.00,-7505,2
475.00,-7503,0
480.00,-7504,2
485.00,-7500,3
490.00,-7503,2
495.00,-7514,2
500.00,-7504,5
505.00,-7500,0
510.00,-7499,5
515.00,-7503,3
520.00,-7500,4
525.00,-7504,2
530.00,-7493,5
535.00,-7487,0
540.00,-7491,3
545.00,-7494,3
550.00,-7485,3
555.00,-7490,2
560.00,-7484,3
565.00,-7485,4
570.00,-7485,2
575.00,-7485,1
580.00,-7494,2
585.00,-7484,4
590.00,-7497,5
595.00,-7489,4
600.00,-7487,3
605.00,-7491,2
610.00,-7487,2
615.00,-7485,3
620.00,-7489,2
625.00,-7485,2
630.00,-7494,2
635.00,-7487,2
640.00,-7488,2
645.00,-7500,4
650.00,-7489,2
655.00,-7488,2
660.00,-7482,1
665.00,-7491,2
670.00,-7482,-1
675.00,-7492,3
680.00,-7493,2
685.00,-7483,2
690.00,-7491,2
695.00,-7498,2
700.00,-7485,4
705.00,-7494,2
710.00,-7502,2
715.00,-7485,1
720.00,-7491,3
725.00,-7494,2
730.00,-7501,2
735.00,-7487,3
740.00,-7486,2
745.00,-7495,2
750.00,-7494,3
755.00,-7484,3
760.00,-7482,2
765.00,-7489,2
770.00,-7482,3
775.00,-7493,3
780.00,-7492,2
785.00,-7481,2
790.00,-7490,3
795.00,-7491,3
800.00,-7485,2
805.00,-7487,2
810.00,-7483,3
815.00,-7482,3
820.00,-7478,2
825.00,-7481,3
830.00,-7485,3
835.00,-7479,3
840.00,-7482,1
845.00,-7481,4
850.00,-7489,2
855.00,-7486,2
860.00,-7476,2
865.00,-7481,2
870.00,-7488,3
875.00,-7478,3
880.00,-7482,2
885.00,-7485,2
890.00,-7483,4
895.00,-7482,2
900.00,-7488,2
905.00,-7483,2
910.00,-7482,0
915.00,-7488,3
920.00,-7483,4
925.00,-7482,2
930.00,-7486,5
935.00,-7482,2
940.00,-7479,3
945.00,-7475,2
950.00,-7481,4
955.00,-7487,2
960.00,-7488,5
965.00,-7488,5
970.00,-7494,2
975.00,-7496,2
980.00,-7495,4
985.00,-7493,2
990.00,-7497,2
995.00,-7496,1
1000.00,-7509,2
1005.00,-7494,2
1010.00,-7494,2
1015.00,-7488,2
1020.00,-7484,5
1025.00,-7494,2
1030.00,-7484,3
1035.00,-7487,2
1040.00,-7488,2
1045.00,-7494,0
1050.00,-7487,0
1055.00,-7486,2
1060.00,-7485,4
1065.00,-7493,2
1070.00,-7483,4
1075.00,-7480,3
1080.00,-7477,2
1085.00,-7488,4
1090.00,-7489,5
1095.00,-7482,3
1100.00,-7484,2
1105.00,-7479,3
1110.00,-7495,3
1115.00,-7483,1
1120.00,-7485,5
1125.00,-7484,2
1130.00,-7482,5
1135.00,-7485,2
1140.00,-7495,3
1145.00,-7495,3
1150.00,-7497,5
1155.00,-7493,0
1160.00,-7497,2
1165.00,-7489,3
1170.00,-7491,2
1175.00,-7489,2
1180.00,-7485,2
1185.00,-7490,3
1190.00,-7489,2
1195.00,-7486,2
1200.00,-7488,3
1205.00,-7479,3
1210.00,-7482,2
1215.00,-7489,2
1220.00,-7497,2
1225.00,-7499,4
1230.00,-7492,2
1235.00,-7495,3
1240.00,-7484,1
1245.00,-7494,5
1250.00,-7485,2
1255.00,-7482,2
1260.00,-7486,3
1265.00,-7488,2
1270.00,-7490,2
1275.00,-7488,3
1280.00,-7487,2
1285.00,-7486,3
1290.00,-7480,2
1295.00,-7485,2
1300.00,-7485,2
1305.00,-7492,2
1310.00,-7491,2
1315.00,-7490,3
1320.00,-7493,2
1325.00,-7489,1
1330.00,-7491,5
1335.00,-7494,2
1340.00,-7486,3
1345.00,-7494,4
1350.00,-7488,3
1355.00,-7494,2
1360.00,-7485,2
1365.00,-7482,3
1370.00,-7485,2
1375.00,-7490,2
1380.00,-7485,2
1385.00,-7478,0
1390.00,-7488,2
1395.00,-7479,2
1400.00,-7474,2
1405.00,-7486,4
1410.00,-7482,2
1415.00,-7486,4
1420.00,-7483,3
1425.00,-7492,1
1430.00,-7484,3
1435.00,-7488,2
1440.00,-7486,3
1445.00,-7476,2
1450.00,-7478,2
1455.00,-7490,3
1460.00,-7491,3
1465.00,-7482,3
1470.00,-7490,3
1475.00,-7489,1
1480.00,-7482,2
1485.00,-7495,5
1490.00,-7493,2
1495.00,-7491,3
1500.00,-7495,3
1505.00,-7485,2
1510.00,-7482,4
1515.00,-7485,2
1520.00,-7480,1
1525.00,-7476,4
1530.00,-7490,2
1535.00,-7486,2
1540.00,-7487,3
1545.00,-7487,3
1550.00,-7482,1
1555.00,-7485,2
1560.00,-7479,2
1565.00,-7487,2
1570.00,-7491,1
1575.00,-7488,2
1580.00,-7480,5
1585.00,-7482,4
1590.00,-7473,2
1595.00,-7482,2
1600.00,-7479,2
1605.00,-7489,0
1610.00,-7477,2
1615.00,-7474,3
1620.00,-7479,1
1625.00,-7473,2
1630.00,-7466,2
1635.00,-7476,2
1640.00,-7473,4
1645.00,-7479,2
1650.00,-7484,1
1655.00,-7476,4
1660.00,-7476,2
1665.00,-7478,1
1670.00,-7483,2
1675.00,-7476,3
1680.00,-7489,1
1685.00,-7483,2
1690.00,-7478,2
1695.00,-7484,2
1700.00,-7488,2
1705.00,-7485,2
1710.00,-7485,3
1715.00,-7483,2
1720.00,-7487,3
1725.00,-7485,4
1730.00,-7479,2
1735.00,-7477,2
1740.00,-7474,3
1745.00,-7485,2
1750.00,-7474,2
1755.00,-7476,2
1760.00,-7483,3
1765.00,-7485,3
1770.00,-7480,3
1775.00,-7479,2
1780.00,-7476,3
1785.00,-7476,4
1790.00,-7479,5
1795.00,-7478,4
1800.00,-7473,2
1805.00,-7486,2
1810.00,-7482,2
1815.00,-7485,5
1820.00,-7471,3
1825.00,-7486,2
1830.00,-7476,2
1835.00,-7478,2
1840.00,-7470,1
1845.00,-7479,1
1850.00,-7483,2
1855.00,-7476,0
1860.00,-7473,2
1865.00,-7474,4
1870.00,-7465,2
1875.00,-7476,4
1880.00,-7480,4
1885.00,-7479,3
1890.00,-7476,5
1895.00,-7479,2
1900.00,-7482,2
1905.00,-7477,2
1910.00,-7479,1
1915.00,-7478,3
1920.00,-7488,2
1925.00,-7479,4
1930.00,-7484,2
1935.00,-7473,3
1940.00,-7480,2
1945.00,-7467,2
1950.00,-7475,2
1955.00,-7479,4
1960.00,-7481,1
1965.00,-7488,4
1970.00,-7484,2
1975.00,-7471,2
1980.00,-7494,2
1985.00,-7484,2
1990.00,-7485,2
1995.00,-7486,3
2000.00,-7486,1
2005.00,-7485,2
2010.00,-7487,4
2015.00,-7483,3
2020.00,-7488,3
2025.00,-7481,2
2030.00,-7479,3
2035.00,-7479,4
2040.00,-7488,3
2045.00,-7494,1
2050.00,-7473,4
2055.00,-7480,2
2060.00,-7482,2
2065.00,-7482,2
2070.00,-7476,3
2075.00,-7478,5
2080.00,-7478,3
2085.00,-7476,3
2090.00,-7475,2
2095.00,-7467,3
2100.00,-7470,3
2105.00,-7478,1
2110.00,-7476,2
