Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-7485,1
5.00,-7481,4
10.00,-7470,2
15.00,-7478,2
20.00,-7476,3
25.00,-7473,4
30.00,-7481,0
35.00,-7468,4
40.00,-7475,4
45.00,-7488,2
50.00,-7494,2
55.00,-7497,2
60.00,-7491,3
65.00,-7484,3
70.00,-7488,4
75.00,-7478,3
80.00,-7482,4
85.00,-7479,4
90.00,-7479,2
95.00,-7481,4
100.00,-7473,2
105.00,-7484,2
110.00,-7479,2
115.00,-7480,4
120.00,-7485,3
125.00,-7484,3
130.00,-7473,2
135.00,-7477,6
140.00,-7480,2
145.00,-7482,1
150.00,-7484,2
155.00,-7484,3
160.00,-7481,2
165.00,-7482,2
170.00,-7475,2
175.00,-7491,3
180.00,-7486,2
185.00,-7484,0
190.00,-7475,2
195.00,-7474,4
200.00,-7479,3
205.00,-7483,3
210.00,-7485,3
215.00,-7479,4
220.00,-7481,5
225.00,-7489,2
230.00,-7494,2
235.00,-7484,3
240.00,-7480,3
245.00,-7477,0
250.00,-7488,3
255.00,-7484,3
260.00,-7479,0
265.00,-7488,2
270.00,-7477,2
275.00,-7488,1
280.00,-7479,4
285.00,-7476,2
290.00,-7488,4
295.00,-7488,2
300.00,-7484,2
305.00,-7480,2
310.00,-7484,2
315.00,-7487,3
320.00,-7477,2
325.00,-7485,2
330.00,-7479,4
335.00,-7484,2
340.00,-7476,3
345.00,-7481,2
350.00,-7473,4
355.00,-7476,2
360.00,-7475,5
365.00,-7482,3
370.00,-7479,2
375.00,-7482,0
380.00,-7475,5
385.00,-7482,4
390.00,-7482,3
395.00,-7484,4
400.00,-7476,4
405.00,-7471,2
410.00,-7476,3
415.00,-7480,3
420.00,-7473,1
425.00,-7484,3
430.00,-7469,4
435.00,-7479,5
440.00,-7483,2
445.00,-7476,4
450.00,-7476,5
455.00,-7484,3
460.00,-7480,1
465.00,-7480,3
470.00,-7476,5
475.00,-7471,3
480.00,-7476,4
485.00,-7477,3
490.00,-7481,4
495.00,-7470,2
500.00,-7476,5
505.00,-7482,3
510.00,-7475,2
515.00,-7476,3
520.00,-7479,5
525.00,-7464,2
530.00,-7475,2
535.00,-7474,2
540.00,-7467,2
545.00,-7460,2
550.00,-7473,2
555.00,-7467,1
560.00,-7473,2
565.00,-7472,2
570.00,-7476,1
575.00,-7469,4
580.00,-7483,3
585.00,-7472,4
590.00,-7470,2
595.00,-7476,4
600.00,-7476,1
605.00,-7476,2
610.00,-7475,3
615.00,-7478,2
620.00,-7479,2
625.00,-7483,2
630.00,-7485,2
635.00,-7485,1
640.00,-7467,3
645.00,-7476,3
650.00,-7476,2
655.00,-7476,4
660.00,-7479,5
665.00,-7484,4
670.00,-7485,2
675.00,-7478,3
680.00,-7479,2
685.00,-7478,3
690.00,-7470,2
695.00,-7473,2
700.00,-7478,2
705.00,-7478,2
710.00,-7482,0
715.00,-7468,3
720.00,-7482,3
725.00,-7479,2
730.00,-7477,2
735.00,-7488,2
740.00,-7485,2
745.00,-7481,2
750.00,-7474,4
755.00,-7472,3
760.00,-7476,1
765.00,-7473,3
770.00,-7483,3
775.00,-7469,3
780.00,-7469,3
785.00,-7471,3
790.00,-7479,4
795.00,-7464,3
800.00,-7470,4
805.00,-7479,2
810.00,-7470,2
815.00,-7466,2
820.00,-7471,5
825.00,-7473,2
830.00,-7470,0
835.00,-7476,4
840.00,-7470,2
845.00,-7471,3
850.00,-7470,3
855.00,-7466,3
860.00,-7471,5
865.00,-7471,2
870.00,-7475,3
875.00,-7467,1
880.00,-7467,2
885.00,-7471,4
890.00,-7473,3
895.00,-7477,2
900.00,-7474,2
905.00,-7469,3
910.00,-7476,3
915.00,-7469,5
920.00,-7483,4
925.00,-7472,2
930.00,-7481,2
935.00,-7483,2
940.00,-7476,2
945.00,-7474,3
950.00,-7470,2
955.00,-7476,3
960.00,-7482,0
965.00,-7478,5
970.00,-7474,3
975.00,-7478,2
980.00,-7473,1
985.00,-7476,3
990.00,-7479,4
995.00,-7476,4
1000.00,-7479,5
1005.00,-7479,5
1010.00,-7476,4
1015.00,-7472,2
1020.00,-7470,3
1025.00,-7475,3
1030.00,-7464,4
1035.00,-7470,2
1040.00,-7469,2
1045.00,-7469,2
1050.00,-7477,3
1055.00,-7483,4
1060.00,-7480,2
1065.00,-7485,3
1070.00,-7485,3
1075.00,-7481,2
1080.00,-7490,2
1085.00,-7482,0
1090.00,-7481,3
1095.00,-7482,1
1100.00,-7490,4
1105.00,-7488,5
1110.00,-7489,2
1115.00,-7485,2
1120.00,-7485,1
1125.00,-7487,5
1130.00,-7483,4
1135.00,-7484,2
1140.00,-7479,4
1145.00,-7482,2
1150.00,-7481,3
1155.00,-7482,1
1160.00,-7475,3
1165.00,-7478,4
1170.00,-7480,3
1175.00,-7489,4
1180.00,-7493,3
1185.00,-7488,2
1190.00,-7482,2
1195.00,-7477,2
1200.00,-7479,2
1205.00,-7488,2
1210.00,-7479,3
1215.00,-7479,4
1220.00,-7476,3
1225.00,-7482,3
1230.00,-7476,5
1235.00,-7477,4
1240.00,-7485,3
1245.00,-7482,3
1250.00,-7479,0
1255.00,-7476,2
1260.00,-7470,2
1265.00,-7482,2
1270.00,-7492,4
1275.00,-7485,2
1280.00,-7490,2
1285.00,-7479,2
1290.00,-7480,1
1295.00,-7482,2
1300.00,-7480,2
1305.00,-7478,2
1310.00,-7472,3
1315.00,-7471,1
1320.00,-7479,3
1325.00,-7479,2
1330.00,-7480,2
1335.00,-7479,2
1340.00,-7473,3
1345.00,-7480,3
1350.00,-7475,4
1355.00,-7473,4
1360.00,-7480,2
1365.00,-7482,3
1370.00,-7481,3
1375.00,-7476,2
1380.00,-7485,3
1385.00,-7481,2
1390.00,-7485,4
1395.00,-7479,4
1400.00,-7482,2
1405.00,-7482,3
1410.00,-7479,0
1415.00,-7482,3
1420.00,-7483,2
1425.00,-7481,4
1430.00,-7484,5
1435.00,-7485,2
1440.00,-7485,2
1445.00,-7483,3
1450.00,-7482,4
1455.00,-7484,2
1460.00,-7487,3
1465.00,-7476,3
1470.00,-7467,3
1475.00,-7477,2
1480.00,-7474,2
1485.00,-7477,2
1490.00,-7468,3
1495.00,-7470,5
1500.00,-7480,1
1505.00,-7474,3
1510.00,-7469,1
1515.00,-7473,3
1520.00,-7479,3
1525.00,-7480,3
1530.00,-7481,1
1535.00,-7475,3
1540.00,-7485,5
1545.00,-7481,2
1550.00,-7476,4
1555.00,-7477,2
1560.00,-7477,3
1565.00,-7479,4
1570.00,-7485,5
1575.00,-7488,3
1580.00,-7488,4
1585.00,-7485,2
1590.00,-7484,2
1595.00,-7488,2
1600.00,-7483,1
1605.00,-7490,3
1610.00,-7480,4
1615.00,-7479,1
1620.00,-7488,2
1625.00,-7486,2
1630.00,-7490,4
1635.00,-7488,6
1640.00,-7494,4
1645.00,-7494,3
1650.00,-7480,2
1655.00,-7489,1
1660.00,-7487,2
1665.00,-7492,2
1670.00,-7488,3
1675.00,-7491,5
1680.00,-7499,3
1685.00,-7489,2
1690.00,-7491,4
1695.00,-7479,2
1700.00,-7487,5
1705.00,-7480,3
1710.00,-7494,2
1715.00,-7487,2
1720.00,-7487,2
1725.00,-7488,2
1730.00,-7494,3
1735.00,-7487,3
1740.00,-7483,5
1745.00,-7487,3
1750.00,-7495,2
1755.00,-7496,2
1760.00,-7491,4
1765.00,-7496,2
1770.00,-7482,2
1775.00,-7480,1
1780.00,-7485,2
1785.00,-7476,4
1790.00,-7486,2
1795.00,-7478,4
1800.00,-7491,5
1805.00,-7487,1
1810.00,-7483,4
1815.00,-7489,3
1820.00,-7482,5
1825.00,-7481,2
1830.00,-7467,4
1835.00,-7483,2
1840.00,-7496,2
1845.00,-7479,5
1850.00,-7489,2
1855.00,-7485,2
1860.00,-7490,0
1865.00,-7480,3
1870.00,-7480,3
1875.00,-7484,3
1880.00,-7485,4
1885.00,-7480,2
1890.00,-7482,4
1895.00,-7488,2
1900.00,-7483,4
1905.00,-7491,2
1910.00,-7491,3
1915.00,-7491,5
1920.00,-7482,3
1925.00,-7490,2
1930.00,-7484,1
1935.00,-7483,2
1940.00,-7488,5
1945.00,-7478,2
1950.00,-7488,4
1955.00,-7489,2
1960.00,-7488,2
1965.00,-7488,4
1970.00,-7485,4
1975.00,-7488,2
1980.00,-7494,2
1985.00,-7491,2
1990.00,-7483,2
1995.00,-7493,2
2000.00,-7487,3
2005.00,-7495,2
2010.00,-7500,2
2015.00,-7493,5
2020.00,-7488,2
2025.00,-7500,4
2030.00,-7493,2
2035.00,-7491,2
2040.00,-7490,3
2045.00,-7485,5
2050.00,-7491,2
2055.00,-7487,2
2060.00,-7491,0
2065.00,-7492,3
2070.00,-7490,4
2075.00,-7481,4
2080.00,-7497,3
2085.00,-7497,4
2090.00,-7489,4
2095.00,-7500,4
2100.00,-7492,1
2105.00,-7485,3
2110.00,-7482,3
2115.00,-7484,2
2120.00,-7494,3
2125.00,-7492,2
2130.00,-7486,2
2135.00,-7490,2
2140.00,-7477,4
2145.00,-7486,2
2150.00,-7486,2
2155.00,-7497,2
2160.00,-7494,4
2165.00,-7492,4
2170.00,-7483,2
2175.00,-7485,1
2180.00,-7483,2
2185.00,-7493,3
2190.00,-7491,3
2195.00,-7488,3
2200.00,-7491,5
2205.00,-7499,3
2210.00,-7489,2
2215.00,-7491,4
2220.00,-7486,5
2225.00,-7487,4
2230.00,-7479,2
2235.00,-7492,3
2240.00,-7491,4
2245.00,-7497,3
2250.00,-7494,2
2255.00,-7491,2
2260.00,-7484,3
2265.00,-7485,3
2270.00,-7486,3
2275.00,-7480,1
2280.00,-7486,3
2285.00,-7488,2
2290.00,-7486,5
2295.00,-7494,2
2300.00,-7480,0
2305.00,-7478,2
2310.00,-7488,4
2315.00,-7493,1
2320.00,-7487,3
2325.00,-7488,2
2330.00,-7488,3
2335.00,-7486,3
2340.00,-7489,2
2345.00,-7491,2
2350.00,-7486,1
2355.00,-7485,3
2360.00,-7477,5
2365.00,-7486,2
2370.00,-7479,2
2375.00,-7485,3
2380.00,-7488,2
2385.00,-7486,3
2390.00,-7488,3
2395.00,-7488,4
2400.00,-7500,2
2405.00,-7492,2
2410.00,-7489,2
2415.00,-7503,6
2420.00,-7488,5
2425.00,-7497,3
2430.00,-7486,1
2435.00,-7500,3
2440.00,-7494,2
2445.00,-7498,3
2450.00,-7488,2
2455.00,-7489,4
2460.00,-7498,2
2465.00,-7498,3
2470.00,-7497,3
2475.00,-7493,4
2480.00,-7488,0
2485.00,-7484,2
2490.00,-7485,2
2495.00,-7498,4
2500.00,-7497,2
2505.00,-7485,2
2510.00,-7490,4
2515.00,-7489,2
2520.00,-7493,3
2525.00,-7488,4
2530.00,-7488,1
2535.00,-7488,2
2540.00,-7490,4
2545.00,-7491,2
2550.00,-7485,2
2555.00,-7477,2
2560.00,-7482,4
2565.00,-7491,2
2570.00,-7487,1
2575.00,-7488,3
2580.00,-7484,0
2585.00,-7482,5
2590.00,-7497,4
2595.00,-7494,2
2600.00,-7490,4
2605.00,-7488,3
2610.00,-7486,3
2615.00,-7486,5
