Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-3557,3
5.00,-3564,4
10.00,-3557,3
15.00,-3565,3
20.00,-3560,4
25.00,-3558,3
30.00,-3552,2
35.00,-3549,2
40.00,-3566,2
45.00,-3564,3
50.00,-3557,2
55.00,-3562,3
60.00,-3564,4
65.00,-3557,2
70.00,-3561,5
75.00,-3561,3
80.00,-3555,3
85.00,-3561,2
90.00,-3558,3
95.00,-3558,3
100.00,-3562,5
105.00,-3556,5
110.00,-3561,3
115.00,-3556,3
120.00,-3549,5
125.00,-3555,4
130.00,-3541,5
135.00,-3547,4
140.00,-3549,1
145.00,-3552,2
150.00,-3555,3
155.00,-3558,3
160.00,-3556,6
165.00,-3554,4
170.00,-3555,2
175.00,-3557,5
180.00,-3546,5
185.00,-3550,3
190.00,-3552,2
195.00,-3560,4
200.00,-3548,5
205.00,-3543,5
210.00,-3550,4
215.00,-3553,4
220.00,-3540,3
225.00,-3550,2
230.00,-3548,2
235.00,-3550,3
240.00,-3551,4
245.00,-3550,4
250.00,-3548,2
255.00,-3555,3
260.00,-3556,2
265.00,-3565,2
270.00,-3550,5
275.00,-3551,4
280.00,-3563,3
285.00,-3564,3
290.00,-3559,4
295.00,-3561,2
300.00,-3571,2
305.00,-3556,5
310.00,-3551,4
315.00,-3555,4
320.00,-3553,3
325.00,-3552,4
330.00,-3552,4
335.00,-3556,2
340.00,-3543,5
345.00,-3541,1
350.00,-3544,5
355.00,-3540,4
360.00,-3542,2
365.00,-3543,5
370.00,-3538,3
375.00,-3539,3
380.00,-3532,2
385.00,-3535,2
390.00,-3543,4
395.00,-3546,4
400.00,-3531,4
405.00,-3548,6
410.00,-3542,2
415.00,-3537,2
420.00,-3545,4
425.00,-3568,4
430.00,-3557,2
435.00,-3560,4
440.00,-3552,3
445.00,-3561,2
450.00,-3544,2
455.00,-3549,2
460.00,-3551,5
465.00,-3545,5
470.00,-3554,2
475.00,-3559,2
480.00,-3559,3
485.00,-3552,2
490.00,-3558,2
495.00,-3555,2
500.00,-3565,1
505.00,-3556,2
510.00,-3545,2
515.00,-3561,3
520.00,-3552,3
525.00,-3551,3
530.00,-3562,2
535.00,-3568,4
540.00,-3552,2
545.00,-3555,3
550.00,-3563,3
555.00,-3544,4
560.00,-3544,6
565.00,-3548,4
570.00,-3554,2
575.00,-3550,1
580.00,-3557,4
585.00,-3556,3
590.00,-3557,5
595.00,-3558,4
600.00,-3567,5
605.00,-3559,5
610.00,-3555,2
615.00,-3551,5
620.00,-3555,3
625.00,-3546,4
630.00,-3554,3
635.00,-3560,3
640.00,-3553,3
645.00,-3559,2
650.00,-3553,5
655.00,-3567,2
660.00,-3551,3
665.00,-3558,6
670.00,-3554,4
675.00,-3553,4
680.00,-3551,2
685.00,-3553,4
690.00,-3570,3
695.00,-3560,2
700.00,-3562,4
705.00,-3566,4
710.00,-3565,3
715.00,-3557,3
720.00,-3554,3
725.00,-3555,3
730.00,-3548,4
735.00,-3564,2
740.00,-3556,2
745.00,-3552,3
750.00,-3546,3
755.00,-3554,1
760.00,-3551,3
765.00,-3556,5
770.00,-3549,3
775.00,-3563,4
780.00,-3558,6
785.00,-3555,3
790.00,-3561,2
795.00,-3551,2
800.00,-3560,5
805.00,-3563,2
810.00,-3566,2
815.00,-3572,2
820.00,-3560,2
825.00,-3559,3
830.00,-3559,3
835.00,-3556,3
840.00,-3558,3
845.00,-3565,2
850.00,-3569,5
855.00,-3565,4
860.00,-3571,3
865.00,-3558,5
870.00,-3557,2
875.00,-3561,2
880.00,-3557,4
885.00,-3558,3
890.00,-3563,2
895.00,-3559,2
900.00,-3561,2
905.00,-3556,3
910.00,-3556,4
915.00,-3553,3
920.00,-3556,2
925.00,-3549,3
930.00,-3552,2
935.00,-3549,3
940.00,-3553,3
945.00,-3552,1
950.00,-3549,3
955.00,-3549,3
960.00,-3552,0
965.00,-3548,5
970.00,-3547,3
975.00,-3551,5
980.00,-3550,6
985.00,-3547,4
990.00,-3549,3
995.00,-3543,4
1000.00,-3543,2
1005.00,-3547,4
1010.00,-3538,2
1015.00,-3548,3
1020.00,-3540,2
1025.00,-3546,6
1030.00,-3543,3
1035.00,-3540,1
1040.00,-3556,5
1045.00,-3552,2
1050.00,-3546,2
1055.00,-3558,3
1060.00,-3547,2
1065.00,-3554,2
1070.00,-3557,2
1075.00,-3556,5
1080.00,-3554,3
1085.00,-3554,2
1090.00,-3546,3
1095.00,-3552,4
1100.00,-3559,4
1105.00,-3560,2
1110.00,-3562,3
1115.00,-3555,0
1120.00,-3564,2
1125.00,-3564,4
1130.00,-3555,3
1135.00,-3554,4
1140.00,-3562,2
1145.00,-3561,4
1150.00,-3569,3
1155.00,-3557,4
1160.00,-3562,5
1165.00,-3561,3
1170.00,-3568,2
1175.00,-3568,4
1180.00,-3575,2
1185.00,-3588,3
1190.00,-3587,2
1195.00,-3580,5
1200.00,-3582,2
1205.00,-3572,3
1210.00,-3578,4
1215.00,-3577,3
1220.00,-3568,3
1225.00,-3561,2
1230.00,-3566,3
1235.00,-3570,4
1240.00,-3578,4
1245.00,-3580,3
1250.00,-3570,1
1255.00,-3573,4
1260.00,-3584,4
1265.00,-3585,3
1270.00,-3581,2
1275.00,-3604,2
1280.00,-3597,4
1285.00,-3605,2
1290.00,-3607,5
1295.00,-3606,2
1300.00,-3600,3
1305.00,-3598,4
1310.00,-3604,1
1315.00,-3596,3
1320.00,-3584,2
1325.00,-3592,2
1330.00,-3593,5
1335.00,-3595,4
1340.00,-3595,2
1345.00,-3588,5
1350.00,-3595,4
1355.00,-3602,4
1360.00,-3600,3
1365.00,-3601,4
1370.00,-3616,3
1375.00,-3598,1
1380.00,-3602,3
1385.00,-3593,3
1390.00,-3588,3
1395.00,-3581,2
1400.00,-3587,2
1405.00,-3586,5
1410.00,-3576,2
1415.00,-3569,3
1420.00,-3578,2
1425.00,-3570,2
1430.00,-3570,2
1435.00,-3573,2
1440.00,-3577,3
1445.00,-3565,3
1450.00,-3561,5
1455.00,-3562,3
1460.00,-3558,4
1465.00,-3556,4
1470.00,-3568,1
1475.00,-3571,4
1480.00,-3562,3
1485.00,-3563,2
1490.00,-3556,5
1495.00,-3552,5
1500.00,-3561,2
1505.00,-3547,4
1510.00,-3552,5
1515.00,-3566,2
1520.00,-3564,5
1525.00,-3557,5
1530.00,-3552,5
1535.00,-3557,6
1540.00,-3554,5
1545.00,-3556,2
1550.00,-3568,1
1555.00,-3566,2
1560.00,-3569,2
1565.00,-3577,1
1570.00,-3588,4
1575.00,-3585,3
1580.00,-3576,4
1585.00,-3552,5
1590.00,-3546,5
1595.00,-3559,5
1600.00,-3568,3
1605.00,-3577,2
1610.00,-3560,3
1615.00,-3571,2
1620.00,-3568,2
1625.00,-3564,2
1630.00,-3579,1
1635.00,-3579,2
1640.00,-3578,3
