Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-3552,3
5.00,-3560,4
10.00,-3563,2
15.00,-3562,4
20.00,-3556,4
25.00,-3565,3
30.00,-3554,3
35.00,-3553,2
40.00,-3562,2
45.00,-3555,3
50.00,-3558,2
55.00,-3561,3
60.00,-3561,4
65.00,-3557,2
70.00,-3561,5
75.00,-3562,3
80.00,-3558,3
85.00,-3557,2
90.00,-3561,3
95.00,-3560,3
100.00,-3559,6
105.00,-3554,5
110.00,-3558,3
115.00,-3554,3
120.00,-3551,5
125.00,-3551,4
130.00,-3542,4
135.00,-3552,4
140.00,-3550,2
145.00,-3551,2
150.00,-3551,3
155.00,-3563,3
160.00,-3552,5
165.00,-3550,4
170.00,-3554,2
175.00,-3554,4
180.00,-3552,5
185.00,-3554,3
190.00,-3557,3
195.00,-3558,4
200.00,-3547,5
205.00,-3538,6
210.00,-3548,4
215.00,-3548,3
220.00,-3535,3
225.00,-3548,2
230.00,-3545,2
235.00,-3548,3
240.00,-3549,4
245.00,-3547,4
250.00,-3544,3
255.00,-3554,2
260.00,-3555,2
265.00,-3567,2
270.00,-3553,4
275.00,-3552,4
280.00,-3565,3
285.00,-3561,4
290.00,-3558,4
295.00,-3560,2
300.00,-3578,2
305.00,-3553,5
310.00,-3553,3
315.00,-3549,4
320.00,-3550,3
325.00,-3551,4
330.00,-3553,4
335.00,-3557,3
340.00,-3543,5
345.00,-3538,2
350.00,-3548,5
355.00,-3543,4
360.00,-3541,2
365.00,-3539,5
370.00,-3539,3
375.00,-3537,3
380.00,-3538,2
385.00,-3532,2
390.00,-3540,4
395.00,-3552,4
400.00,-3529,4
405.00,-3549,5
410.00,-3541,2
415.00,-3536,2
420.00,-3552,4
425.00,-3567,4
430.00,-3555,2
435.00,-3556,3
440.00,-3553,3
445.00,-3566,2
450.00,-3546,2
455.00,-3544,2
460.00,-3554,4
465.00,-3550,5
470.00,-3555,2
475.00,-3555,2
480.00,-3556,2
485.00,-3553,2
490.00,-3556,2
495.00,-3554,2
500.00,-3563,2
505.00,-3556,2
510.00,-3545,1
515.00,-3560,3
520.00,-3548,3
525.00,-3553,2
530.00,-3560,2
535.00,-3560,4
540.00,-3551,3
545.00,-3552,3
550.00,-3558,4
555.00,-3549,4
560.00,-3540,6
565.00,-3552,4
570.00,-3551,2
575.00,-3546,1
580.00,-3553,5
585.00,-3553,3
590.00,-3549,5
595.00,-3556,4
600.00,-3563,5
605.00,-3554,5
610.00,-3550,2
615.00,-3551,5
620.00,-3557,3
625.00,-3553,4
630.00,-3550,3
635.00,-3558,3
640.00,-3559,3
645.00,-3553,2
650.00,-3557,5
655.00,-3559,2
660.00,-3544,3
665.00,-3555,6
670.00,-3550,4
675.00,-3553,3
680.00,-3543,3
685.00,-3553,4
690.00,-3564,2
695.00,-3559,2
700.00,-3557,3
705.00,-3564,4
710.00,-3565,3
715.00,-3558,4
720.00,-3554,3
725.00,-3551,5
730.00,-3550,3
735.00,-3557,2
740.00,-3553,2
745.00,-3554,3
750.00,-3544,2
755.00,-3548,1
760.00,-3546,3
765.00,-3552,5
770.00,-3549,3
775.00,-3559,4
780.00,-3556,5
785.00,-3553,2
790.00,-3560,2
795.00,-3554,2
800.00,-3559,5
805.00,-3567,1
810.00,-3564,2
815.00,-3569,2
820.00,-3552,2
825.00,-3553,3
830.00,-3553,3
835.00,-3556,2
840.00,-3553,3
845.00,-3563,2
850.00,-3566,5
855.00,-3563,4
860.00,-3563,3
865.00,-3560,5
870.00,-3557,2
875.00,-3565,2
880.00,-3554,4
885.00,-3556,3
890.00,-3565,2
895.00,-3559,2
900.00,-3560,2
905.00,-3554,3
910.00,-3549,4
915.00,-3552,3
920.00,-3553,2
925.00,-3547,3
930.00,-3555,2
935.00,-3558,3
940.00,-3560,4
945.00,-3553,1
950.00,-3546,3
955.00,-3547,4
960.00,-3554,1
965.00,-3546,5
970.00,-3541,3
975.00,-3544,5
980.00,-3548,5
985.00,-3545,4
990.00,-3546,3
995.00,-3536,4
1000.00,-3543,2
1005.00,-3545,4
1010.00,-3538,2
1015.00,-3543,3
1020.00,-3541,3
1025.00,-3546,6
1030.00,-3546,3
1035.00,-3542,1
1040.00,-3547,4
1045.00,-3554,2
1050.00,-3551,2
1055.00,-3552,3
1060.00,-3549,2
1065.00,-3549,1
1070.00,-3559,2
1075.00,-3559,5
1080.00,-3552,3
1085.00,-3554,2
1090.00,-3551,3
1095.00,-3543,3
1100.00,-3560,4
1105.00,-3557,3
1110.00,-3563,3
1115.00,-3556,2
1120.00,-3562,2
1125.00,-3561,5
1130.00,-3555,3
1135.00,-3554,3
1140.00,-3558,2
1145.00,-3556,3
1150.00,-3565,3
1155.00,-3557,4
1160.00,-3557,5
1165.00,-3557,2
1170.00,-3564,2
1175.00,-3571,3
1180.00,-3574,3
1185.00,-3588,3
1190.00,-3591,2
1195.00,-3577,3
1200.00,-3585,1
1205.00,-3567,3
1210.00,-3576,4
1215.00,-3575,3
1220.00,-3569,4
1225.00,-3562,1
1230.00,-3570,3
1235.00,-3570,5
1240.00,-3578,6
1245.00,-3575,2
1250.00,-3569,2
1255.00,-3575,4
1260.00,-3591,3
1265.00,-3580,3
1270.00,-3581,3
1275.00,-3599,2
1280.00,-3599,5
1285.00,-3604,1
1290.00,-3603,5
1295.00,-3604,3
1300.00,-3597,1
1305.00,-3605,4
1310.00,-3604,2
1315.00,-3598,3
1320.00,-3582,1
1325.00,-3589,3
1330.00,-3598,4
1335.00,-3593,4
1340.00,-3586,2
1345.00,-3586,6
1350.00,-3590,4
1355.00,-3599,4
1360.00,-3603,3
1365.00,-3602,4
1370.00,-3613,3
1375.00,-3591,2
1380.00,-3604,3
1385.00,-3588,4
1390.00,-3586,4
1395.00,-3574,3
1400.00,-3583,3
1405.00,-3582,4
1410.00,-3577,2
1415.00,-3568,3
1420.00,-3577,2
1425.00,-3570,2
1430.00,-3576,2
1435.00,-3567,1
1440.00,-3580,2
1445.00,-3564,1
1450.00,-3554,5
1455.00,-3558,3
1460.00,-3558,4
1465.00,-3555,3
1470.00,-3562,2
1475.00,-3576,4
1480.00,-3559,2
1485.00,-3561,2
1490.00,-3556,4
1495.00,-3552,5
1500.00,-3559,2
1505.00,-3547,5
1510.00,-3554,6
1515.00,-3563,2
1520.00,-3562,5
1525.00,-3552,5
1530.00,-3557,4
1535.00,-3551,6
1540.00,-3555,5
1545.00,-3555,2
1550.00,-3566,1
1555.00,-3567,2
1560.00,-3569,2
1565.00,-3579,2
1570.00,-3581,3
1575.00,-3585,3
1580.00,-3573,4
1585.00,-3549,5
1590.00,-3545,5
1595.00,-3550,4
1600.00,-3565,3
1605.00,-3581,1
1610.00,-3562,3
1615.00,-3572,3
1620.00,-3564,2
1625.00,-3567,2
1630.00,-3575,2
1635.00,-3574,2
1640.00,-3580,4
1645.00,-3548,2
1650.00,-3552,3
1655.00,-3553,4
1660.00,-3548,1
1665.00,-3555,2
1670.00,-3569,3
1675.00,-3559,4
1680.00,-3535,5
1685.00,-3555,5
1690.00,-3547,3
1695.00,-3545,4
1700.00,-3549,3
1705.00,-3546,4
1710.00,-3548,2
1715.00,-3543,5
1720.00,-3543,2
1725.00,-3541,5
1730.00,-3550,4
1735.00,-3537,4
1740.00,-3540,6
1745.00,-3542,4
1750.00,-3539,3
1755.00,-3545,5
1760.00,-3551,5
1765.00,-3548,2
1770.00,-3556,5
1775.00,-3557,6
1780.00,-3552,1
1785.00,-3558,2
1790.00,-3564,3
1795.00,-3558,2
1800.00,-3558,3
1805.00,-3554,2
1810.00,-3552,2
1815.00,-3552,2
1820.00,-3556,2
1825.00,-3543,3
1830.00,-3546,3
1835.00,-3557,2
1840.00,-3550,2
1845.00,-3549,2
1850.00,-3544,2
1855.00,-3546,2
1860.00,-3555,3
1865.00,-3556,2
1870.00,-3552,2
1875.00,-3554,4
1880.00,-3564,4
1885.00,-3549,4
1890.00,-3559,4
1895.00,-3560,3
1900.00,-3554,2
1905.00,-3554,2
1910.00,-3557,2
1915.00,-3560,3
1920.00,-3551,2
1925.00,-3560,3
1930.00,-3556,5
1935.00,-3561,1
1940.00,-3556,4
1945.00,-3558,4
1950.00,-3573,4
1955.00,-3573,2
1960.00,-3577,5
1965.00,-3574,5
1970.00,-3572,2
1975.00,-3570,3
1980.00,-3571,2
1985.00,-3569,3
1990.00,-3574,5
1995.00,-3573,4
2000.00,-3578,5
2005.00,-3572,3
2010.00,-3561,4
2015.00,-3564,5
2020.00,-3564,2
2025.00,-3577,5
2030.00,-3576,2
2035.00,-3579,3
2040.00,-3573,4
2045.00,-3569,4
2050.00,-3580,4
2055.00,-3575,5
2060.00,-3565,4
2065.00,-3572,4
2070.00,-3569,4
2075.00,-3575,2
2080.00,-3579,2
2085.00,-3571,5
2090.00,-3570,3
2095.00,-3567,2
2100.00,-3578,2
2105.00,-3566,3
2110.00,-3591,3
2115.00,-3578,2
2120.00,-3573,3
2125.00,-3564,3
2130.00,-3576,2
2135.00,-3571,2
2140.00,-3567,5
2145.00,-3565,3
2150.00,-3573,5
2155.00,-3574,2
2160.00,-3577,4
2165.00,-3565,5
2170.00,-3570,5
2175.00,-3565,2
2180.00,-3567,2
2185.00,-3579,4
2190.00,-3570,3
2195.00,-3577,2
2200.00,-3573,2
2205.00,-3572,1
2210.00,-3572,2
2215.00,-3577,4
2220.00,-3575,3
2225.00,-3579,3
2230.00,-3569,3
2235.00,-3569,6
2240.00,-3575,2
2245.00,-3578,2
2250.00,-3583,2
2255.00,-3579,3
2260.00,-3580,5
2265.00,-3574,3
2270.00,-3583,5
2275.00,-3570,4
2280.00,-3582,4
2285.00,-3590,4
2290.00,-3586,2
2295.00,-3576,2
2300.00,-3584,2
2305.00,-3589,2
2310.00,-3586,3
2315.00,-3580,2
2320.00,-3580,2
2325.00,-3572,3
2330.00,-3572,2
2335.00,-3580,4
2340.00,-3574,2
2345.00,-3580,3
2350.00,-3581,2
2355.00,-3576,3
2360.00,-3581,4
2365.00,-3577,3
2370.00,-3565,1
2375.00,-3572,2
2380.00,-3571,2
2385.00,-3553,3
2390.00,-3564,2
2395.00,-3565,5
2400.00,-3563,4
2405.00,-3570,2
2410.00,-3568,2
2415.00,-3574,1
2420.00,-3568,2
2425.00,-3576,5
2430.00,-3564,4
2435.00,-3556,3
2440.00,-3574,3
2445.00,-3577,4
2450.00,-3561,4
2455.00,-3566,1
2460.00,-3561,2
2465.00,-3566,1
2470.00,-3570,2
2475.00,-3568,3
2480.00,-3571,4
2485.00,-3575,2
2490.00,-3556,2
2495.00,-3574,2
2500.00,-3571,2
2505.00,-3573,3
2510.00,-3572,2
2515.00,-3565,2
2520.00,-3568,3
2525.00,-3560,5
2530.00,-3561,3
2535.00,-3559,2
2540.00,-3566,2
2545.00,-3554,3
2550.00,-3555,5
2555.00,-3562,2
2560.00,-3561,4
2565.00,-3567,2
2570.00,-3563,1
2575.00,-3564,2
2580.00,-3582,3
2585.00,-3570,3
2590.00,-3567,2
2595.00,-3563,5
2600.00,-3567,3
2605.00,-3566,3
2610.00,-3573,5
2615.00,-3560,5
2620.00,-3568,1
2625.00,-3565,1
2630.00,-3564,4
2635.00,-3565,2
2640.00,-3569,5
2645.00,-3570,2
2650.00,-3577,4
2655.00,-3573,2
2660.00,-3573,4
2665.00,-3582,2
2670.00,-3590,2
2675.00,-3577,2
2680.00,-3584,4
2685.00,-3571,4
2690.00,-3556,3
2695.00,-3567,4
2700.00,-3561,3
2705.00,-3561,4
2710.00,-3576,1
2715.00,-3581,3
2720.00,-3586,1
2725.00,-3579,2
2730.00,-3582,4
2735.00,-3570,1
2740.00,-3579,4
2745.00,-3582,2
2750.00,-3576,5
2755.00,-3588,3
2760.00,-3584,5
2765.00,-3580,6
2770.00,-3586,4
2775.00,-3577,2
2780.00,-3570,3
2785.00,-3566,2
2790.00,-3570,3
2795.00,-3567,4
