ContainerModel,Ambient_C,Liquid_C,LevelClass,Volume,SourceFile,Index,L_P1_R1C1,L_P1_R1C2,L_P1_R1C3,L_P1_R1C4,L_P1_R1C5,L_P1_R1C6,L_P1_R2C1,L_P1_R2C2,L_P1_R2C3,L_P1_R2C4,L_P1_R2C5,L_P1_R2C6,L_P1_R3C1,L_P1_R3C2,L_P1_R3C3,L_P1_R3C4,L_P1_R3C5,L_P1_R3C6,L_P1_R4C1,L_P1_R4C2,L_P1_R4C3,L_P1_R4C4,L_P1_R4C5,L_P1_R4C6,L_P1_R5C1,L_P1_R5C2,L_P1_R5C3,L_P1_R5C4,L_P1_R5C5,L_P1_R5C6,L_P1_R6C1,L_P1_R6C2,L_P1_R6C3,L_P1_R6C4,L_P1_R6C5,L_P1_R6C6,L_P2_R1C1,L_P2_R1C2,L_P2_R1C3,L_P2_R1C4,L_P2_R1C5,L_P2_R1C6,L_P2_R2C1,L_P2_R2C2,L_P2_R2C3,L_P2_R2C4,L_P2_R2C5,L_P2_R2C6,L_P2_R3C1,L_P2_R3C2,L_P2_R3C3,L_P2_R3C4,L_P2_R3C5,L_P2_R3C6,L_P2_R4C1,L_P2_R4C2,L_P2_R4C3,L_P2_R4C4,L_P2_R4C5,L_P2_R4C6,L_P2_R5C1,L_P2_R5C2,L_P2_R5C3,L_P2_R5C4,L_P2_R5C5,L_P2_R5C6,L_P2_R6C1,L_P2_R6C2,L_P2_R6C3,L_P2_R6C4,L_P2_R6C5,L_P2_R6C6,L_P3a_R1C1,L_P3a_R1C2,L_P3a_R1C3,L_P3a_R1C4,L_P3a_R1C5,L_P3a_R1C6,L_P3a_R2C1,L_P3a_R2C2,L_P3a_R2C3,L_P3a_R2C4,L_P3a_R2C5,L_P3a_R2C6,L_P3a_R3C1,L_P3a_R3C2,L_P3a_R3C3,L_P3a_R3C4,L_P3a_R3C5,L_P3a_R3C6,L_P3a_R4C1,L_P3a_R4C2,L_P3a_R4C3,L_P3a_R4C4,L_P3a_R4C5,L_P3a_R4C6,L_P3a_R5C1,L_P3a_R5C2,L_P3a_R5C3,L_P3a_R5C4,L_P3a_R5C5,L_P3a_R5C6,L_P3a_R6C1,L_P3a_R6C2,L_P3a_R6C3,L_P3a_R6C4,L_P3a_R6C5,L_P3a_R6C6,L_P3b_R1C1,L_P3b_R1C2,L_P3b_R1C3,L_P3b_R1C4,L_P3b_R1C5,L_P3b_R1C6,L_P3b_R2C1,L_P3b_R2C2,L_P3b_R2C3,L_P3b_R2C4,L_P3b_R2C5,L_P3b_R2C6,L_P3b_R3C1,L_P3b_R3C2,L_P3b_R3C3,L_P3b_R3C4,L_P3b_R3C5,L_P3b_R3C6,L_P3b_R4C1,L_P3b_R4C2,L_P3b_R4C3,L_P3b_R4C4,L_P3b_R4C5,L_P3b_R4C6,L_P3b_R5C1,L_P3b_R5C2,L_P3b_R5C3,L_P3b_R5C4,L_P3b_R5C5,L_P3b_R5C6,L_P3b_R6C1,L_P3b_R6C2,L_P3b_R6C3,L_P3b_R6C4,L_P3b_R6C5,L_P3b_R6C6,R_P1_R1C1,R_P1_R1C2,R_P1_R1C3,R_P1_R1C4,R_P1_R1C5,R_P1_R1C6,R_P1_R2C1,R_P1_R2C2,R_P1_R2C3,R_P1_R2C4,R_P1_R2C5,R_P1_R2C6,R_P1_R3C1,R_P1_R3C2,R_P1_R3C3,R_P1_R3C4,R_P1_R3C5,R_P1_R3C6,R_P1_R4C1,R_P1_R4C2,R_P1_R4C3,R_P1_R4C4,R_P1_R4C5,R_P1_R4C6,R_P1_R5C1,R_P1_R5C2,R_P1_R5C3,R_P1_R5C4,R_P1_R5C5,R_P1_R5C6,R_P1_R6C1,R_P1_R6C2,R_P1_R6C3,R_P1_R6C4,R_P1_R6C5,R_P1_R6C6,R_P2_R1C1,R_P2_R1C2,R_P2_R1C3,R_P2_R1C4,R_P2_R1C5,R_P2_R1C6,R_P2_R2C1,R_P2_R2C2,R_P2_R2C3,R_P2_R2C4,R_P2_R2C5,R_P2_R2C6,R_P2_R3C1,R_P2_R3C2,R_P2_R3C3,R_P2_R3C4,R_P2_R3C5,R_P2_R3C6,R_P2_R4C1,R_P2_R4C2,R_P2_R4C3,R_P2_R4C4,R_P2_R4C5,R_P2_R4C6,R_P2_R5C1,R_P2_R5C2,R_P2_R5C3,R_P2_R5C4,R_P2_R5C5,R_P2_R5C6,R_P2_R6C1,R_P2_R6C2,R_P2_R6C3,R_P2_R6C4,R_P2_R6C5,R_P2_R6C6,R_P3a_R1C1,R_P3a_R1C2,R_P3a_R1C3,R_P3a_R1C4,R_P3a_R1C5,R_P3a_R1C6,R_P3a_R2C1,R_P3a_R2C2,R_P3a_R2C3,R_P3a_R2C4,R_P3a_R2C5,R_P3a_R2C6,R_P3a_R3C1,R_P3a_R3C2,R_P3a_R3C3,R_P3a_R3C4,R_P3a_R3C5,R_P3a_R3C6,R_P3a_R4C1,R_P3a_R4C2,R_P3a_R4C3,R_P3a_R4C4,R_P3a_R4C5,R_P3a_R4C6,R_P3a_R5C1,R_P3a_R5C2,R_P3a_R5C3,R_P3a_R5C4,R_P3a_R5C5,R_P3a_R5C6,R_P3a_R6C1,R_P3a_R6C2,R_P3a_R6C3,R_P3a_R6C4,R_P3a_R6C5,R_P3a_R6C6,R_P3b_R1C1,R_P3b_R1C2,R_P3b_R1C3,R_P3b_R1C4,R_P3b_R1C5,R_P3b_R1C6,R_P3b_R2C1,R_P3b_R2C2,R_P3b_R2C3,R_P3b_R2C4,R_P3b_R2C5,R_P3b_R2C6,R_P3b_R3C1,R_P3b_R3C2,R_P3b_R3C3,R_P3b_R3C4,R_P3b_R3C5,R_P3b_R3C6,R_P3b_R4C1,R_P3b_R4C2,R_P3b_R4C3,R_P3b_R4C4,R_P3b_R4C5,R_P3b_R4C6,R_P3b_R5C1,R_P3b_R5C2,R_P3b_R5C3,R_P3b_R5C4,R_P3b_R5C5,R_P3b_R5C6,R_P3b_R6C1,R_P3b_R6C2,R_P3b_R6C3,R_P3b_R6C4,R_P3b_R6C5,R_P3b_R6C6,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_Temperature_C,AD2_Temperature_C,AD3_Temperature_C,AD4_Temperature_C,AD5_Temperature_C,AD6_Temperature_C,AD7_Temperature_C,AD8_Temperature_C
100ml,24.6,71.3,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid71p3C_LevelclassHigh_VET6_8chips_raw_stream_20260528_222406.bin,1,-6.350211,-35.341772,-33.493671,-11.544304,-1.392405,0.658228,-533.303797,-2873.392405,-3107.206751,-3287.392405,-831.341772,-487.303797,-1896.983122,-6067.151899,-7293.084388,-7495.497890,-3040.135021,-2414.236287,-1008.654008,-4086.177215,-4044.881857,-4574.666667,-1766.421941,-2440.810127,-104.611814,-436.835443,-438.493671,-297.645570,-101.679325,-99.594937,48.881857,58.367089,-55.181435,-8.481013,20.987342,-18.118143,-0.527426,-1.700422,-13.367089,-7.751055,1.354430,1.396624,-1.957806,0.202532,-0.814346,1.160338,1.223629,1.063291,-0.312236,2.556962,3.189873,-8.329114,1.464135,1.683544,-2.084388,1.063291,2.156118,-0.021097,-0.974684,-0.995781,2.067511,0.143460,-1.037975,0.101266,0.244726,1.088608,-1.270042,0.835443,1.713080,-0.194093,-0.274262,-1.172996,-1.907173,0.198312,0.240506,0.147679,0.265823,1.156118,0.122363,0.092827,14.434599,6.924051,2.978903,1.037975,-0.835443,-0.924051,10.156118,3.940928,0.029536,0.189873,-0.565401,-1.510549,5.451477,-0.008439,-1.417722,0.354430,1.126582,-1.966245,13.202532,2.666667,-0.983122,-0.025316,1.265823,-0.687764,0.890295,0.962025,-0.848101,0.063291,0.295359,-0.687764,0.253165,1.164557,0.092827,2.274262,0.000000,-0.008439,1.033755,26.864979,3.717300,1.080169,0.244726,1.181435,0.168776,-11.616034,0.202532,1.215190,-0.691983,0.337553,-2.691983,0.299578,0.265823,0.282700,-1.223629,0.776371,0.898734,1.898734,-1.295359,-1.113924,-1.995781,-0.004219,0.966245,98.881857,12.046414,2.016878,1.130802,-0.860759,-0.877637,-1.831224,-0.789030,1.088608,-0.113924,1.772152,-0.168776,0.797468,0.713080,2.746835,-1414.071730,-933.624473,-780.953586,-2570.219409,-2544.164557,-1362.759494,-3385.540084,-3501.270042,-2844.603376,-6373.367089,-6401.282700,-3496.434599,-402.915612,-791.932489,-877.025316,-2615.945148,-4257.869198,-2434.953586,-5.185654,-10.253165,-15.067511,-57.215190,-317.227848,-470.265823,1.156118,-0.126582,0.046414,-1.991561,-1.852321,0.092827,1.957806,0.886076,1.063291,0.995781,-0.995781,-0.016878,1.379747,0.527426,5.852321,5.924051,1.443038,-1.544304,-0.687764,-0.548523,0.240506,-0.645570,-0.776371,1.362869,-0.042194,1.021097,3.004219,1.037975,0.983122,-2.059072,-0.704641,0.497890,-2.691983,0.367089,1.350211,0.388186,1.620253,-1.552743,-0.383966,-1.468354,1.594937,-1.405063,0.869198,0.839662,0.704641,-2.240506,0.780591,-1.113924,-0.341772,-0.194093,-0.210970,0.738397,-0.194093,-1.383966,0.915612,0.970464,0.970464,1.877637,-0.143460,0.932489,-0.299578,-0.510549,-0.443038,1.700422,0.561181,-0.379747,-1.084388,-1.126582,1.860759,-1.248945,0.721519,-0.189873,0.434599,-0.628692,-0.590717,-1.506329,1.371308,-0.531646,-0.109705,-1.223629,0.763713,2.742616,0.843882,1.755274,0.143460,-1.983122,2.101266,-1.864979,-0.936709,1.270042,1.248945,-2.628692,-0.624473,-0.810127,-0.611814,2.295359,-2.029536,-0.919831,-0.940928,-0.848101,1.139241,0.021097,0.029536,1.004219,0.084388,1.050633,-0.966245,-0.008439,24.998177,27.512372,-22.577017,-4.306272,7.361124,-4.502657,-0.341661,0.155562,0.410133,-0.471256,1.222227,-0.471077,0.745723,0.656821,0.587904,0.376934,-0.320675,-0.472574,-0.852321,-2.641949,-4.562692,-12.690525,-55.269886,-133.873574,-220.163750,-0.629266,0.246829,0.560519,0.372468,-1.535551,-0.038765,-0.886183,-0.527426,-0.569620,-0.443741,0.325598,-0.439522,-0.454993,71.874215,43.892127,59.768089,37.394485,25.080907,69.929700,23.104578,25.052219
100ml,24.6,71.3,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid71p3C_LevelclassHigh_VET6_8chips_raw_stream_20260528_222406.bin,2,-1.350211,-39.341772,-34.493671,-11.544304,-1.392405,0.658228,-533.303797,-2889.392405,-3117.206751,-3288.392405,-830.341772,-483.303797,-1908.983122,-6072.151899,-7322.084388,-7494.497890,-3038.135021,-2416.236287,-1012.654008,-4093.177215,-4069.881857,-4571.666667,-1767.421941,-2439.810127,-104.611814,-434.835443,-439.493671,-296.645570,-99.679325,-98.594937,44.881857,57.367089,-56.181435,-10.481013,18.987342,-18.118143,-1.527426,-0.700422,-13.367089,-7.751055,2.354430,-1.603376,1.042194,0.202532,-1.814346,-1.839662,0.223629,0.063291,-0.312236,0.556962,4.189873,-7.329114,0.464135,0.683544,1.915612,-0.936709,0.156118,0.978903,0.025316,1.004219,1.067511,-0.856540,-1.037975,0.101266,0.244726,0.088608,0.729958,0.835443,0.713080,0.805907,-1.274262,0.827004,-0.907173,0.198312,2.240506,0.147679,0.265823,1.156118,-0.877637,1.092827,14.434599,6.924051,-0.021097,1.037975,-0.835443,-0.924051,7.156118,2.940928,2.029536,0.189873,-1.565401,1.489451,5.451477,5.991561,1.582278,1.354430,-1.873418,1.033755,13.202532,3.666667,1.016878,-2.025316,-0.734177,2.312236,-1.109705,-0.037975,1.151899,1.063291,-1.704641,-1.687764,0.253165,0.164557,0.092827,2.274262,-2.000000,1.991561,0.033755,24.864979,4.717300,2.080169,0.244726,-0.818565,-0.831224,-13.616034,-1.797468,1.215190,0.308017,1.337553,0.308017,-0.700422,1.265823,0.282700,-0.223629,-0.223629,0.898734,1.898734,-1.295359,-4.113924,-2.995781,-0.004219,-0.033755,95.881857,13.046414,0.016878,1.130802,0.139241,-0.877637,1.168776,1.210970,1.088608,-0.113924,0.772152,-0.168776,-0.202532,-0.286920,1.746835,-1402.071730,-939.624473,-785.953586,-2571.219409,-2555.164557,-1363.759494,-3371.540084,-3506.270042,-2845.603376,-6371.367089,-6383.282700,-3503.434599,-402.915612,-792.932489,-874.025316,-2612.945148,-4255.869198,-2445.953586,-7.185654,-8.253165,-16.067511,-55.215190,-316.227848,-468.265823,0.156118,-0.126582,1.046414,2.008439,0.147679,0.092827,1.957806,-0.113924,-0.936709,0.995781,0.004219,0.983122,-2.620253,1.527426,5.852321,5.924051,0.443038,0.455696,-0.687764,-0.548523,-0.759494,-0.645570,0.223629,0.362869,-0.042194,-1.978903,1.004219,1.037975,0.983122,-1.059072,1.295359,-0.502110,0.308017,3.367089,1.350211,-0.611814,0.620253,0.447257,0.616034,-1.468354,0.594937,-0.405063,-1.130802,-0.160338,0.704641,-0.240506,0.780591,0.886076,-1.341772,-0.194093,1.789030,-0.261603,-0.194093,2.616034,-0.084388,-0.029536,0.970464,-1.122363,-0.143460,0.932489,-1.299578,0.489451,-0.443038,0.700422,0.561181,2.620253,2.915612,1.873418,0.860759,-0.248945,-0.278481,1.810127,0.434599,1.371308,-0.590717,-1.506329,0.371308,-0.531646,-0.109705,-0.223629,-0.236287,-0.257384,-2.156118,-0.244726,0.143460,1.016878,0.101266,0.135021,1.063291,0.270042,0.248945,0.371308,0.375527,1.189873,0.388186,1.295359,-0.029536,1.080169,0.059072,-1.848101,1.139241,3.021097,3.029536,0.004219,-0.915612,-0.949367,0.033755,-0.008439,22.992004,27.018545,-23.274548,-5.207506,6.762359,-5.805126,0.452449,-0.447383,0.641372,-1.240017,0.911630,0.117143,0.337781,-0.343179,-0.412096,0.543601,0.179325,-0.472574,-1.018987,-3.648122,-4.056519,-12.295463,-52.566182,-132.077278,-219.064984,-0.041046,1.697368,0.138616,1.025609,0.192612,-0.196956,1.093962,0.139241,0.263713,1.222925,0.825598,1.060478,2.045007,71.770215,43.957127,59.716089,37.485485,25.015907,69.994700,23.013578,25.026219
100ml,24.6,71.3,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid71p3C_LevelclassHigh_VET6_8chips_raw_stream_20260528_222406.bin,3,-3.350211,-38.341772,-37.493671,-10.544304,-1.392405,-1.341772,-532.303797,-2872.392405,-3107.206751,-3287.392405,-832.341772,-481.303797,-1897.983122,-6065.151899,-7314.084388,-7497.497890,-3042.135021,-2421.236287,-1016.654008,-4095.177215,-4049.881857,-4560.666667,-1764.421941,-2438.810127,-104.611814,-433.835443,-436.493671,-294.645570,-100.679325,-96.594937,45.881857,58.367089,-56.181435,-10.481013,20.987342,-18.118143,-1.527426,-1.700422,-16.367089,-7.751055,0.354430,-0.603376,0.042194,0.202532,-1.814346,1.160338,0.223629,-0.936709,1.687764,-0.443038,3.189873,-8.329114,1.464135,1.683544,-0.084388,0.063291,0.156118,-1.021097,0.025316,0.004219,0.067511,0.143460,-0.037975,-1.898734,-2.755274,1.088608,-1.270042,0.835443,0.713080,0.805907,0.725738,-0.172996,0.092827,-0.801688,0.240506,-0.852321,0.265823,0.156118,0.122363,-0.907173,12.434599,6.924051,0.978903,1.037975,0.164557,1.075949,8.156118,2.940928,0.029536,0.189873,-0.565401,-0.510549,7.451477,2.991561,1.582278,-0.645570,1.126582,0.033755,10.202532,5.666667,1.016878,-2.025316,-0.734177,-0.687764,-1.109705,-1.037975,-0.848101,-0.936709,0.295359,0.312236,-0.746835,0.164557,-1.907173,-0.725738,0.000000,0.991561,1.033755,23.864979,4.717300,-0.919831,-0.755274,-0.818565,-0.831224,-11.616034,-0.797468,-0.784810,0.308017,-0.662447,0.308017,-1.700422,0.265823,-0.717300,-0.223629,0.776371,-0.101266,1.898734,-1.295359,-0.113924,-0.995781,-1.004219,0.966245,97.881857,13.046414,0.016878,1.130802,1.139241,1.122363,-0.831224,3.210970,-0.911392,-1.113924,-1.227848,-2.168776,-1.202532,-0.286920,-1.253165,-1405.071730,-935.624473,-781.953586,-2569.219409,-2548.164557,-1360.759494,-3379.540084,-3504.270042,-2845.603376,-6376.367089,-6388.282700,-3500.434599,-402.915612,-791.932489,-875.025316,-2614.945148,-4242.869198,-2439.953586,-4.185654,-9.253165,-15.067511,-57.215190,-313.227848,-470.265823,2.156118,0.873418,0.046414,1.008439,0.147679,0.092827,3.957806,-0.113924,0.063291,-0.004219,-0.995781,-0.016878,0.379747,0.527426,7.852321,5.924051,0.443038,-0.544304,0.312236,-1.548523,-0.759494,2.354430,-0.776371,-0.637131,-0.042194,1.021097,0.004219,1.037975,0.983122,-2.059072,-0.704641,-0.502110,0.308017,0.367089,0.350211,2.388186,0.620253,-1.552743,0.616034,-0.468354,-1.405063,0.594937,-0.130802,-1.160338,0.704641,0.759494,-0.219409,-0.113924,0.658228,-0.194093,-0.210970,0.738397,-0.194093,1.616034,-2.084388,-3.029536,-1.029536,0.877637,-0.143460,0.932489,-0.299578,-0.510549,-0.443038,-0.299578,0.561181,-0.379747,-0.084388,-0.126582,1.860759,1.751055,-1.278481,-0.189873,1.434599,-0.628692,0.409283,1.493671,3.371308,3.468354,2.890295,-0.223629,-1.236287,-3.257384,-1.156118,0.755274,-2.856540,-1.983122,-0.898734,0.135021,0.063291,0.270042,-1.751055,-1.628692,-0.624473,-0.810127,0.388186,-0.704641,-2.029536,-1.919831,1.059072,-0.848101,0.139241,1.021097,-0.970464,0.004219,0.084388,1.050633,1.033755,-0.008439,23.393239,27.117310,-24.379486,-5.207506,6.762359,-5.403891,-0.738716,0.585591,0.294514,0.413125,0.514575,-0.265187,0.541752,0.323488,0.421238,-0.123066,-0.487342,-0.805907,-1.018987,-1.641949,-3.562692,-12.591759,-53.473590,-131.169870,-219.571157,-0.676965,0.783826,-0.745764,0.334946,0.330292,1.065941,0.613817,1.139241,1.263713,-0.277075,-0.674402,-0.939522,-0.788326,71.926215,44.048127,59.963089,37.446485,24.924907,70.059700,22.896578,24.883219
100ml,24.6,71.3,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid71p3C_LevelclassHigh_VET6_8chips_raw_stream_20260528_222406.bin,4,-6.350211,-36.341772,-34.493671,-10.544304,-1.392405,-1.341772,-533.303797,-2880.392405,-3097.206751,-3301.392405,-829.341772,-478.303797,-1905.983122,-6064.151899,-7291.084388,-7481.497890,-3034.135021,-2427.236287,-1012.654008,-4097.177215,-4069.881857,-4556.666667,-1766.421941,-2433.810127,-104.611814,-432.835443,-435.493671,-296.645570,-101.679325,-96.594937,45.881857,57.367089,-57.181435,-10.481013,21.987342,-18.118143,-0.527426,-0.700422,-14.367089,-4.751055,1.354430,0.396624,0.042194,1.202532,-1.814346,0.160338,0.223629,1.063291,-0.312236,-0.443038,3.189873,-6.329114,-0.535865,-0.316456,-1.084388,1.063291,2.156118,-1.021097,1.025316,-0.995781,0.067511,1.143460,-0.037975,-1.898734,0.244726,0.088608,-0.270042,0.835443,-1.286920,0.805907,0.725738,1.827004,0.092827,1.198312,0.240506,0.147679,0.265823,-0.843882,1.122363,0.092827,14.434599,5.924051,0.978903,1.037975,-2.835443,2.075949,9.156118,1.940928,0.029536,0.189873,0.434599,-0.510549,5.451477,2.991561,0.582278,-1.645570,-0.873418,1.033755,11.202532,1.666667,0.016878,-0.025316,-0.734177,-0.687764,-0.109705,-1.037975,-0.848101,-0.936709,0.295359,0.312236,-1.746835,0.164557,0.092827,0.274262,1.000000,-0.008439,1.033755,26.864979,3.717300,0.080169,0.244726,2.181435,2.168776,-10.616034,-0.797468,1.215190,-1.691983,-0.662447,0.308017,-1.700422,0.265823,-1.717300,0.776371,-1.223629,-0.101266,1.898734,-1.295359,-0.113924,0.004219,-1.004219,-0.033755,97.881857,13.046414,-0.983122,1.130802,-0.860759,1.122363,0.168776,1.210970,1.088608,-1.113924,-0.227848,0.831224,-1.202532,-0.286920,-1.253165,-1410.071730,-938.624473,-781.953586,-2563.219409,-2545.164557,-1359.759494,-3369.540084,-3497.270042,-2841.603376,-6378.367089,-6392.282700,-3487.434599,-401.915612,-791.932489,-876.025316,-2606.945148,-4249.869198,-2415.953586,-3.185654,-7.253165,-14.067511,-58.215190,-315.227848,-454.265823,1.156118,-0.126582,0.046414,0.008439,-0.852321,1.092827,0.957806,1.886076,2.063291,0.995781,-0.995781,0.983122,0.379747,-0.472574,4.852321,4.924051,-1.556962,0.455696,0.312236,0.451477,-1.759494,2.354430,0.223629,0.362869,-0.042194,0.021097,1.004219,0.037975,-0.016878,0.940928,0.295359,-0.502110,1.308017,0.367089,0.350211,3.388186,-0.379747,1.447257,0.616034,-1.468354,0.594937,1.594937,-1.130802,0.839662,0.704641,0.759494,0.780591,-1.113924,0.658228,-0.194093,1.789030,-0.261603,-2.194093,-0.383966,-0.084388,-0.029536,-1.029536,-2.122363,0.856540,-0.067511,-1.299578,-0.510549,-0.443038,-0.299578,0.561181,-0.379747,-1.084388,-1.126582,1.860759,1.751055,-1.278481,-1.189873,-0.565401,-2.628692,0.409283,-0.506329,-0.628692,-1.531646,-0.109705,-0.223629,-0.236287,1.742616,-1.156118,0.755274,-1.856540,-1.983122,-0.898734,-0.864979,0.063291,1.270042,-0.751055,1.371308,0.375527,-0.810127,-0.611814,-1.704641,-0.029536,-0.919831,0.059072,0.151899,0.139241,1.021097,0.029536,0.004219,0.084388,-0.949367,1.033755,0.991561,23.794473,27.216075,-24.077017,-3.806272,7.861124,-4.805126,0.055394,0.412675,0.294514,0.644364,-0.676590,0.131868,-0.254277,0.156821,0.587904,0.043601,-0.987342,-0.305907,-0.185654,-1.543184,-3.161458,-12.091759,-54.572355,-132.571105,-213.046466,-0.438101,0.076174,0.254236,-0.549434,1.124402,1.224132,0.705875,0.139241,-0.236287,-0.943741,-0.341069,-0.272855,-0.454993,71.926215,43.983127,59.742089,37.420485,24.950907,70.137700,22.935578,24.909219
100ml,24.6,71.3,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid71p3C_LevelclassHigh_VET6_8chips_raw_stream_20260528_222406.bin,5,-4.350211,-32.341772,-34.493671,-12.544304,-1.392405,-0.341772,-530.303797,-2893.392405,-3108.206751,-3306.392405,-828.341772,-483.303797,-1902.983122,-6049.151899,-7296.084388,-7471.497890,-3032.135021,-2429.236287,-1008.654008,-4096.177215,-4066.881857,-4562.666667,-1770.421941,-2447.810127,-102.611814,-433.835443,-436.493671,-298.645570,-101.679325,-95.594937,45.881857,58.367089,-56.181435,-10.481013,21.987342,-18.118143,-0.527426,-1.700422,-13.367089,-5.751055,-0.645570,-1.603376,0.042194,-1.797468,-0.814346,-0.839662,3.223629,0.063291,-0.312236,1.556962,4.189873,-8.329114,-0.535865,0.683544,0.915612,0.063291,-0.843882,-1.021097,-0.974684,0.004219,0.067511,2.143460,-0.037975,0.101266,0.244726,2.088608,-1.270042,-1.164557,-0.286920,0.805907,0.725738,-0.172996,1.092827,-0.801688,-1.759494,0.147679,0.265823,-1.843882,-0.877637,1.092827,11.434599,6.924051,-1.021097,0.037975,3.164557,0.075949,10.156118,1.940928,0.029536,0.189873,1.434599,0.489451,5.451477,2.991561,-1.417722,-1.645570,0.126582,-1.966245,12.202532,3.666667,-1.983122,0.974684,-0.734177,2.312236,1.890295,1.962025,1.151899,-1.936709,-0.704641,-2.687764,-0.746835,-0.835443,0.092827,-0.725738,-1.000000,-1.008439,1.033755,28.864979,6.717300,2.080169,-2.755274,1.181435,0.168776,-11.616034,-2.797468,0.215190,-2.691983,-0.662447,0.308017,-0.700422,-0.734177,0.282700,-1.223629,-1.223629,-1.101266,1.898734,-0.295359,-1.113924,-1.995781,-0.004219,-0.033755,97.881857,11.046414,3.016878,-1.869198,1.139241,1.122363,1.168776,-0.789030,0.088608,-1.113924,1.772152,0.831224,2.797468,0.713080,-2.253165,-1410.071730,-939.624473,-785.953586,-2568.219409,-2538.164557,-1360.759494,-3375.540084,-3505.270042,-2853.603376,-6374.367089,-6404.282700,-3494.434599,-404.915612,-789.932489,-876.025316,-2609.945148,-4249.869198,-2416.953586,-3.185654,-10.253165,-15.067511,-59.215190,-315.227848,-464.265823,0.156118,-0.126582,-2.953586,0.008439,-0.852321,1.092827,0.957806,1.886076,0.063291,-0.004219,-0.995781,-0.016878,0.379747,1.527426,7.852321,6.924051,1.443038,0.455696,0.312236,1.451477,-0.759494,-0.645570,1.223629,0.362869,-1.042194,3.021097,1.004219,-0.962025,2.983122,-2.059072,0.295359,2.497890,1.308017,0.367089,-0.649789,-1.611814,1.620253,-1.552743,0.616034,0.531646,0.594937,-1.405063,-0.130802,-2.160338,0.704641,-0.240506,-0.219409,-0.113924,-1.341772,0.805907,1.789030,0.738397,-0.194093,-0.383966,1.915612,-1.029536,-1.029536,-2.122363,0.856540,0.932489,1.700422,-1.510549,-0.443038,-0.299578,0.561181,-0.379747,0.915612,0.873418,0.860759,1.751055,0.721519,1.810127,0.434599,0.371308,0.409283,0.493671,-1.628692,0.468354,-0.109705,-0.223629,-0.236287,-0.257384,-0.156118,-0.244726,-1.856540,1.016878,1.101266,-0.864979,0.063291,1.270042,-0.751055,-0.628692,1.375527,2.189873,-0.611814,-1.704641,0.970464,-0.919831,1.059072,0.151899,1.139241,0.021097,1.029536,0.004219,1.084388,-0.949367,1.033755,-1.008439,23.794473,27.216075,-23.175783,-4.405037,6.959890,-5.805126,-0.514577,0.102078,-0.705486,-0.855636,-0.915453,-0.623482,-0.366190,-1.009845,-0.745429,-1.123066,-1.487342,-0.805907,-1.352321,-2.240715,-4.463927,-14.091759,-54.973590,-132.669870,-217.058811,0.615384,0.353797,1.060519,-0.243152,0.291533,-0.489305,0.297933,-0.360759,-0.236287,-0.610408,0.158931,0.227145,1.045007,71.809215,43.957127,59.937089,37.368485,24.989907,69.916700,23.039578,24.987219
