ContainerModel,Ambient_C,Liquid_C,LevelClass,Volume,SourceFile,Index,L_P1_R1C1,L_P1_R1C2,L_P1_R1C3,L_P1_R1C4,L_P1_R1C5,L_P1_R1C6,L_P1_R2C1,L_P1_R2C2,L_P1_R2C3,L_P1_R2C4,L_P1_R2C5,L_P1_R2C6,L_P1_R3C1,L_P1_R3C2,L_P1_R3C3,L_P1_R3C4,L_P1_R3C5,L_P1_R3C6,L_P1_R4C1,L_P1_R4C2,L_P1_R4C3,L_P1_R4C4,L_P1_R4C5,L_P1_R4C6,L_P1_R5C1,L_P1_R5C2,L_P1_R5C3,L_P1_R5C4,L_P1_R5C5,L_P1_R5C6,L_P1_R6C1,L_P1_R6C2,L_P1_R6C3,L_P1_R6C4,L_P1_R6C5,L_P1_R6C6,L_P2_R1C1,L_P2_R1C2,L_P2_R1C3,L_P2_R1C4,L_P2_R1C5,L_P2_R1C6,L_P2_R2C1,L_P2_R2C2,L_P2_R2C3,L_P2_R2C4,L_P2_R2C5,L_P2_R2C6,L_P2_R3C1,L_P2_R3C2,L_P2_R3C3,L_P2_R3C4,L_P2_R3C5,L_P2_R3C6,L_P2_R4C1,L_P2_R4C2,L_P2_R4C3,L_P2_R4C4,L_P2_R4C5,L_P2_R4C6,L_P2_R5C1,L_P2_R5C2,L_P2_R5C3,L_P2_R5C4,L_P2_R5C5,L_P2_R5C6,L_P2_R6C1,L_P2_R6C2,L_P2_R6C3,L_P2_R6C4,L_P2_R6C5,L_P2_R6C6,L_P3a_R1C1,L_P3a_R1C2,L_P3a_R1C3,L_P3a_R1C4,L_P3a_R1C5,L_P3a_R1C6,L_P3a_R2C1,L_P3a_R2C2,L_P3a_R2C3,L_P3a_R2C4,L_P3a_R2C5,L_P3a_R2C6,L_P3a_R3C1,L_P3a_R3C2,L_P3a_R3C3,L_P3a_R3C4,L_P3a_R3C5,L_P3a_R3C6,L_P3a_R4C1,L_P3a_R4C2,L_P3a_R4C3,L_P3a_R4C4,L_P3a_R4C5,L_P3a_R4C6,L_P3a_R5C1,L_P3a_R5C2,L_P3a_R5C3,L_P3a_R5C4,L_P3a_R5C5,L_P3a_R5C6,L_P3a_R6C1,L_P3a_R6C2,L_P3a_R6C3,L_P3a_R6C4,L_P3a_R6C5,L_P3a_R6C6,L_P3b_R1C1,L_P3b_R1C2,L_P3b_R1C3,L_P3b_R1C4,L_P3b_R1C5,L_P3b_R1C6,L_P3b_R2C1,L_P3b_R2C2,L_P3b_R2C3,L_P3b_R2C4,L_P3b_R2C5,L_P3b_R2C6,L_P3b_R3C1,L_P3b_R3C2,L_P3b_R3C3,L_P3b_R3C4,L_P3b_R3C5,L_P3b_R3C6,L_P3b_R4C1,L_P3b_R4C2,L_P3b_R4C3,L_P3b_R4C4,L_P3b_R4C5,L_P3b_R4C6,L_P3b_R5C1,L_P3b_R5C2,L_P3b_R5C3,L_P3b_R5C4,L_P3b_R5C5,L_P3b_R5C6,L_P3b_R6C1,L_P3b_R6C2,L_P3b_R6C3,L_P3b_R6C4,L_P3b_R6C5,L_P3b_R6C6,R_P1_R1C1,R_P1_R1C2,R_P1_R1C3,R_P1_R1C4,R_P1_R1C5,R_P1_R1C6,R_P1_R2C1,R_P1_R2C2,R_P1_R2C3,R_P1_R2C4,R_P1_R2C5,R_P1_R2C6,R_P1_R3C1,R_P1_R3C2,R_P1_R3C3,R_P1_R3C4,R_P1_R3C5,R_P1_R3C6,R_P1_R4C1,R_P1_R4C2,R_P1_R4C3,R_P1_R4C4,R_P1_R4C5,R_P1_R4C6,R_P1_R5C1,R_P1_R5C2,R_P1_R5C3,R_P1_R5C4,R_P1_R5C5,R_P1_R5C6,R_P1_R6C1,R_P1_R6C2,R_P1_R6C3,R_P1_R6C4,R_P1_R6C5,R_P1_R6C6,R_P2_R1C1,R_P2_R1C2,R_P2_R1C3,R_P2_R1C4,R_P2_R1C5,R_P2_R1C6,R_P2_R2C1,R_P2_R2C2,R_P2_R2C3,R_P2_R2C4,R_P2_R2C5,R_P2_R2C6,R_P2_R3C1,R_P2_R3C2,R_P2_R3C3,R_P2_R3C4,R_P2_R3C5,R_P2_R3C6,R_P2_R4C1,R_P2_R4C2,R_P2_R4C3,R_P2_R4C4,R_P2_R4C5,R_P2_R4C6,R_P2_R5C1,R_P2_R5C2,R_P2_R5C3,R_P2_R5C4,R_P2_R5C5,R_P2_R5C6,R_P2_R6C1,R_P2_R6C2,R_P2_R6C3,R_P2_R6C4,R_P2_R6C5,R_P2_R6C6,R_P3a_R1C1,R_P3a_R1C2,R_P3a_R1C3,R_P3a_R1C4,R_P3a_R1C5,R_P3a_R1C6,R_P3a_R2C1,R_P3a_R2C2,R_P3a_R2C3,R_P3a_R2C4,R_P3a_R2C5,R_P3a_R2C6,R_P3a_R3C1,R_P3a_R3C2,R_P3a_R3C3,R_P3a_R3C4,R_P3a_R3C5,R_P3a_R3C6,R_P3a_R4C1,R_P3a_R4C2,R_P3a_R4C3,R_P3a_R4C4,R_P3a_R4C5,R_P3a_R4C6,R_P3a_R5C1,R_P3a_R5C2,R_P3a_R5C3,R_P3a_R5C4,R_P3a_R5C5,R_P3a_R5C6,R_P3a_R6C1,R_P3a_R6C2,R_P3a_R6C3,R_P3a_R6C4,R_P3a_R6C5,R_P3a_R6C6,R_P3b_R1C1,R_P3b_R1C2,R_P3b_R1C3,R_P3b_R1C4,R_P3b_R1C5,R_P3b_R1C6,R_P3b_R2C1,R_P3b_R2C2,R_P3b_R2C3,R_P3b_R2C4,R_P3b_R2C5,R_P3b_R2C6,R_P3b_R3C1,R_P3b_R3C2,R_P3b_R3C3,R_P3b_R3C4,R_P3b_R3C5,R_P3b_R3C6,R_P3b_R4C1,R_P3b_R4C2,R_P3b_R4C3,R_P3b_R4C4,R_P3b_R4C5,R_P3b_R4C6,R_P3b_R5C1,R_P3b_R5C2,R_P3b_R5C3,R_P3b_R5C4,R_P3b_R5C5,R_P3b_R5C6,R_P3b_R6C1,R_P3b_R6C2,R_P3b_R6C3,R_P3b_R6C4,R_P3b_R6C5,R_P3b_R6C6,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_Temperature_C,AD2_Temperature_C,AD3_Temperature_C,AD4_Temperature_C,AD5_Temperature_C,AD6_Temperature_C,AD7_Temperature_C,AD8_Temperature_C
100ml,24.6,60,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid60C_LevelclassHigh_VET6_8chips_raw_stream_20260528_221618.bin,1,-0.350211,-1.341772,1.506329,1.455696,-0.392405,-1.341772,-0.303797,-1.392405,-1.206751,0.607595,-1.341772,-1.303797,4.016878,9.848101,-0.084388,-1.497890,0.864979,0.763713,5.345992,10.822785,2.118143,1.333333,4.578059,-0.810127,0.388186,-0.835443,1.506329,-0.645570,0.320675,-0.594937,9.881857,-9.632911,-13.181435,-7.481013,-20.012658,-1.118143,-0.527426,-0.700422,0.632911,-1.751055,-0.645570,-0.603376,-0.957806,-1.797468,-3.814346,-1.839662,-0.776371,1.063291,-2.312236,-0.443038,13.189873,-1.329114,-1.535865,-1.316456,-73.084388,-112.936709,-180.843882,-142.021097,-67.974684,-54.995781,-216.932489,-335.856540,-433.037975,-329.898734,-100.755274,-52.911392,-1259.270042,-2676.164557,-3005.286920,-2584.194093,-1422.274262,-1709.172996,1.092827,0.198312,1.240506,-0.852321,0.265823,2.156118,0.122363,-0.907173,20.434599,8.924051,-0.021097,1.037975,-0.835443,0.075949,10.156118,1.940928,-0.970464,-0.810127,-1.565401,1.489451,31.451477,11.991561,0.582278,0.354430,0.126582,-1.966245,25.202532,8.666667,2.016878,-0.025316,-1.734177,0.312236,-1.109705,-1.037975,-0.848101,1.063291,-523.704641,0.312236,-0.746835,0.164557,0.092827,0.274262,-1.000000,-1.008439,-0.966245,124.864979,14.717300,1.080169,-0.755274,-0.818565,-0.831224,3.383966,1.202532,2.215190,-0.691983,0.337553,0.308017,0.299578,0.265823,0.282700,-1.223629,-0.223629,-1.101266,-1.101266,1.704641,-1.113924,-67.995781,-0.004219,-0.033755,349.881857,35.046414,0.016878,0.130802,-0.860759,1.122363,0.168776,0.210970,0.088608,-0.113924,-1.227848,1.831224,-0.202532,-1.286920,-1.253165,-2.071730,7.375527,2.046414,2.780591,5.835443,-0.759494,-0.540084,-1.270042,-0.603376,-0.367089,1.717300,-1.434599,1.084388,0.067511,-0.025316,0.054852,0.130802,0.046414,-0.185654,-0.253165,1.932489,1.784810,-1.227848,0.734177,0.156118,-0.126582,1.046414,-0.991561,0.147679,0.092827,-0.042194,-0.113924,-0.936709,0.995781,2.004219,0.983122,0.379747,-0.472574,6.852321,4.924051,0.443038,2.455696,-0.687764,-0.548523,-0.759494,-0.645570,-0.776371,-0.637131,-1.042194,1.021097,1.004219,1.037975,0.983122,-0.059072,-1583.704641,-1588.502110,-1010.691983,-352.632911,0.350211,-0.611814,-0.379747,-1.552743,-0.383966,-1.468354,-187.405063,-220.405063,-0.130802,-1.160338,0.704641,-0.240506,-1.219409,0.886076,-0.341772,-1.194093,0.789030,-0.261603,1.805907,-0.383966,-1.084388,-1.029536,0.970464,0.877637,0.856540,0.932489,-0.299578,0.489451,-1.443038,-0.299578,1.561181,1.620253,-1.084388,0.873418,0.860759,0.751055,0.721519,-1.189873,-656.565401,-1089.628692,-1464.590717,-1542.506329,-2136.628692,-781.531646,-47.109705,-70.223629,-170.236287,-212.257384,-377.156118,-150.244726,0.143460,0.016878,-1.898734,0.135021,0.063291,0.270042,0.248945,-1.628692,0.375527,-0.810127,-0.611814,0.295359,-0.029536,0.080169,-0.940928,0.151899,1.139241,0.021097,-0.970464,-0.995781,1.084388,1.050633,0.033755,-1.008439,2.732745,-3.222196,-6.725165,-5.744543,-9.200604,-2.731052,-731.682288,-1663.703101,-1173.910111,-804.738708,-1735.452152,-801.862028,-1761.028645,-173.843179,-86.912096,-0.289733,-0.320675,-0.472574,-22.518987,-0.049357,-0.155285,1.346512,0.211596,-0.355055,0.225139,-789.121877,-488.047908,-891.214350,-494.679888,-709.019086,-711.872129,-582.460190,-300.027426,-161.569620,0.222925,0.658931,0.727145,-0.454993,30.196215,35.806127,33.131089,44.310485,24.898907,31.683700,23.000578,24.844219
100ml,24.6,60,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid60C_LevelclassHigh_VET6_8chips_raw_stream_20260528_221618.bin,2,0.649789,-0.341772,-0.493671,0.455696,0.607595,0.658228,0.696203,-1.392405,0.793249,-0.392405,0.658228,-1.303797,4.016878,4.848101,0.915612,2.502110,1.864979,-0.236287,4.345992,12.822785,0.118143,1.333333,2.578059,-0.810127,-0.611814,-0.835443,0.506329,-1.645570,1.320675,1.405063,7.881857,-7.632911,-13.181435,-9.481013,-20.012658,1.881857,-1.527426,0.299578,-0.367089,-3.751055,-1.645570,-1.603376,-1.957806,-1.797468,-1.814346,-0.839662,0.223629,-1.936709,-0.312236,-2.443038,13.189873,-3.329114,-0.535865,-2.316456,-74.084388,-113.936709,-178.843882,-143.021097,-68.974684,-53.995781,-213.932489,-334.856540,-428.037975,-330.898734,-102.755274,-51.911392,-1258.270042,-2675.164557,-2995.286920,-2593.194093,-1425.274262,-1709.172996,0.092827,0.198312,-1.759494,-0.852321,1.265823,0.156118,0.122363,-0.907173,23.434599,7.924051,-4.021097,1.037975,0.164557,0.075949,10.156118,-1.059072,0.029536,0.189873,0.434599,0.489451,31.451477,11.991561,-1.417722,-1.645570,-1.873418,-1.966245,25.202532,11.666667,-0.983122,-2.025316,-0.734177,2.312236,-1.109705,0.962025,0.151899,1.063291,-520.704641,-2.687764,-1.746835,-2.835443,-0.907173,2.274262,0.000000,0.991561,1.033755,122.864979,15.717300,-0.919831,0.244726,-0.818565,1.168776,1.383966,1.202532,1.215190,-0.691983,-0.662447,-0.691983,2.299578,0.265823,1.282700,-1.223629,-1.223629,0.898734,-1.101266,0.704641,-1.113924,-66.995781,-0.004219,-0.033755,349.881857,34.046414,1.016878,1.130802,-0.860759,0.122363,0.168776,1.210970,1.088608,-0.113924,-0.227848,-0.168776,-1.202532,-1.286920,0.746835,-0.071730,8.375527,-1.953586,1.780591,2.835443,0.240506,-1.540084,0.729958,1.396624,-2.367089,0.717300,1.565401,0.084388,0.067511,-2.025316,0.054852,-0.869198,0.046414,-0.185654,-0.253165,0.932489,-0.215190,-0.227848,0.734177,2.156118,-0.126582,-1.953586,0.008439,0.147679,-0.907173,1.957806,-1.113924,-0.936709,-0.004219,0.004219,-0.016878,-0.620253,0.527426,6.852321,6.924051,-0.556962,-1.544304,-0.687764,1.451477,2.240506,1.354430,-0.776371,0.362869,-2.042194,0.021097,-1.995781,0.037975,-1.016878,-1.059072,-1592.704641,-1593.502110,-1023.691983,-349.632911,-0.649789,-1.611814,1.620253,-0.552743,-0.383966,-0.468354,-189.405063,-220.405063,0.869198,0.839662,0.704641,0.759494,1.780591,-1.113924,-0.341772,0.805907,-1.210970,0.738397,-1.194093,-0.383966,-0.084388,-0.029536,-0.029536,0.877637,-0.143460,0.932489,-0.299578,1.489451,-0.443038,-0.299578,-1.438819,-0.379747,1.915612,-0.126582,-1.139241,-0.248945,-1.278481,-1.189873,-659.565401,-1090.628692,-1466.590717,-1538.506329,-2127.628692,-778.531646,-47.109705,-71.223629,-171.236287,-212.257384,-382.156118,-151.244726,-0.856540,0.016878,3.101266,0.135021,0.063291,2.270042,-1.751055,1.371308,0.375527,-0.810127,0.388186,1.295359,-2.029536,0.080169,1.059072,-0.848101,1.139241,-1.978903,-0.970464,-0.995781,1.084388,-0.949367,0.033755,0.991561,1.825337,-2.314789,-7.126400,-7.448247,-9.996901,-2.027348,-731.079343,-1665.579145,-1173.256970,-806.698132,-1732.934404,-802.876753,-1760.528645,-173.343179,-86.412096,0.043601,-1.320675,-1.472574,-22.518987,0.753112,0.042246,-0.455957,-0.090874,-0.052586,-0.077330,-792.969471,-489.291295,-894.945590,-495.911127,-714.518585,-713.269184,-586.032392,-301.360759,-162.736287,-0.443741,-0.674402,-0.939522,-1.121660,30.261215,35.494127,33.001089,44.063485,24.794907,31.579700,22.896578,24.792219
100ml,24.6,60,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid60C_LevelclassHigh_VET6_8chips_raw_stream_20260528_221618.bin,3,0.649789,-1.341772,-0.493671,-0.544304,0.607595,0.658228,-0.303797,0.607595,-1.206751,-0.392405,0.658228,-0.303797,3.016878,7.848101,-0.084388,0.502110,0.864979,-1.236287,3.345992,12.822785,-0.881857,1.333333,1.578059,2.189873,-0.611814,-0.835443,-1.493671,0.354430,2.320675,0.405063,7.881857,-7.632911,-12.181435,-8.481013,-22.012658,-0.118143,1.472574,2.299578,-1.367089,-3.751055,-0.645570,-1.603376,-2.957806,-1.797468,-0.814346,-1.839662,-0.776371,-1.936709,-1.312236,-3.443038,14.189873,-3.329114,-0.535865,-0.316456,-74.084388,-115.936709,-178.843882,-140.021097,-66.974684,-54.995781,-214.932489,-336.856540,-431.037975,-330.898734,-103.755274,-52.911392,-1249.270042,-2663.164557,-2996.286920,-2588.194093,-1426.274262,-1712.172996,-0.907173,0.198312,0.240506,1.147679,1.265823,0.156118,-0.877637,1.092827,21.434599,8.924051,-2.021097,1.037975,0.164557,0.075949,9.156118,0.940928,1.029536,0.189873,-1.565401,0.489451,33.451477,12.991561,-0.417722,0.354430,0.126582,-0.966245,23.202532,8.666667,0.016878,0.974684,-0.734177,0.312236,-0.109705,-0.037975,0.151899,1.063291,-512.704641,2.312236,0.253165,-0.835443,1.092827,-1.725738,-1.000000,-0.008439,-1.966245,124.864979,15.717300,0.080169,-0.755274,-0.818565,-0.831224,5.383966,-1.797468,1.215190,0.308017,0.337553,0.308017,0.299578,1.265823,0.282700,-1.223629,-1.223629,0.898734,-0.101266,-1.295359,-1.113924,-64.995781,-0.004219,-0.033755,349.881857,35.046414,0.016878,-0.869198,-1.860759,-0.877637,-0.831224,1.210970,-0.911392,1.886076,-0.227848,-1.168776,0.797468,0.713080,1.746835,1.928270,9.375527,-0.953586,3.780591,5.835443,-0.759494,0.459916,0.729958,-1.603376,-1.367089,-2.282700,-0.434599,-1.915612,-0.932489,-0.025316,0.054852,0.130802,3.046414,-1.185654,1.746835,0.932489,-0.215190,-1.227848,0.734177,-1.843882,-1.126582,0.046414,0.008439,0.147679,0.092827,1.957806,-1.113924,1.063291,-0.004219,1.004219,-0.016878,1.379747,0.527426,6.852321,5.924051,1.443038,0.455696,-1.687764,0.451477,-0.759494,-0.645570,1.223629,-0.637131,-2.042194,0.021097,2.004219,1.037975,-0.016878,-0.059072,-1590.704641,-1588.502110,-1014.691983,-344.632911,0.350211,0.388186,-1.379747,-0.552743,2.616034,0.531646,-191.405063,-218.405063,0.869198,-0.160338,-1.295359,-0.240506,-0.219409,0.886076,-1.341772,-0.194093,1.789030,2.738397,1.805907,0.616034,1.915612,-1.029536,0.970464,0.877637,-0.143460,-2.067511,-1.299578,1.489451,-0.443038,-0.299578,-0.438819,-1.379747,-0.084388,-2.126582,-1.139241,-1.248945,-2.278481,-0.189873,-661.565401,-1086.628692,-1467.590717,-1535.506329,-2128.628692,-773.531646,-48.109705,-72.223629,-172.236287,-209.257384,-379.156118,-152.244726,0.143460,1.016878,0.101266,3.135021,-0.936709,-2.729958,2.248945,0.371308,-0.624473,-0.810127,0.388186,-0.704641,-0.029536,-1.919831,1.059072,0.151899,1.139241,-0.978903,-0.970464,1.004219,-0.915612,1.050633,1.033755,0.991561,3.226572,-1.216023,-7.027635,-7.145778,-10.299370,-2.928583,-725.674241,-1660.623321,-1167.603828,-804.582512,-1731.465985,-802.763106,-1757.712760,-170.843179,-85.412096,0.043601,0.179325,0.027426,-21.352321,-1.154295,-0.050346,0.544043,-0.189639,-0.453821,0.225139,-791.584879,-487.202575,-893.329970,-493.989225,-709.121530,-712.307943,-581.887988,-301.194093,-162.402954,0.056259,-0.174402,-0.439522,-0.621660,30.105215,35.663127,33.131089,44.167485,24.976907,31.813700,23.065578,24.987219
100ml,24.6,60,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid60C_LevelclassHigh_VET6_8chips_raw_stream_20260528_221618.bin,4,1.649789,1.658228,0.506329,-0.544304,-1.392405,0.658228,-2.303797,0.607595,0.793249,-1.392405,0.658228,0.696203,3.016878,4.848101,0.915612,0.502110,1.864979,1.763713,5.345992,11.822785,-0.881857,1.333333,-0.421941,1.189873,-0.611814,-0.835443,-0.493671,0.354430,1.320675,-0.594937,9.881857,-7.632911,-10.181435,-7.481013,-21.012658,-1.118143,0.472574,-0.700422,-1.367089,-1.751055,-1.645570,0.396624,-1.957806,-1.797468,-2.814346,-1.839662,2.223629,1.063291,-2.312236,-1.443038,13.189873,-3.329114,-2.535865,-2.316456,-74.084388,-113.936709,-180.843882,-142.021097,-67.974684,-55.995781,-216.932489,-334.856540,-432.037975,-332.898734,-100.755274,-50.911392,-1254.270042,-2672.164557,-3006.286920,-2585.194093,-1425.274262,-1717.172996,-0.907173,0.198312,-0.759494,1.147679,1.265823,0.156118,2.122363,0.092827,23.434599,6.924051,-2.021097,1.037975,0.164557,-2.924051,12.156118,1.940928,-0.970464,1.189873,-2.565401,-0.510549,35.451477,11.991561,-1.417722,-1.645570,0.126582,-1.966245,26.202532,9.666667,0.016878,-2.025316,0.265823,-0.687764,-0.109705,-1.037975,-0.848101,1.063291,-517.704641,-0.687764,0.253165,2.164557,0.092827,2.274262,1.000000,-1.008439,0.033755,121.864979,16.717300,0.080169,-0.755274,-2.818565,-0.831224,3.383966,-0.797468,-0.784810,0.308017,0.337553,0.308017,1.299578,-1.734177,2.282700,1.776371,-0.223629,1.898734,-1.101266,-1.295359,-0.113924,-62.995781,-1.004219,-1.033755,349.881857,35.046414,0.016878,0.130802,1.139241,0.122363,1.168776,0.210970,-1.911392,1.886076,-0.227848,0.831224,0.797468,0.713080,0.746835,-0.071730,7.375527,-0.953586,1.780591,3.835443,-0.759494,-0.540084,0.729958,0.396624,-2.367089,-2.282700,0.565401,0.084388,0.067511,-0.025316,0.054852,0.130802,-0.953586,1.814346,-0.253165,0.932489,1.784810,0.772152,-1.265823,0.156118,-1.126582,-0.953586,1.008439,3.147679,-0.907173,-0.042194,-1.113924,2.063291,-1.004219,-1.995781,0.983122,0.379747,2.527426,7.852321,5.924051,0.443038,1.455696,2.312236,0.451477,-0.759494,-0.645570,2.223629,1.362869,-1.042194,1.021097,0.004219,2.037975,0.983122,-1.059072,-1581.704641,-1584.502110,-1017.691983,-365.632911,0.350211,0.388186,-0.379747,-1.552743,-0.383966,-3.468354,-196.405063,-217.405063,-1.130802,-1.160338,0.704641,0.759494,0.780591,0.886076,-0.341772,-0.194093,1.789030,-0.261603,-0.194093,-0.383966,0.915612,-2.029536,0.970464,-3.122363,0.856540,0.932489,-0.299578,1.489451,-1.443038,-0.299578,0.561181,-0.379747,-0.084388,0.873418,0.860759,-0.248945,1.721519,1.810127,-655.565401,-1084.628692,-1466.590717,-1536.506329,-2132.628692,-775.531646,-45.109705,-68.223629,-172.236287,-211.257384,-384.156118,-149.244726,-2.856540,0.016878,0.101266,0.135021,-0.936709,0.270042,0.248945,1.371308,-0.624473,-0.810127,-1.611814,-0.704641,-0.029536,1.080169,1.059072,1.151899,2.139241,1.021097,0.029536,1.004219,1.084388,1.050633,-0.966245,-0.008439,3.331510,-2.320962,-6.126400,-5.942074,-10.003073,-2.527348,-728.437639,-1662.162580,-1171.641350,-806.507469,-1736.252047,-805.020219,-1760.804818,-172.176512,-85.578762,0.043601,-0.487342,-0.305907,-20.685654,0.654347,-0.358988,0.142809,1.507892,1.848648,-0.484737,-789.850932,-493.417774,-892.558155,-492.526747,-711.253533,-711.672024,-587.564883,-298.360759,-160.236287,-0.777075,0.325598,0.060478,0.545007,30.183215,35.572127,33.092089,44.141485,24.911907,31.774700,23.000578,24.922219
100ml,24.6,60,High,100ml,ContainerModel100ml_Tamb24p6C_Tliquid60C_LevelclassHigh_VET6_8chips_raw_stream_20260528_221618.bin,5,-1.350211,-0.341772,1.506329,1.455696,0.607595,-0.341772,-0.303797,-1.392405,-1.206751,0.607595,-2.341772,0.696203,5.016878,6.848101,-1.084388,-0.497890,1.864979,0.763713,7.345992,12.822785,-0.881857,-1.666667,0.578059,0.189873,1.388186,0.164557,-0.493671,1.354430,1.320675,0.405063,9.881857,-9.632911,-11.181435,-9.481013,-21.012658,-3.118143,-1.527426,-0.700422,-0.367089,-4.751055,-2.645570,-0.603376,-1.957806,-1.797468,-2.814346,-1.839662,0.223629,-1.936709,-1.312236,-3.443038,15.189873,-1.329114,-0.535865,-1.316456,-74.084388,-112.936709,-182.843882,-141.021097,-67.974684,-53.995781,-216.932489,-336.856540,-431.037975,-330.898734,-97.755274,-49.911392,-1248.270042,-2667.164557,-2995.286920,-2598.194093,-1430.274262,-1718.172996,0.092827,0.198312,-0.759494,0.147679,-0.734177,0.156118,-0.877637,0.092827,23.434599,9.924051,-2.021097,1.037975,-0.835443,0.075949,8.156118,1.940928,0.029536,-2.810127,-0.565401,1.489451,34.451477,13.991561,-1.417722,-0.645570,1.126582,1.033755,23.202532,8.666667,-1.983122,-1.025316,-0.734177,-0.687764,-1.109705,0.962025,1.151899,0.063291,-510.704641,0.312236,0.253165,3.164557,0.092827,2.274262,1.000000,0.991561,-1.966245,124.864979,14.717300,2.080169,-0.755274,1.181435,-0.831224,5.383966,-0.797468,0.215190,0.308017,0.337553,0.308017,3.299578,0.265823,0.282700,-1.223629,-1.223629,-0.101266,1.898734,-0.295359,2.886076,-64.995781,-2.004219,-0.033755,349.881857,36.046414,1.016878,0.130802,-1.860759,1.122363,-0.831224,-0.789030,1.088608,-0.113924,1.772152,0.831224,-0.202532,-0.286920,0.746835,-0.071730,9.375527,0.046414,2.780591,4.835443,-0.759494,1.459916,-1.270042,-1.603376,-0.367089,-1.282700,-0.434599,0.084388,-0.932489,-0.025316,-0.945148,0.130802,0.046414,-0.185654,-1.253165,-1.067511,0.784810,-1.227848,-0.265823,-1.843882,0.873418,0.046414,0.008439,-0.852321,0.092827,1.957806,-1.113924,1.063291,0.995781,1.004219,-1.016878,-2.620253,0.527426,6.852321,5.924051,-0.556962,0.455696,0.312236,0.451477,0.240506,-0.645570,0.223629,-0.637131,-2.042194,0.021097,1.004219,1.037975,0.983122,0.940928,-1592.704641,-1590.502110,-1018.691983,-367.632911,-0.649789,-2.611814,-0.379747,0.447257,1.616034,-1.468354,-195.405063,-216.405063,-2.130802,0.839662,-0.295359,-0.240506,-1.219409,-1.113924,-1.341772,-1.194093,1.789030,-0.261603,0.805907,-0.383966,-2.084388,-0.029536,-1.029536,-0.122363,-1.143460,2.932489,1.700422,-0.510549,0.556962,-0.299578,-0.438819,-0.379747,-0.084388,-1.126582,1.860759,1.751055,-1.278481,-1.189873,-658.565401,-1089.628692,-1464.590717,-1538.506329,-2135.628692,-771.531646,-47.109705,-69.223629,-173.236287,-210.257384,-383.156118,-149.244726,0.143460,-0.983122,-0.898734,-0.864979,0.063291,-0.729958,2.248945,-0.628692,0.375527,-0.810127,0.388186,-0.704641,-1.029536,0.080169,1.059072,0.151899,1.139241,0.021097,1.029536,0.004219,-0.915612,1.050633,1.033755,-1.008439,2.331510,-3.320962,-6.521462,-8.047013,-10.898135,-3.829817,-726.258938,-1664.191030,-1169.794492,-807.351273,-1732.411239,-805.730132,-1759.969078,-169.843179,-84.412096,-1.123066,-0.487342,-0.805907,-22.018987,-0.851826,-0.352816,-0.455957,0.112830,-0.756290,-0.274861,-793.823743,-495.608939,-895.636253,-495.526747,-712.143042,-712.752697,-588.860912,-299.694093,-161.902954,0.222925,1.492264,0.393812,-0.288326,30.248215,35.572127,33.053089,44.180485,24.885907,31.709700,23.000578,24.870219
